rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 191.09062749  243.33824237  227.38655154  234.66812742  193.38185337
  216.76233862  248.16484428  192.09897122  249.07657457  254.81911655]","[ 161.25703997  194.96113825  158.87180398  136.04692995  162.41078889
  191.08384243  172.05460035  199.11120427  181.29899898  167.64322185]","[ 248.18054517  236.36595792  263.5887645   258.76715643  260.74095632
  218.34750944  217.70437806  269.0779519   229.80613547  240.20219075]","[ 222.23847363  235.13841498  241.65288828  219.54894204  195.9098267
  249.38696695  243.94269812  235.03347672  221.87532421  225.35239235]","[ 267.61199316  265.1800671   276.14724929  298.04775156  256.61465219
  284.5867365   243.59801349  295.04042609  267.09961501  255.55146742]","[ 247.50211322  245.95758116  250.7019324   253.63168798  236.7686137
  246.51364165  277.17426868  249.31406598  255.15158828  230.37806141]","[ 232.17258599  260.42503587  255.59758118  248.1016403   239.65480878
  225.28080275  226.81206076  240.82516911  243.3857136   229.85512937]","[ 251.4226229   234.50045048  253.92232616  225.8658752   227.49611435
  221.99527195  234.76252666  240.89053966  222.46445973  228.75700299]","[ 214.11862448  274.88651321  257.89137876  213.81136174  251.28970427
  228.63455428  249.80313703  264.88814885  218.1769544   246.01534825]","[ 192.38408536  182.3800755   177.43953524  145.34141052  207.25404753
  176.82213664  188.53892634  135.87318374  190.25994811  207.98643266]"
"[ 209.11266616  267.43248047  247.80498878  261.49029767  256.13191855
  242.33902447  258.1757269   261.27079689  257.09806615  265.97880538]","[ 190.43844853  126.43736956  161.45811781  176.62954164  207.32381263
  184.63413246  158.49199984  206.33405615  157.88734174  150.24239296]","[ 260.67775012  220.88749624  242.37983522  224.62971957  238.42506223
  241.5268347   205.08950567  209.29950073  228.49096343  208.84233862]","[ 235.76167976  235.38797316  252.55822085  239.55948283  232.55692493
  233.87326643  233.83948903  253.52872111  233.37466137  214.4348529 ]","[ 280.60425926  272.71684231  298.64867562  284.59643179  282.14544616
  272.88322978  287.10857178  266.52570611  295.53963398  274.14430242]","[ 257.15368012  209.47412204  274.21805548  242.81022474  222.16878297
  222.93317903  251.4898847   265.83563904  234.37890372  232.13795697]","[ 244.38774677  247.67186802  249.17303413  244.90713886  241.61166557
  246.77050784  232.99293091  238.20769921  256.83834928  271.73259666]","[ 223.26048665  237.67947319  236.55641556  248.94049989  237.47619333
  249.90298869  248.23724053  239.90469738  247.1879863   244.26657799]","[ 260.86785523  268.1400198   264.81697444  258.18061764  242.96640273
  237.73676052  275.71296237  273.42921298  251.65049739  259.22712257]","[ 209.47959007  199.76205111  159.54378129  196.05224408  188.96528589
  144.5772645   196.97873082  171.99393535  211.48620068  166.35984687]"
"[ 234.17571965  221.81740573  253.85285009  238.09249446  264.76055187
  214.53723772  221.45726853  247.92321216  248.12489567  279.38749291]","[ 212.33095178  176.53958187  197.87258793  154.62954728  131.41967795
  137.78187226  198.08169862  122.97567192  207.69837408  157.73475997]","[ 252.47108241  257.14803718  197.54208485  241.47808832  228.7675573
  200.79345807  239.81113842  220.13541782  248.5163559   242.21854058]","[ 204.67823822  240.06551476  236.80687191  227.68404876  258.41443252
  240.63562491  239.46811574  247.0399225   221.31754551  230.4123283 ]","[ 285.05826952  267.61223527  263.29072064  272.74252596  289.71868442
  305.41309071  243.4923403   276.59200217  252.02743072  282.61592443]","[ 252.93357579  263.92225019  268.36306869  274.44720472  213.89896622
  246.14722294  239.96408571  257.83794402  274.58220333  264.92768279]","[ 228.59578366  199.09563293  244.0548302   269.88239838  262.13147592
  246.74652629  228.62221838  248.58952091  238.0604703   221.1640947 ]","[ 228.39495658  233.90701649  226.06184438  244.13206733  226.78130904
  253.00972744  206.28710699  245.44942473  224.90374782  199.46204015]","[ 263.29889036  246.27660005  246.58711618  252.30678533  263.84083037
  277.60545694  264.20862633  291.31795185  240.85931127  247.44093784]","[ 183.2282954   174.93072017  210.36095388  197.92385165  178.31558824
  187.41851078  204.4487069   115.43679356  173.13345406  192.51412531]"
"[ 240.61009257  276.6920258   237.28163022  249.68212788  238.50921126
  257.86947802  238.4511628   252.18204908  247.06381736  239.88558531]","[ 180.31160308  183.70893476  182.39648156  165.45536387  155.22219414
  191.54528664  195.91649412  162.36672198  176.06790314  205.89791477]","[ 193.41401313  225.85746406  240.23665009  273.67000168  278.52626282
  210.53567296  238.8510489   238.02407296  287.87093115  245.2485264 ]","[ 225.65731809  255.97850107  182.49322958  225.07637018  247.32741919
  205.46671547  201.84181671  246.88461138  240.58756694  209.41632993]","[ 252.21170542  247.77401259  238.95452228  258.03338622  256.13321247
  240.85800439  262.19191878  285.36741183  292.55413752  297.94029928]","[ 218.74545961  250.6394427   243.45963151  260.01261685  248.76247439
  245.57531613  236.73661514  250.96175155  235.12968882  244.91289949]","[ 258.89486632  263.6096967   252.07392184  205.9189169   238.11525949
  240.73668174  247.43600811  243.11057638  250.17655819  237.95792393]","[ 240.13020725  229.53169157  235.68143146  256.42570104  218.27350323
  227.36774108  223.28925969  237.92909798  225.75036898  262.10199934]","[ 268.51474136  246.46201175  255.13266956  270.28918933  267.17829831
  246.44710462  260.7548938   249.60811322  229.8182758   236.49267089]","[ 202.89247952  192.31539551  203.47660869  205.9710298   216.56772051
  200.8319581   177.49027793  195.32080592  216.69915069  189.43558004]"
"[ 244.42547598  259.44884575  231.8805161   219.49066841  244.35890493
  248.40998057  232.6024306   238.85717095  254.48889375  274.37627494]","[ 165.93649337  156.68135392  155.95412039  172.3884675   113.5964128
  203.24177779  170.5619347   172.71594197  192.92103586  153.34870123]","[ 161.14273226  208.66981195  253.29307152  189.94830552  223.51438273
  232.80478308  238.49918069  202.58506398  257.91800866  196.5886117 ]","[ 243.81373027  231.27835131  240.94781095  239.35033359  222.58619722
  222.79908422  249.2283379   251.63494676  222.04767443  217.65778346]","[ 228.40180961  283.09786118  255.56207759  296.27743336  261.36874042
  281.55754876  270.81467223  272.30849032  262.97312676  265.84948471]","[ 206.09934929  233.80116285  257.48058958  272.5158424   196.37825004
  252.25357609  239.97256864  233.78419539  252.36570516  266.77291208]","[ 251.58465624  252.69608308  253.89434851  235.53193455  233.83221535
  229.62697947  265.74029383  250.46945263  264.79857045  221.81729984]","[ 251.15197247  207.55956414  224.27297942  243.46415643  237.77303493
  236.49052747  222.22937781  215.07252496  225.36504779  236.6695948 ]","[ 277.66894196  237.74535309  262.62482397  229.6659272   271.78400239
  254.14071334  274.0505296   227.34661393  259.32144391  255.01092448]","[ 188.38890742  183.73579021  210.79371069  207.86690673  176.87923706
  201.06728536  164.65809536  212.84363811  188.5622599   146.82251987]"
"[ 232.41005199  233.87336389  262.28064046  288.39123421  245.32085423
  253.92512861  246.28538167  234.09809392  233.20718776  239.83698488]","[ 187.47110786  192.95339869  134.81550397  148.62584621  199.60720281
  150.04100381  191.10746625  208.47749015  194.11712174  207.03247746]","[ 234.13882166  230.12639093  237.872513    240.21202253  203.12020143
  232.4532887   224.10164258  240.0742098   253.3401557   229.71759831]","[ 256.49032221  222.38626552  239.28839377  211.17217788  199.24273787
  208.97721489  236.10611305  195.9937775   218.02158841  245.55816647]","[ 272.30831776  263.47743813  273.45927572  243.38882428  243.43523634
  279.51718221  249.73661427  279.59507414  289.53517655  270.09671788]","[ 218.07235628  234.03634786  212.91056559  242.85945709  237.20981183
  246.89736108  244.48709364  256.68811038  239.75123854  257.31045823]","[ 239.73120814  247.97514792  237.0701023   251.29144986  212.35039985
  250.41056362  250.77416947  258.21397975  251.71804355  242.19726352]","[ 242.08116425  226.57277287  227.92263775  265.75589467  253.05675756
  221.56689487  224.51049345  227.71198327  236.76899552  218.47416371]","[ 261.69365139  244.33884556  296.89370165  239.97402704  248.00882532
  285.39558458  262.1655857   246.22018942  272.22502097  279.44258623]","[ 207.70138566  205.93304105  200.39221418  196.65052009  202.60603331
  212.945898    197.86733685  186.85394921  196.32371908  183.34591993]"
"[ 232.14371207  245.40141404  242.25461062  261.44101915  279.00632561
  287.64526727  254.57302331  249.77747716  257.57086257  274.15061623]","[ 148.91829455  186.10770214  160.77187132  143.55121305  220.48983882
  157.55855522  197.95017405  183.87911717  174.3383111   197.10217609]","[ 263.11878847  209.24838053  267.39802346  266.52209251  225.06499394
  225.43541728  230.09943179  232.67429881  232.90636613  218.18915835]","[ 205.58148477  234.49294898  239.71839468  243.88847809  234.834568
  238.30176642  229.99945125  213.59894007  192.86167876  223.89794825]","[ 302.75241543  280.33525468  260.3203012   237.39603341  276.44381476
  257.60451288  240.0919611   303.57805333  287.16602968  273.55083685]","[ 235.33822412  245.32339294  226.65075096  239.7961599   241.77932839
  227.68998569  230.83337048  245.47819566  229.98833358  241.80850329]","[ 232.80477399  245.13267531  245.20594592  220.04359606  232.86158975
  226.71985582  215.61736531  198.28157478  243.33851665  247.79282204]","[ 221.62742754  229.70572063  165.90619433  215.31697531  234.80904339
  231.44672519  229.8764816   183.65087091  236.85841038  238.78182626]","[ 264.91551722  229.46154466  238.89440134  231.49553147  278.88978788
  255.29882997  240.14798103  219.95101537  200.66618495  279.9755583 ]","[ 204.1272327   190.76724265  211.25935327  219.70664347  184.59016759
  184.40182793  207.79981112  222.66753641  190.58411747  208.15598464]"
"[ 238.26953597  246.278105    241.84820233  229.42094039  235.19059912
  285.53588462  239.42417527  284.0671862   236.73165838  259.19030692]","[ 166.58341295  171.55557828  169.17418542  170.31800711  202.65633959
  156.50483913  192.32448979  183.26649591  165.0680532   163.08654286]","[ 207.90581377  234.41206256  238.19280428  252.13155678  250.05729752
  230.09393727  258.04616843  222.69620346  247.48582296  186.35109563]","[ 209.74319461  190.90404871  237.86573847  230.73577567  228.94492651
  214.63969468  241.66149663  230.6331004   229.60041544  236.5239141 ]","[ 288.55835236  290.05818326  262.67734221  284.43294528  261.80778169
  272.75785742  257.66440501  292.8324571   253.65294584  269.04173852]","[ 255.04524847  261.27730006  213.42783666  247.19298022  211.20643201
  258.575641    246.3055      210.87711956  212.3469499   248.71368138]","[ 237.59985832  243.38835489  268.07725846  190.15949426  213.56344438
  232.69779426  241.30624424  259.30982398  240.79806462  243.40350653]","[ 233.87099184  235.316104    236.38793721  229.82012366  234.64291238
  248.3552487   245.92926505  220.87227112  162.48721368  222.73279634]","[ 274.14770815  251.02722538  229.75269777  250.90911892  276.10976217
  258.74748305  267.30861793  278.56403806  261.21462373  265.27275814]","[ 193.47527697  201.82256927  164.50283896  170.54610522  207.86101179
  221.25301389  190.57160223  217.24544814  227.94754247  183.30829682]"
"[ 261.54439879  236.4172988   229.46332187  243.49622898  212.05144583
  238.97977029  229.55729866  226.17629278  252.32551864  272.94169429]","[ 123.83674643  142.36626054  186.26602001  195.08187461  193.29301616
  180.29336951  185.68497639  146.04649432  164.25526813  176.23473724]","[ 227.48328739  252.85924646  190.72583493  214.3715315   261.74849732
  262.702455    251.59720448  233.66142587  232.26856693  216.4383153 ]","[ 201.75756162  232.52091033  216.71709806  215.53203924  222.26553295
  230.98362596  219.0318158   215.53410905  184.78430532  216.31209511]","[ 282.53640168  285.85896226  248.0525939   248.1985873   261.77391348
  276.06247481  270.20434932  289.42267943  272.68315876  287.85173896]","[ 227.94997106  231.76502784  236.49278188  229.29487472  204.55845482
  247.99693422  237.03641754  231.01278118  231.08527556  234.22546388]","[ 266.86082506  234.67429076  255.31536499  238.40682674  273.32527483
  245.1538753   261.39204536  213.64371064  244.55650659  255.53225104]","[ 226.36605485  220.79502312  231.03555477  238.03508498  228.74888421
  241.22915171  258.23521083  237.32059641  219.16140756  234.37360516]","[ 286.25762973  258.5002132   230.54410551  229.39912719  233.36419076
  251.69476332  248.65544386  243.47297417  217.66220372  252.39902951]","[ 212.03226481  212.49745406  206.93108439  191.22958938  222.77311344
  198.55005667  138.77949668  209.2913944   202.60973337  217.75107022]"
"[ 249.60208751  235.58649388  244.85052795  207.14053115  262.81448167
  256.5367326   258.01564773  251.08364488  254.6457584   282.95276381]","[ 175.36640966  179.57822038  198.39571673  200.2711836   180.93968088
  156.90019565  202.77709602  124.21595662  134.4738082   172.84591088]","[ 197.805165    185.43979314  220.33353839  233.88239382  223.74919808
  255.39976026  225.12674362  237.67560998  226.95818094  223.81658427]","[ 231.13396601  214.63547286  251.17852115  229.59187717  229.31718144
  237.52048078  214.88094773  196.90697013  217.37419151  243.34284963]","[ 259.38535249  269.30563952  283.98346752  282.51213218  294.26455075
  245.66003302  243.9963816   292.82173788  272.02181417  259.59271726]","[ 226.27273007  210.21508648  250.04701865  254.09223152  244.00091315
  254.17684094  250.64627739  229.04754456  210.99491835  198.9524835 ]","[ 249.48601912  223.25020138  253.46936042  243.5397421   242.63443711
  259.0281858   260.95050694  259.45093951  215.72351261  212.89725463]","[ 240.52086688  213.07676235  233.27094371  235.07063102  225.7355674
  231.09186815  231.65544126  214.73553069  242.43249542  236.03771251]","[ 276.32806224  268.58601762  247.26416666  249.59914541  244.18054527
  206.47637904  245.20146481  266.73698753  294.34582254  263.72641195]","[ 215.95487867  187.23718572  199.50954034  182.97729065  184.56346613
  187.40516459  189.90238619  209.03122889  216.13976283  198.51148681]"
"[ 280.53283776  252.18396434  250.95383878  280.88011994  273.72285598
  228.73316246  226.91661484  240.28794518  285.85958171  251.99175546]","[ 177.20486929  198.36232501  154.98025252  169.3515598   172.38306084
  173.53050172  149.68604993  169.19176296  132.11434471  167.65370888]","[ 201.11982277  240.68514366  242.46815825  243.49265364  230.91885398
  242.67153131  265.65360931  275.49553068  240.32153641  220.59393562]","[ 219.60040819  184.73731182  231.84786289  190.76287078  232.96171931
  213.31116105  197.78293856  224.3143127   223.94078107  212.66779186]","[ 283.67651347  242.04550501  256.44469308  268.32742237  274.73875246
  256.04622628  249.34568662  289.99989674  288.98521716  259.98615947]","[ 241.64557075  265.67840225  231.32732011  213.82607793  227.22463013
  264.94634911  212.8266876   227.73041802  220.26767254  231.40837951]","[ 249.74854772  255.78160391  241.08626364  229.63242507  227.06283945
  227.75744817  250.97573299  255.0164791   228.63128673  256.31825686]","[ 231.79410316  232.97171401  244.59886818  211.36158671  219.46826711
  222.3134995   219.27726792  230.09062366  245.45161516  212.51638616]","[ 261.33032746  281.38995466  247.57679584  265.94703144  257.11090037
  219.2930406   185.82281835  239.88710581  250.1503679   240.62159983]","[ 214.14109908  205.9432212   209.24251851  205.74892599  191.73677831
  202.36884786  202.75600062  222.87327559  212.05692122  213.56491381]"
"[ 264.77917152  260.83196258  257.13059856  288.24043266  245.66463413
  297.71574377  270.15806354  240.96554234  293.19994543  265.73490522]","[ 170.9112554   172.31986784  218.64079373  177.95367954  184.81294385
  215.16806219  220.03090332  185.66301405  193.2341654   220.46064665]","[ 254.04869635  257.22197454  254.24761355  251.70918471  252.29860105
  250.57469708  227.49136395  243.04849965  230.64674092  268.06271286]","[ 237.1912536   214.8266441   238.19356061  222.32647336  194.86768348
  229.24748977  203.35637501  225.31277086  175.86268054  226.78936219]","[ 274.78652784  297.62289101  272.04737724  271.89257928  259.90549889
  290.27633251  246.94912622  249.51563477  257.51452229  256.17631698]","[ 253.70947418  242.52484491  232.85689623  224.32282749  259.73419347
  234.25929221  187.29205704  241.4937912   262.72186674  212.88302399]","[ 221.99028863  258.50892658  222.20786038  220.03164355  205.49753643
  224.81319683  258.15612755  247.77876004  230.73001259  231.89499215]","[ 230.42400322  206.75686574  234.41196108  225.80684525  224.80433648
  215.0182073   222.4623161   206.54460377  188.83886897  236.36262903]","[ 255.99253425  249.22946546  242.97386268  238.25951172  243.63822981
  237.51199281  233.26594176  253.91760326  259.56602435  222.47311965]","[ 205.47033492  170.85999265  219.08931662  220.05354484  214.99180877
  226.21251234  199.72437707  188.84239436  203.20468501  207.37914902]"
"[ 247.59319781  273.59075474  277.48136322  253.99232357  291.48618585
  232.9961254   248.2763703   262.25721655  267.90176001  277.45105249]","[ 178.92203162  193.38648075  191.80235207  170.42871195  209.28954268
  172.71494455  155.58030758  165.19499114  198.34219808  219.91467529]","[ 249.0884927   223.11459739  253.37059926  256.16700212  224.24651401
  242.73503458  255.92651475  247.56756549  227.3913633   269.66748846]","[ 212.34200531  207.01854838  227.11128167  237.90601054  205.92016481
  231.63513819  210.32685614  224.2663923   210.71815988  214.28863625]","[ 251.18392047  271.78105653  269.55718441  258.20752687  256.76060942
  245.94071992  294.65603488  291.1536823   272.24462105  271.01516347]","[ 233.07986269  248.36029757  212.11629686  268.31790071  279.6072413
  230.41523616  226.703101    259.54512405  236.53787777  244.67227877]","[ 219.27993491  185.12211524  252.82649523  220.42032857  221.93180729
  245.40537745  238.31600026  240.44209743  234.88915425  219.10957342]","[ 238.20672444  241.10186546  201.52357613  241.34000911  249.05107435
  231.57337221  240.14215867  231.8650231   209.76892375  231.21301499]","[ 261.37035554  251.83018363  258.32584248  273.46860018  267.78078336
  258.77606502  223.61534986  225.15784624  206.69209313  247.81148264]","[ 225.42836727  126.95239545  205.1193879   206.3392247   190.51641532
  230.09087328  188.2479766   189.09189653  211.26499657  198.58143975]"
"[ 274.50985405  246.92928184  269.7892189   256.61266668  263.79484289
  275.40050747  240.87747549  247.09859995  288.8578894   251.63148581]","[ 152.29396285  167.89749851  183.8292155   201.55247437  199.01194293
  199.98929324  142.34573286  182.28042273  156.19228625  215.58402429]","[ 221.20913933  279.17067163  244.70786464  262.77247501  227.48624903
  246.35403901  243.65654478  218.6358574   213.83506473  244.08021427]","[ 231.7203325   219.09095056  216.9038743   196.58336542  229.8162608
  205.61585815  208.83010498  192.70368909  208.51879826  181.05118287]","[ 248.95486006  286.54724813  296.94760783  289.2161379   283.54974
  283.70649541  285.06497902  246.13879057  287.81280075  270.79158343]","[ 222.9376155   242.61583038  244.83988176  231.33485664  251.16186884
  247.73746715  274.20924006  234.65315346  252.15756659  234.84544696]","[ 235.76827134  222.91476716  232.34028181  202.62063116  224.29513831
  220.7910689   232.66169542  211.99629584  233.19703876  220.73592782]","[ 234.90244634  246.35397008  224.13293038  242.25561562  205.03642158
  206.68323569  238.00083248  235.36881307  235.0121103   220.38907421]","[ 252.64290875  254.60777113  268.40257411  261.05129234  258.10026093
  250.62650671  277.6795294   238.77667084  255.47126453  290.97984345]","[ 219.5810674   205.00698051  204.58037476  224.10451566  205.54098741
  196.59023897  210.04547684  211.22585414  205.14429749  200.41597277]"
"[ 256.44650724  253.40271197  273.51728873  244.58222505  236.76598132
  281.81466278  278.5526189   237.60272339  258.19279526  230.89062352]","[ 183.30870791  174.60945498  179.21014117  162.75437141  204.34375031
  198.63750653  192.79491296  174.93573583  210.0924142   178.48363373]","[ 257.63192298  256.38068332  248.33646213  232.55536044  246.80501584
  231.34142289  257.72976658  227.29706927  273.45491478  269.74820391]","[ 218.6761746   224.38972158  195.09255654  185.10530023  208.88749333
  203.33157221  179.0721793   190.11915891  199.36064638  240.8387794 ]","[ 269.87454215  278.09052531  266.73620358  299.97037978  282.50326553
  287.87657909  247.83560353  290.16928925  299.57680887  265.97410626]","[ 251.38946005  240.23618451  240.14438819  233.69774438  274.887999
  262.12195535  224.96413735  259.23484841  234.99365131  266.19678912]","[ 188.23105484  227.99810979  265.1061223   219.78972674  195.78221755
  214.54633055  207.85916629  221.53271447  240.52221998  229.79580764]","[ 217.5923872   217.71815037  213.536254    229.70013667  201.91286271
  211.79581822  239.01586849  218.2128419   192.8359979   220.13617838]","[ 244.88060075  216.27138249  248.04733008  249.19634914  245.44325188
  279.35703622  268.65194977  241.13798957  212.14103008  256.54355108]","[ 207.15404661  200.26533881  192.68507148  200.50606664  198.22545823
  226.10738366  200.97951769  223.98092013  198.7236161   216.03474918]"
"[ 283.59310731  237.86085251  231.2109866   275.22180328  215.48517924
  269.0823475   272.61158604  276.1239676   276.6565238   240.0038005 ]","[ 221.30136203  171.43234608  222.46904369  133.60049545  167.63133691
  196.74312519  216.22525897  193.90998864  166.22086067  175.27083227]","[ 228.54642367  240.85374328  260.05103287  224.11380403  259.9152777
  213.37816197  235.29403142  230.34067857  236.71870592  249.21061616]","[ 191.71165282  192.3849382   217.81239865  207.63241987  204.86531478
  149.81896954  245.27003231  213.83196212  186.78515002  203.68298542]","[ 275.02981999  314.59178068  277.67358734  269.72162654  266.06552569
  287.08726455  309.32610554  267.06697217  287.96901595  295.94646149]","[ 237.23743316  276.61020255  201.18355021  221.37898671  216.52509806
  222.58112809  242.67924881  248.37619731  259.77279793  205.80391411]","[ 244.38548213  207.66207123  231.6494663   234.83834066  224.39455503
  237.77578055  207.86121344  205.66801858  234.75117638  207.97925349]","[ 244.89752657  171.20696922  226.16355058  222.46335984  223.18744838
  235.92481155  206.3567995   215.88112378  228.45023168  222.48223794]","[ 253.760909    245.23812309  224.44970669  242.96065997  229.06735151
  247.9791783   240.49349094  185.817615    227.92557935  250.80674377]","[ 190.29270072  199.68178574  200.22640973  196.67368563  205.78588818
  169.85594918  207.04337302  217.65249903  214.7764595   216.70897318]"
"[ 250.77642254  277.05405487  214.08816535  277.35478804  273.24971568
  215.42548656  263.33022934  284.03229016  277.6764204   260.85467837]","[ 226.42958712  200.2632679   211.54063509  208.05430195  156.46143709
  208.88244878  184.79280106  165.80893962  205.01659702  157.15039412]","[ 258.27268205  262.89403695  221.12336521  254.44310273  220.87380926
  263.35447005  221.2860528   240.34435761  262.2787128   244.78552768]","[ 196.3219849   214.20874311  210.57229587  193.06162513  205.72815923
  221.97875946  215.10797872  230.3222737   250.79342486  206.64354727]","[ 250.60646627  281.91255752  263.80013789  293.43744421  274.72906541
  272.21675159  270.29940965  282.92324912  283.00003114  306.49430462]","[ 233.7614709   263.04300276  214.31231897  217.24823143  238.64998132
  245.65419114  188.335123    258.36607491  242.02564763  245.18261092]","[ 214.64799538  228.74158333  215.03240328  203.13857791  200.21316698
  223.40278022  221.9027004   248.34620151  223.25749602  224.3570051 ]","[ 244.54541812  219.63922902  242.95757796  229.34937946  203.53473909
  224.29773436  227.02420709  252.50637787  209.15538748  242.90277422]","[ 216.27885859  230.01595825  267.5995797   263.77943458  241.75449963
  250.11965575  242.64848454  253.56722514  247.9431163   242.35114021]","[ 200.11414199  210.83139566  206.71536355  235.12253434  211.66255003
  204.45843805  198.97627316  186.77981422  192.72652969  192.39408221]"
"[ 246.13833545  288.02815378  266.50659439  260.63518866  264.91790972
  243.62508712  238.72235331  296.78490327  232.53487695  279.1592106 ]","[ 212.67117312  186.78663988  213.43954916  183.09132807  168.53743878
  164.22320472  214.67288827  180.15283606  219.83592244  187.06203894]","[ 255.94174366  208.69663725  264.09480833  285.07558307  247.50894489
  246.39143149  233.50385508  286.98699949  258.02204163  248.4082238 ]","[ 212.26370139  194.9801062   216.05921846  240.05295084  188.8567317
  220.26024646  206.39390443  210.32663048  174.38380845  214.07363393]","[ 278.9891713   256.23194401  270.29722672  264.92768403  274.13480101
  293.8993531   277.45264686  292.46924423  259.77809917  266.86435654]","[ 210.13404113  222.68802255  240.13636933  235.64592689  265.71915753
  226.97797948  275.7435602   228.58876237  255.37736477  263.19399266]","[ 204.90360949  235.50677947  206.51488422  240.3594849   226.28224608
  213.66090168  249.76932521  185.0041847   236.72263238  226.85453885]","[ 239.39807999  221.38567622  210.11777099  219.09032423  199.36376094
  254.89603375  227.33860818  190.31474751  226.09573152  214.51106943]","[ 241.50914947  221.46551312  253.19474906  244.58219787  225.64086783
  191.48215552  227.91869038  234.98251114  233.42660385  226.51278711]","[ 233.8327569   215.82648636  225.28451821  198.84226006  212.67119165
  227.56356188  199.26842088  194.34868869  217.03469161  218.69508838]"
"[ 267.43071137  267.34959889  255.06230494  246.36183578  260.25238663
  249.85624913  269.1872528   275.57363331  240.21302921  231.19559798]","[ 233.7975083   188.88191322  203.02891148  214.21828455  190.67098644
  185.52185936  194.51844674  214.08776095  177.49719991  184.08274048]","[ 210.78266963  237.70158794  230.85792533  194.94704525  267.37718038
  239.83108086  260.92730925  244.73367421  285.46002555  267.70149876]","[ 194.74944841  231.08543719  234.88906804  199.7819154   220.06936289
  225.52279908  213.05092585  208.16516627  225.33442698  213.01571101]","[ 261.59748291  282.40943623  270.19953171  261.52806608  265.10435946
  297.91854189  280.59678323  296.0574489   257.80531041  310.73077026]","[ 235.06747074  225.14035162  216.56335052  218.69695986  272.16358988
  229.2859714   205.43487684  233.69521526  263.53374929  226.50614031]","[ 230.73060416  238.49243721  234.12835045  230.58310241  235.05681587
  220.56990732  234.48252733  239.21352445  223.84163959  240.74976455]","[ 226.89010186  224.70317311  233.96128802  213.41056832  230.19590147
  245.08061679  192.55542266  228.43096961  211.96794585  230.2810322 ]","[ 246.86022494  217.83205081  260.28185676  234.20621891  250.38917196
  243.80521642  222.37139539  228.81700595  242.10024416  224.54448242]","[ 187.42643078  209.9751058   213.19355567  229.92208147  207.48426911
  211.69239768  193.03483086  206.50447542  197.483273    212.63793278]"
"[ 230.35292459  257.80480541  280.02306337  264.97410125  247.05389803
  296.31089922  255.246836    271.47495766  276.70857425  273.21106657]","[ 182.504383    200.18011249  154.93130889  198.89176133  236.37948331
  195.85303329  172.30146026  228.71561176  187.68915779  199.107785  ]","[ 257.80089846  238.24968533  226.34675288  246.41985052  215.3065966
  241.42778494  214.1882379   220.09576505  230.41046193  237.07208688]","[ 213.24865313  228.45181916  206.41098834  216.4918817   201.64490613
  179.05714208  201.91460557  190.94076745  221.91730462  206.40697159]","[ 271.14442822  298.26654051  286.49662225  286.19259005  289.93457769
  270.67393193  285.69395244  276.26818308  273.48138836  287.39261803]","[ 248.78561173  218.57957022  207.897726    265.39848796  246.38143341
  264.78049439  206.2979431   222.76696044  214.58024891  231.45117343]","[ 183.75456292  215.46737374  219.71819066  217.29105636  226.26829923
  245.79419319  228.65094232  221.00639052  235.68435864  241.60252599]","[ 217.58845873  221.04500656  224.44390699  235.27109653  212.79821434
  215.99427146  221.76552424  230.93224241  202.91341339  231.22549851]","[ 237.88712197  260.80305088  242.11517207  249.05825058  204.84046816
  235.18648563  263.98011139  231.48525975  268.99819072  239.3777798 ]","[ 195.23409861  193.32190677  206.16983536  213.44264274  218.38907299
  178.51734554  209.74650941  216.58136689  215.70729125  196.38750013]"
"[ 242.13245478  234.61306032  220.9969926   234.53517491  235.5187202
  256.61945548  234.38197159  256.33383441  257.6229314   234.25509694]","[ 179.83167374  199.34266147  194.94878891  165.22183968  170.96816404
  205.95030875  219.00791392  213.2204954   178.53435371  187.52011429]","[ 247.91103062  232.09924233  243.74272008  262.87584024  245.99129806
  246.61966821  217.35472022  233.53384368  214.24209943  235.31394613]","[ 203.38022541  207.80103693  190.25240925  153.93641118  226.08491798
  214.81406071  204.51919121  234.2094281   201.54077121  196.21265608]","[ 285.09677833  272.57030358  287.63718304  281.62432923  282.67922958
  253.73582092  277.96951614  278.28588528  285.03944197  296.7395815 ]","[ 188.14566631  247.21354528  177.00846302  214.26924367  239.50992015
  254.91209726  229.10172218  190.08115117  257.1114816   220.0994262 ]","[ 220.62108825  224.57610253  231.11787954  231.67090855  224.63257859
  205.90179946  186.89975775  237.92815606  222.17128396  238.39201024]","[ 203.47338515  234.844555    230.98203603  242.77598756  223.26527819
  237.7150829   250.57588166  193.14456984  251.13644152  223.28134509]","[ 249.02906861  237.79614977  249.62946107  230.99507821  213.26728352
  233.03165074  266.40527001  256.30099971  260.42889772  253.2290113 ]","[ 188.76896801  209.88008302  178.59585405  209.81020985  229.95072658
  212.6695752   219.62142057  218.28815124  220.50335332  182.27090211]"
