rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
,"[ 22.64361347  23.28485084  21.87869405  21.6230855   26.73599058
  22.96282632  24.61437492  21.45050062  20.40077936  24.75504156
  24.05728763  23.16157197  22.90908646  24.48819738  26.75460488
  21.63779058  24.17194408  26.14019626  25.60938032]",
,"[ 22.60365773  28.31380641  24.08234457  23.43010727  27.25992491
  20.66637387  28.50173504  23.9419675   27.04193329  26.92871605
  23.59001956  23.55463146  23.9175637   22.42753611  22.49004669
  23.55693716  22.29270795  27.14355032  26.93711543]",
,"[ 24.92508261  27.33768036  22.67589709  26.18482837  21.76636578
  20.46788205  21.47585809  23.11414754  25.68906029  24.8373719
  26.17052336  25.52892726  25.33873068  23.8464548   24.84838772
  28.2275123   25.46755722  23.5686154   23.91932895]",
,"[ 30.2687565   24.96025316  27.93617414  21.72964266  23.52075711
  25.36299588  26.86939861  23.83661337  21.61591235  28.56067441
  24.30963446  27.18874284  23.85443842  23.29485317  27.03275107
  26.90176859  22.9353559   22.72875469  26.7749252 ]",
,"[ 21.97564065  22.82773631  24.15649093  24.55808387  29.73867355
  26.91056721  26.93886112  25.03583613   9.45893319  23.74234645
  23.32680663  24.00189424  24.42292871  23.85730833  25.66617566
  25.04621583  24.10581899  27.92813752  25.99443587]",
,"[ 24.51602847  24.81300964  24.44585224  27.3480889   22.27274076
  24.11425589  21.46691149  24.57751366  28.88593611  31.14925875
  21.98324948  25.83745949  27.16640457  24.95293998  28.1072396
  22.70379459  26.17242363  23.66616965  24.06351867]",
,"[ 27.35095946  26.44545471  27.57914637  29.70800419  24.11616716
  21.96582333  23.50465833  25.89364026  22.36448556  21.84107181
  24.0369951   27.46597329  25.02047369  23.36177804  28.30772209
  24.33392692  22.1753572   23.75780745  23.90454136]",
,"[ 21.89049489  24.72069624  26.06529606  29.42855869  27.37405315
  25.41110118  26.76261254  23.73380842  23.00294043  22.53049554
  24.69723821  23.34097223  25.08210538  28.74811134  26.0742891
  25.07879127  24.09397351  24.90131146  25.85227337]",
,"[ 22.13640789  21.48901208  26.79594699  23.70281042  25.44521632
  24.82258123  29.63703531  27.10197492  23.84067528  23.87754944
  24.41822093  25.65883385  24.42301559  22.15064162  20.98082135
  20.38822584  24.70852758  25.33365462  24.75534871]",
,"[ 27.43470619  29.78629596  21.15763939  32.52294293  25.43337751
  26.72191324  22.89991758  29.86489673  23.75588026  25.29851999
  22.90610214  22.35783153  24.49433491  24.40413285  24.27781274
  24.64962087  23.493201    31.93672511  25.63351427]",
,"[ 23.09195619  26.14777492  25.38826172  28.05503324  23.92556348
  26.03068226  24.34201106  26.14057409  29.2651169   24.92144489
  26.26980085  24.7219087   26.0162143   23.58864039  25.17073732
  24.50019706  23.25513756  24.84361397  22.2886869 ]",
,"[ 24.63248712  32.18255158  26.00523309  25.93294335  26.23107301
  25.56983319  22.64504346  21.00817053  24.62088776  23.87918142
  30.02242619  26.29059966  27.52694671  26.02285168  26.98272476
  25.86117574  25.43777944  25.91555226  22.69556876]",
,"[ 26.96571387  24.47575266  25.11019017  26.50629124  25.24050579
  22.18947593  23.33430814  23.00564404  25.99495426  25.45787231
  29.0710393   27.58541642  24.24487459  24.45782641  25.76363865
  26.48426382  26.42546056  21.37927713  22.7732412 ]",
,"[ 22.49712013  29.39095031  24.54141804  24.18809029  28.92500605
  24.13484463  23.54075588  24.63050709  25.70389434  28.93016937
  26.13128518  26.43024768  28.07178824  26.28977166  22.75123695
  24.90225725  25.9790403   25.95146403  24.12173089]",
,"[ 25.62537935  23.49662828  26.44277571  27.23679717  26.08209804
  25.93647229  25.75014453  25.32950111  25.68647343  25.07932361
  27.7244435   27.13872709  24.20000352  24.5110406   24.33169154
  20.72655583  24.14939814  25.95241535  28.68102917]",
,"[ 26.56117145  29.2316751   23.72725615  26.87152175  24.15926965
  25.03142904  30.17133382  25.75918415  27.0164532   26.50701991
  22.94170567  21.7032191   23.2724604   16.44597873  25.73979757
  25.70120034  25.5783545   31.7468373   25.8283587 ]",
,"[ -1.21298498  26.31223677  27.70096094  26.41856288  24.97009988
  23.20988083  25.81283913  20.05425697  25.93126272  22.96591292
  25.79772625  26.34118947  26.70911353  25.67169388  23.38731606
  26.49597169  24.49155649  29.94806626  24.20193561]",
,"[ 23.64966048  25.33680437  28.90858101  23.92836957  23.68801704
  24.37527544  31.71903545  25.21265565  24.55806958  23.87275604
  26.76157529  25.56140963  22.95938242  20.59082553  24.18652092
  26.85335691  24.55027933  27.65962038]",
,"[ 26.1155178   20.43798533  28.11724205  25.37780931  23.85483914
  21.83601154  24.96838367  22.9320002   26.55965397  25.30854378
  27.50122352  25.83561334  24.4575551   28.0141408   21.99621647
  27.37686279  25.83539621  31.67095852  25.96825508]",
,"[ 26.8534529   25.38048351  24.29782453  31.73551386  24.14595004
  29.40842789  25.11244357  25.37033903  25.72941719  25.10271734
  24.82291218  25.00573151  25.30195065  22.85641754  25.40115681
  26.89440608  24.54552243  28.34489842  23.17939625]",
,"[ 23.27906915  27.63762213  25.95222281  25.89226872  25.83781874
  24.16087027  24.87019595  24.45923581  26.24057579  25.93372099
  24.78654513  26.07019829  24.68767361   1.16516876  25.69948259
  25.3981746   23.5988445   25.89731103  25.93651656]",
,"[ 23.27147794  26.57861927  25.77043327  25.46285695  27.20677848
  26.40495431  27.50283688  24.49411665  24.14384469  28.08415963
  18.68818145  24.29387937  27.93503011  28.35173981  26.82776644
  22.70343252  22.03902818  25.037412    27.39326606]",
,"[ 25.39673949  22.53029391  24.91471538  24.5405661   25.96907976
  26.01410802  23.22943117  28.26241487  23.97520092  26.0700815
  25.92884483  25.03137407  27.25111411  24.17475999  24.86679782
  24.34252485  24.10742321  25.40591757  24.29601042]",
,"[ 27.57361327  27.63735076  26.04145284  24.28550864  27.50913625
  24.34752447  25.26127883  25.26730958  23.72381308  23.40942342
  27.98845756  21.82179597  27.19395024  26.47077948  25.59253255
  25.90227181  17.60802534  25.82980303  25.89644587]",
,"[ 24.54155289  25.42637383  23.7223382   27.70557982  31.59218505
  21.68858557  24.60986115  25.47524739  24.91600181  24.239804
  33.98395333  27.39786169  25.17056574  25.27631021  25.30298177
  27.73762396  26.16509036  29.89660875  24.5472746 ]",
,"[ 25.75962499  25.75186287  25.79209572  25.66466185  27.36064603
  25.02505033  21.65728203  25.3138126   26.95770806  22.38080259
  24.66228857  27.37584684  26.98481515  24.45649325  25.83516559
  22.54476961  26.17784074  26.394283    26.08345306]",
,"[ 26.68488744  16.21042585  27.54374532  22.80302953  24.18201092
  24.66258372  25.12501308  27.20590714  24.84510055  26.33246236
  27.14053109  27.07033891  27.82617663  26.1190704   25.60689618
  28.35728385  24.61196366  24.41071527  23.74853226]",
,"[ 27.05331308  26.61981196  25.44638742  23.59529033  26.40747099
  33.38784469  25.15569259  26.4065431   24.85559177  27.89606898
  21.457451    25.99797587  25.45603393  27.18755649  25.76397633
  29.06494234  26.05674941  24.54186864  25.90238637]",
,"[ 17.84616869  24.68758741  27.90890299  22.31226139  24.23421597
  25.86838723  25.95068413  25.51424     25.6201426   22.60265888
  25.38436602  27.83227531  27.81716697  27.55501278  28.20419865
  25.25412913  31.90092356  24.71671202  23.6538958 ]",
,"[ 27.17874709  26.40113758  26.56330796  28.13767656  26.41548358
  25.09618099  27.04339941  24.38808268  25.29656013  24.99530052
  27.49139558  27.26295996  26.66860317  21.93679973  26.09747195
  26.79604102  23.04427796  27.3320292   24.43184016]",
,"[ 24.70273168  24.40366808  23.49912498  28.50325106  24.83698477
  32.77115348  27.37777915  18.4727702   25.00697949  25.43600844
  24.95446678  25.97898341  25.10089865  26.2648432   27.61851278
  26.51306137  25.84126808  27.30262226  26.6602051 ]",
,"[ 26.23513748  27.22562664  25.31023762  23.39384197  26.98845365
  26.4685012   24.26951018  26.71732922  21.53348865  25.92105919
  31.99196987  29.48936402  24.07777824  25.59087614  27.66335652
  23.41622457  25.93614089  26.96645188  28.40616889]",
,"[ 28.2969254   27.34054298  35.99907204  27.93766724  27.13782977
  26.2571626   25.42208726  24.01463602  32.31014071  21.79343981
  26.53899659  25.82069077  25.14111447  26.20086678  26.10000954
  27.72268621  25.15420157  25.8510597   28.3127453 ]",
,"[ 28.19652539  27.04903588  26.98912805  23.5537263   25.69996852
  26.06702602  31.58327528  24.5697671   26.47131259  22.30605981
  27.89313914  27.12337425  25.72368647  17.91400236  26.41542227
  27.95186558  25.54377771  28.97225307  25.12748834]",
,"[ 25.04654572  27.11525051  25.65282141  27.4358611   25.62801972
  24.74212607  26.05288359  25.36315503  17.83476641  25.58513588
  24.7569767   26.19082999  22.12302769  27.53872588  25.87712765
  28.11666481  23.52017546  25.0122244   28.60051538]",
,"[ 28.60148618  27.83682972  28.64724371  22.77500543  26.97571031
  34.94604774  26.0585288   25.77202065  27.90899566  23.14182497
  28.10623076  28.96899108  25.54017473  25.07572363  25.89645023
  25.39538008  25.87671253  25.8016289   24.99283797]",
,"[ 25.2707752   27.19365634  28.05133209  24.20417897  28.13158302
  26.04635287  25.0160788   25.91533757  25.55414354  26.47435093
  28.28850744  25.62813395  29.50440736  26.8992942   28.01149808
  27.01914123  27.92923816  26.68301537  28.05667979]",
,"[ 26.63547003  28.73723328  25.51512613  27.29117491  23.64567489
  25.92138765  30.68667826  25.93098928  27.00306099  25.22448515
  25.56582575  34.48346223  28.05596126  25.20638479  22.94458051
  25.48138476  28.37445751  28.69705138  25.99751253]",
,"[ 27.18928246  25.64888054  26.0516277   25.23613407  24.41914032
  25.5378537   26.76159861  26.42428113  24.43953949  26.48996526
  30.80707343  24.78024141  25.51015635  29.04839812  25.28462485
  30.1127583   24.82861778  27.59131258  33.34261013]",
,"[ 27.85055681  25.90502782  28.602627    29.01044685  27.4077181
  25.53525456  25.88610954  26.40597766  26.17090847  24.24040587
  28.77504486  29.31714369  25.11739717  27.40300726  27.776904
  30.17147524  27.63536355  27.45147657  24.55903785]",
,"[ 26.97582971  27.54283119  26.71243767  27.48330911  35.11587562
  27.28882278  24.14253011  25.07534063  28.49798898  22.68830406
  29.99199438  25.62503385  25.90313483  25.91196171  29.10425091
  26.18309544  25.21949264  21.28299954  26.35244401]",
,"[ 26.95036595  26.8029853   26.21313932  24.52823196  28.84791041
  25.93928051  26.13337206  25.26736896  25.3232462   26.11646626
  24.98280434  24.24331993  28.4232813   27.3117985   32.03056848
  28.58393757  29.24186833  25.86888422  26.21473502]",
,"[ 27.18113014  29.82898328  27.58051792  27.2111887   26.14532604
  24.50105776  27.02019512  26.58173325  26.45455676  23.70087792
  24.92428024  26.95055688  27.37882118  29.00716068  29.54430617
  25.33243858  26.6002561   29.64283527  26.5034568 ]",
,"[ 25.49114678  26.52237209  28.47783609  28.75440055  24.04165346
  25.02961702  25.89643198  -7.97274735  24.31152952  25.76441133
  28.25202658  24.16672612  29.62571604  24.70161187  30.88225787
  25.67833827  28.85820324  27.58361197  29.04351527]",
,"[ 22.54037996  21.9374908   29.11846827  28.12506979  27.18824456
  25.41188184  25.88915317  27.00514206  29.83770122  24.28766123
  33.18107757  27.47773716  27.67373613  28.54393707  24.14062186
  28.61334705  26.22845309  20.27831677  27.9982946 ]",
,"[ 24.53600043  24.68559462  29.48819402  25.45854866  24.33698282
  27.25270067  28.00921222  26.45281931  26.45281931  28.15472431
  28.24057164  26.04111938  28.88422433  28.22361873  30.04960487
  25.11758333  28.82474435  26.38708009  27.81815028]",
,"[ 25.15172287  31.17151852  28.51732398  26.51116748  25.10587023
  31.35730117  24.44789522  28.52053033  26.51116748  24.75638746
  26.70714151  29.29654149  24.02813909  27.67728691  30.72914677
  24.16241431  28.55561726  27.28571157  24.77110684]",
,"[ 28.29908341  26.45211662  27.15851379  29.24240306  25.05232752
  26.80386574  24.60218142  25.48421172  27.87749939  27.31180336
  26.21800886  26.86642139  25.48421172  20.33987221  26.94400022
  26.52964149  28.72142954  29.93891675  24.03931148]",
,"[ 26.46253767  26.3851819   20.32915658  28.35248717  33.96605355
  28.88514162  29.63986181  28.65944057  28.35248717  28.75036221
  28.18264399  25.94105703  27.51536195  27.68535446  28.64416983
  26.57457844  29.3512959   29.80124625  25.91941595]",
,"[ 27.03240822  28.50146169  28.19524035  24.6477074   28.87987316
  28.51870162  32.246508    29.92503733  24.82802687  25.47063439
  28.51870162  26.98274103  26.84781466  24.9277181   24.65219783
  25.35677467  25.68742446  27.97428038  25.61628184]",
,"[ 25.12761579  27.21441888  27.0034015   25.12761579  20.21521476
  28.50975862  29.1624137   23.09237536  26.71830797  27.09182825
  27.26024762  27.57842882  26.18682835  24.38568553  27.92080298
  30.89712683  29.79340063  23.97278232  29.03275152]",
,"[ 29.80677788  25.91987133  27.24969224  29.80677788  27.56956569
  27.53703394  26.62128446  28.32107805  29.11267968  28.4844029
  28.90765332  26.30031326  28.60480391  26.42691725  27.86999688
  28.20503284  30.17926793  24.20952914  28.29775582]",
,"[ 27.63858227  28.3127417   26.84619199  24.86580662  34.2139126
  24.85722328  28.83749645  28.96920813  25.69991648  26.34067236
  33.69846018  29.27116361  29.11482519  26.99532934  27.04822237
  27.39589708  30.1704484   25.66513927  28.83749645]",
,"[ 29.82252496  29.37777247  27.23434346  28.1186381   26.94522473
  30.06003161  28.92460865  26.14628129  26.14628129  24.74728007
  28.21448157  28.26279909  24.93640387  25.05416503  27.36721856
  29.38555054  29.47816285  27.23465916  26.31694955]",
,"[ 26.03820005  27.63416904  29.2361766   35.66674679  24.85744947
  29.05425077  28.24415222  29.96977068  25.91254217  25.00919146
  24.90630292  25.58604331  25.55241932  28.73518929  20.89748268
  29.20366794  29.05425077  26.60103889  27.30167518]",
,"[ 27.18491949  19.64195448  26.70842294  27.18522558  28.34554657
  30.66206449  26.94197874  26.98101585  29.31021485  28.75361476
  27.97226463  26.59650802  26.73563812  26.73563812  30.19405324
  28.62646572  23.59187408  29.23295591  26.33260843]",
,"[ 27.00924757  25.50378244  29.91879155  29.5579232   29.346822
  34.80774188  27.58700942  24.77969367  22.84907789  28.90948617
  25.03904963  29.17605645  28.47185519  27.97624607  26.03292338
  24.77674644  29.5579232   24.93334012  30.62281512]",
,"[ 25.77053847  27.47844463  28.78992225  28.574483    28.123325    28.2480777
  24.97312825  26.04570835  28.06266712  29.00408844  26.04570835
  28.26437291  24.57514927  28.46497805  27.19464788  26.46178784
  26.86714077  24.95204612  32.02792039]",
,"[ 31.31038608  25.19962164  28.33359993  30.61200515  26.26730828
  31.5201954   28.02590512  26.55136182  29.95232454  29.45714317
  30.61200515  28.4512118   26.50427287  26.63127945  28.91829574
  28.3109599   28.66288654  27.24001198  26.31448547]",
,"[ 29.9510212   35.42805421  28.38249549  28.22042295  25.13674535
  26.36496262  28.45200262  27.14337309  27.54656793  31.55514261
  28.49942658  29.49053565  29.82292966  27.54977791  30.19546989
  28.22042295  28.12527278  28.27131401  26.9282678 ]",
,"[ 25.21042034  28.20915616  32.97491062  30.51247288  28.35203742
  30.5590239   27.33693049  29.73433962  26.03582219  25.33619173
  29.9012485   28.19449948  28.24277683  30.28842506  34.7671433
  25.49354418  30.28842506  31.09776401  24.4846127 ]",
,"[ 27.90680193  26.81135442  26.17559765  26.93706841  34.81722831
  23.56271121  27.70394398  29.79866844  29.25857677  26.82406804
  26.70561961  25.98003899  28.58338004  28.22942408  27.90680193
  25.81408666  27.81447831  22.62812518  28.69155499]",
,"[ 27.32900482  30.26285817  26.7704426   28.72304565  24.51972537
  31.9492074   28.33016591  28.32614963  28.72304565  26.91304445
  23.96161136  27.52190158  29.14226894  25.46138357  28.94830374
  29.00166164  26.69252301  29.60665582  28.30953628]",
,"[ 27.65210665  29.95281144  27.15200955  30.67860781  28.35828414
  28.64109571  30.17806648  27.36869227  29.57598492  27.23022985
  27.47956987  32.54134312  27.64756393  28.9115455   25.25604575
  27.04167094  27.65210665  26.86574072  27.51861546]",
,"[ 27.53767397  28.3280864   26.06226952  28.24981756  36.1936232
  23.7642255   31.79547205  30.20054505  27.81194733  29.55266755
  30.1505672   36.1936232   27.14835981  28.34118713  29.2225873
  28.83323635  26.71209137  26.89300963  29.07291147]",
,"[ 28.09050501  30.98536387  36.5165384   32.82048845  28.40146869
  27.52202471  30.42100613  29.03833208  28.80561575  29.102087
  27.63656727  36.67246539  25.96907045  25.80276272  27.02782702
  27.9514512   27.66267885  23.52008689  28.80561575]",
,"[ 28.55369685  30.29701192  25.76042585  26.63725669  29.84792184
  25.85465391  30.0439605   34.55230146  25.6966638   23.70530011
  27.48026603  23.81094851  28.84723412  30.04595922  28.23146588
  28.19053765  29.21471416  28.84723412  27.00041311]",
,"[ 27.82303995  27.88014503  23.78453363  29.2802884   33.79887492
  27.50528061  28.96973119  29.27543537  26.78602773  30.04932871
  27.80242648  28.39890417  28.55495391  26.20980517  28.15956152
  26.98639996  26.54840856  27.80242648  33.55755431]",
,"[ 27.0389233   29.32705853  26.57978894  27.55516617  28.71540013
  20.00308473  33.01977316  26.65563476  29.94808582  29.86886688
  29.06045295  28.98543084  26.88214508  28.78984474  26.65563476
  26.13017876  27.12640813  29.48298767  26.85775545]",
,"[ 31.67883891  31.69170502  31.87580194  29.96209604  26.19940825
  26.76296621  28.17838433  27.57570703  29.87678486  27.59372095
  26.97601294  28.23075726  26.14133588  26.76296621  27.96627713
  28.19195778  26.11236862  32.39971877  27.01218087]",
,"[ 26.99197481  37.13843794  28.43297853  28.68666195  25.85366566
  29.46142917  27.63636337  26.29708593  32.45523397  30.52553058
  23.7703056   30.10418615  33.76035176  26.84191705  27.82497286
  27.63636337  29.16821284  28.78126678  30.5468835 ]",
,"[ 28.98863496  23.58420201  25.76844104  26.52019162  27.09471931
  32.86821097  27.97262466  23.01210794  27.50790148  32.23648103
  26.15851955  27.50790148  25.76651895  23.40734846  28.06369603
  28.43224692  24.26022324  29.25056407  27.98041212]",
,"[ 32.01919196  25.55445686  32.02662236  29.61482517  28.92837821
  28.98621103  25.9880392   26.93550215  28.91138116  28.34074209
  27.65146258  27.28588042  25.44375526  29.61482517  28.61559679
  26.55670162  25.54502935  26.95056209  28.94808049]",
,"[ 28.65778144  29.25594304  27.10739781  19.71550787  29.43784502
  20.4533372   26.45602793  28.87137747  29.88166065  25.26045255
  24.36964433  29.25594304  25.31238209  27.16536157  28.30929419
  28.82191358  24.82887723  25.70299164  28.39837903]",
,"[ 27.5971807   32.31052895  29.09572737  29.66064509  29.30778798
  23.93137393  28.69360123  27.3146746   25.53435373  26.83141876
  27.04887583  36.21133125  23.43777107  26.30042979  25.07198317
  23.43777107  28.36937151  30.47883353  29.3721423 ]",
,"[ 28.56871773  25.61583144  25.13301835  27.17106876  31.9385859
  27.13510006  25.42904819  25.94574935  29.34676296  28.64973985
  36.87802516  28.09276716  28.19745934  26.17102201  26.25108665
  29.37101104  27.65421964  28.38785181  29.41901401]",
,"[ 25.06902702  22.54855518  28.55622783  28.96785838  27.14653699
  27.3068706   25.69819979  29.52409519  25.11206855  28.97028024
  27.83001384  22.48931794  30.12099461  25.70635148  27.58701515
  24.76679466  33.87719294  25.93993589  31.73160026]",
,"[ 26.99737905  27.49654389  26.28673064  25.31110981  28.11109419
  29.21885327  30.80280922  24.96251122  30.26894582  26.60271431
  25.48673581  23.15494731  26.0639867   27.14552595  27.53696297
  26.32613108  36.72186777  28.30627107  25.3489094 ]",
,"[ 23.39479302  28.86681837  34.86010512  29.85331454  25.45853092
  26.25566129  20.95605269  27.7317839   28.1909786   22.11417127
  24.97817608  26.97396524  25.55705881  27.60151075  25.74871362
  27.35509091  32.42641821  30.27339425  24.6715526 ]",
,"[ 26.35906446  29.29849791  29.18664404  30.23651637  29.07164514
  28.34397192  28.68051492  28.6062565   29.73667224  26.40526925
  28.02565513  27.09377649  25.26532431  36.17383415  28.37851033
  28.36215648  27.98686193  32.11562924]",
,"[ 27.85235007  29.27535568  25.37615779  28.84771705  28.94236     24.35224705
  21.65576668  28.23175665  28.17509636  30.70728613  32.20727182
  21.06964793  29.81027959  25.00684144  26.34523633  29.37810464
  23.14525761  27.70817445  26.12161976]",
,"[ 36.38107505  28.4340386   29.21629846  31.79391021  30.07953312
  26.64604842  25.97890966  21.74572006  27.49928017  29.29583226
  28.89078262  25.95813332  26.80531188  28.24899006  21.5143448
  27.67757532  30.06914775  29.62528224  22.83066011]",
,"[ 25.76606     24.48140687  28.39822707  25.18327059  28.41625498
  29.11133592  27.91872353  26.14232503  21.95007312  27.98499635
  30.22611281  26.78556687  25.92975532  28.41652607  25.99053132
  25.46390195  25.86176186  21.19724037  27.88102002]",
,"[ 27.67744989  29.40469083  30.20100167  28.74183411  28.79587288
  26.61653189  25.88631004  28.23149043  29.53916716  26.99255822
  26.90892805  29.14275362  26.78486116  26.93154108  27.29602349
  29.25408285  27.35718902  28.29620915  25.12480133]",
,"[ 29.40303842  20.83716053  22.5953753   27.29508715  29.17772344
  26.57010307  20.05796346  29.35607312  30.91350436  18.77595642
  27.61387133  25.12040646  26.44339865  24.60341276  27.71274845
  28.520857    25.2806913   24.39789283  25.21898482]",
,"[ 25.06846164  27.27854132  27.88728897  28.37245023  25.66298729
  21.35936284  28.53710305  25.15363308  26.11856266  29.7745782
  31.51485224  26.33593825  25.5180112   26.13297447  36.21233073
  28.40224833  29.27133926  30.16294738  29.67493151]",
,"[ 21.54231418  28.23746455  26.03079564  25.1428546   29.94797643
  24.05044588  29.41380986  22.55078429  25.56086526  28.64176032
  25.7785934   29.84260204  29.61198595  28.85210329  25.45598619
  29.07585027  29.30295191  26.89708803  29.19283429]",
,"[ 26.59254571  23.9735667   27.67650003  29.26468005  24.85830002
  24.33719804  27.55101534  25.70764386  26.57994999  25.8206692
  30.18822223  32.35161857  24.86932828  26.95358544  26.41113952
  29.61748443  22.47041455  26.62892666  28.63355051]",
,"[ 25.39635951  32.87337718  27.68623536  29.37956455  27.4139144
  25.86031724  32.07900977  30.20980521  21.60584552  29.37859484
  30.46001371  25.97588014  26.06106428  27.88996468  25.5582334
  25.9804387   19.22755309  28.18199038  24.81105861]",
,"[ 27.79266841  31.43259917  21.45732216  29.20072574  28.46613007
  25.57779786  26.99518962  25.80318723  29.53308717  25.82599172
  31.35822669  19.4702055   27.47310754  25.715697    28.22387841
  28.20672264  29.08366331  25.20294464  32.02373936]",
,"[ 26.62202886  25.61652411  29.26241518  26.77983848  30.8253272
  29.80153685  27.05663885  26.62202886  26.47132689  26.59271426
  27.10805788  24.48815554  22.16235249  27.84227996  26.45261466
  29.91701619  33.89947212  35.09542918  29.87482504]",
,"[ 28.72791172  29.6116744   30.07865472  24.43287164  29.38121996
  29.71795357  24.51850518  27.83017385  25.42777859  24.51850518
  28.78722894  26.27903553  25.07756343  26.29252714  21.27544566
  28.87173842  26.45881719  28.62484011  23.97836163]",
,"[ 29.23573292  29.37877937  25.75700187  25.95875993  29.03446452
  26.96246061  27.14775009  28.6322888   25.97683129  27.73911697
  27.6903725   31.3805468   28.86283183  26.95276806  25.49661705
  25.15496812  25.47166951  30.33930925  31.3805468 ]",
,"[ 21.76751988  29.68988612  26.617902    29.93138152  29.96758418
  19.01409504  30.65026932  35.05530832  26.617902    29.93138152
  28.93407485  32.19617112  25.85618973  26.13617091  26.45351405
  25.37921873  26.16505321  28.10967808  26.1463243 ]",
,"[ 26.39905173  30.62149951  24.90445423  20.4913928   27.19303845
  30.62708063  24.21793169  30.40470769  28.32046885  22.11611903
  27.7266587   24.51535202  27.80006355  27.40100589  25.86052156
  29.15521252  26.45347923  29.15521252  26.45347923]",
,"[ 29.23195593  33.48670565  30.97864556  28.73969212  26.68397274
  31.14996147  26.11280622  21.08053257  31.33011054  20.12196386
  25.79950159  27.72512845  29.4766771   29.83430624  25.79950159
  27.72512845  26.21871397  31.49369963  26.59261212]",
,"[ 25.1758382   31.31753715  25.01882146  32.51902165  29.85067532
  19.42271755  29.91129759  29.26358293  29.11792313  27.32805218
  22.44597826  28.86157998  23.86116278  24.99044335  35.24003727
  29.85067532  19.42271755  24.31943563  25.18508249]",
,"[ 25.75091522  25.23344199  28.42994489  29.65840314  27.01800769
  26.97603073  26.31759115  25.84343859  30.03360574  24.91232353
  26.05352186  26.7211367   30.20208879  25.74953531  29.98138233
  26.7211367   30.20208879  26.32581325  24.80826186]",
,"[ 28.56052686  29.41716907  29.3615822   29.87207885  28.18605565
  24.83154253  24.63650904  30.05423641  27.10140604  29.54519231
  29.3615822   29.87207885  27.86937513  27.69562943  24.49373746
  27.56370383  25.41265251  30.26691078  26.70720879]",
,"[ 28.22178535  30.1272666   23.79226517  28.8764287   19.49822565
  26.56621355  23.76915294  32.76775107  29.09542761  33.64070223
  24.46157281  24.32598581  31.42441002  26.39288977  24.53446639
  24.46157281  24.32598581  23.53000293  30.30695777]",
,"[ 25.46699438  31.30681654  23.56375364  25.6954772   29.82704683
  31.50181257  20.99666909  26.02046241  28.29911152  32.42305914
  32.10230181  24.53045975  25.88540355  25.35515934  24.38248924
  26.31546639  29.77189225  28.62859875  24.38248924]",
,"[ 26.24122965  27.92383357  23.38585127  27.9438873   26.30526608
  26.08196963  24.30237771  29.83137285  29.81860382  24.63348133
  27.47667879  33.49928937  27.92383357  27.31920165  25.01029602
  26.6709662   26.16691178  20.92141165  31.80562782]",
,"[ 23.96281556  24.37647818  27.09988516  28.73090809  26.84582884
  24.67280804  27.83630087  30.05042169  22.31601004  28.19228831
  24.78564311  28.73090809  33.49767359  30.84452424  28.04358026
  23.24546626  26.42262498  25.55391348  26.54103989]",
,"[ 21.94912482  30.49483017  24.27987439  26.15584809  27.57764719
  23.11904818  24.27194372  29.44093515  19.78728967  29.06158855
  30.08275095  33.50100367  26.19617916  25.95129682  25.64315487
  24.86247667  28.55811843  26.19617916  24.73096399]",
,"[ 28.2208704   25.86406857  24.49103444  24.88003745  26.66818372
  22.6064901   20.86490096  21.22768869  25.9348048   24.08366444
  28.45743131  27.22560803  28.03972809  25.45663754  29.79020601
  25.87956877  29.19842114  24.88003745  26.17281175]",
,"[ 27.32653345  24.27102188  25.98409775  27.45291121  28.49128479
  28.32466966  26.03011448  24.06427822  25.99968048  21.84240989
  30.15443076  27.19256764  26.25735713  33.41603658  25.8486944
  25.37265229  30.11125435  27.45291121  29.64437636]",
,"[ 23.56083971  24.63951688  24.53701603  24.91494766  28.07887298
  25.84728381  29.42361479  28.97956225  28.87386066  22.57920404
  28.97956225  23.61234883  29.31507788  24.21828655  28.82534873
  27.46135124  24.34454886  25.70880611  30.38483895]",
,"[ 24.57186731  29.80074351  25.78462561  23.98955368  25.31852265
  26.96616048  29.38412235  22.75599677  23.80799432  21.11180244
  26.35296049  31.72027207  23.3366801   29.53144469  27.63998547
  27.43725292  25.52554311  21.11180244  24.4677872 ]",
,"[ 23.49344401  26.34290973  23.42479464  30.03722641  31.47550981
  23.50879206  29.17307733  28.2902546   29.01912276  22.56292787
  27.35188927  22.05602228  24.63121519  22.63688969  28.62551346
  25.96753001  19.51266742  27.46472617  23.92130751]",
,"[ 27.41379227  22.36124279  24.42587993  28.23230463  27.69531754
  25.73049333  30.61046799  23.48962235  23.42657616  21.17317404
  27.51710005  25.71250591  28.23988375  26.60045684  25.98010377
  28.36205895  23.81284454  26.83376684  27.43135991]",
,"[ 28.18293293  27.66434436  25.58492208  23.30087668  27.71208542
  27.72791608  24.30188972  19.81950811  27.27659218  26.72567128
  24.01128617  28.12422717  24.54757997  25.72129246  24.19612816
  27.1881422   32.93631322  22.67685792  25.15793907]",
,"[ 30.35213958  23.86548818  24.29100094  25.70553346  22.883499
  21.58410811  22.82831114  27.67582583  25.42308666  24.75091569
  30.89995295  27.93244752  24.44044137  30.33255497  25.62566058
  24.24673043  29.25036853  26.93355708  28.10582222]",
