rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[-310.45594039 -119.53895593 -105.56204059  -72.29693539 -255.26847857
  -72.29693539 -255.26847857 -105.56204059  -72.29693539 -193.10267755
  -44.88488716 -161.38473308 -293.34729066  -72.29693539 -255.26847857
  -68.03736649 -119.53895593 -255.26847857 -161.38473308]","[ 134.43101544  -26.00493289  166.06897739  279.73443605  180.93004413
   88.42401539  178.26017224  474.56473701   94.84716346   25.04024343
   33.78073616    7.9184969    75.10777027  209.55049089  353.18669441
  166.06897739  279.73443605  203.18965597  192.02374175]","[  65.44772668  -51.12142781  254.82134334 -102.69240865  393.77149213
   16.17925385   72.20445886  328.14375442  145.80176741  188.52279826
  131.57374278  171.1257204    91.711104    181.59876637  410.49710529
   65.44772668  -51.12142781  269.24158361  121.86576675]"
"[-182.86303535 -233.39117136 -240.02986707  -51.81509368    3.83923573
 -140.19823457  -41.25860976 -240.02986707  -51.81509368  -51.81509368
 -232.57499789 -232.57499789 -219.33936622 -240.02986707  -51.81509368
 -140.19823457 -240.02986707 -236.0828287   -20.76642927]","[ -52.47684156  164.46384099  348.26944118  200.74215501 -189.7374774
  205.2123966   103.13405476  128.32958818   76.21323513  317.05107825
  426.75622335  433.96340564  223.73346073 -189.7374774   205.2123966
  279.59342978   19.67090895   64.41055153  241.71242689]","[-467.27537543  196.56086707  330.13713312   58.76957394   57.66859961
   67.23442807 -181.61896705    6.00465472  362.40810463  494.07772934
   82.18059548  -94.43889015   45.49155716 -118.03955372  224.40385439
  300.7540935   197.27815541  300.7540935   197.27815541]"
"[-166.09443393 -104.2983921  -373.1841481  -129.12535688 -230.14501187
 -165.99801473 -230.14501187 -165.99801473 -165.99801473 -198.5036254
 -132.29712214 -166.09443393 -198.5036254  -336.96987749 -230.14501187
  -97.86084658   33.21962431 -129.12535688 -230.14501187]","[ 179.57163343   88.49027513  623.47085079    8.08760856  252.36285269
   21.22009804  231.41527655  395.95662582   74.48503612  252.8488733
  244.1084399   281.76635628   97.08803589   92.50425028  329.74547502
 -259.18224644  309.58746386   74.48503612  252.8488733 ]","[-121.04322329  395.67202354  370.50574505  130.37483033  154.77775574
  -25.98220885   16.49254433 -122.23664688  -26.23497731   51.55530252
 -163.17160677 -107.36969134  119.94310408  -25.98220885   16.49254433
   46.75461013  134.14639195  335.85797305  -60.07493728]"
"[-153.40564829 -356.33662543  -44.17234625 -153.40564829 -359.80420002
  -77.82649124 -242.82734182 -113.31533318  -75.31579602 -242.82734182
 -153.40564829 -356.33662543 -356.33662543 -229.98707686 -229.98707686
 -356.33662543 -229.98707686 -245.87993845  -90.18714873]","[ 288.68686347  233.41006485  346.0932913  -106.53526636  180.00608877
  210.39912086  360.69254839  210.39912086  360.69254839  -73.20059156
  160.59427317  257.5081989   477.45715225  331.74183974  132.51746936
  299.81370494  282.96580907  363.36426618  135.49687816]","[ -82.40258916  -60.8567384   163.84526427  -33.07398767  163.84526427
  -33.07398767  184.31036015  291.0773158   333.11292405  172.10405802
  305.30311088  316.30844252  198.76495562  -72.24083535  363.55961252
   81.32679057 -131.27158118   11.74236313  190.38918497]"
"[  -1.02406578 -189.09573667 -257.45345389 -407.02389536 -189.09573667
 -274.41207308 -189.09573667 -274.41207308 -382.28751593 -340.6191672
 -133.13790764 -169.72746093 -274.41207308 -149.18369836 -407.02389536
   -1.02406578   -1.02406578 -189.09573667 -382.28751593]","[  87.1874966   430.08190471  146.30873023 -195.22352995  278.54036395
    1.24124964  573.02287173  346.52351439  -27.85935125  -15.52663422
  423.07841767  357.5926533   170.66084081  274.44087929  386.13242429
  226.05295423  199.21280716  417.58853601  228.58150709]","[  19.31416517  481.6951426   481.6951426  -200.88767744   98.9208726
   69.21645663  197.38813321  483.54538526   78.07470893  534.0745093
  416.46683077  371.07374279 -161.95957781  365.60083304  357.55047574
   50.93777489  142.54026886  328.90066436  325.59308373]"
"[-234.06715224  -79.67609501 -234.06715224  -79.67609501 -259.74384827
 -115.99377155  -79.67609501 -289.55050747 -116.51585105 -285.57883895
 -189.60056398 -119.07625409 -340.63128764 -234.06715224 -340.63128764
 -234.06715224 -115.99377155 -295.97351366 -285.57883895]","[ 222.78446388   67.78210381  -64.15298942  441.47456695  448.26395573
  372.50109865  119.85048283  431.1325572   242.28220194  365.46017878
  -16.62304951  -50.71494481  145.463716     45.36009339   93.21657256
   88.52388859  273.78529587   16.76707529  152.89080118]","[  99.38244834  109.3054754   -83.04617988  181.27105169   75.70971864
 -178.26688209  308.66342929  -83.04617988  455.21274277  -64.91438802
   21.72889472 -146.95136516  -90.98631306  383.353504    268.407171
  122.79437706  327.43215243  141.87236028   66.44316424]"
"[-295.37261582 -131.45969099 -193.06748194 -295.37261582 -131.45969099
 -193.06748194 -298.7685666  -309.20217521 -193.06748194 -309.20217521
 -193.06748194 -298.7685666  -312.44493289 -162.977665   -137.79112212
 -186.14110076 -400.93245468 -137.79112212 -239.55472673]","[ 295.18355798  365.89946875  203.97892691  215.91171023  -98.82249101
  253.20286375  353.99421185  280.32657411   63.95934943  295.18355798
   96.82260023  263.31602355  274.41574452  152.63255046  524.3736544
  529.85760928  328.08624999  324.26868691   79.55283421]","[ 213.57027072   79.12653276  356.50169031  270.96349482  200.69546756
   49.42480677  352.5779658   192.9247811   192.9247811    58.34675701
  112.64162422   31.33226725  241.27886347 -100.9305075    49.42480677
  102.11221239  415.18321446  354.91693565    8.14722613]"
"[-226.44030143 -288.39555205 -369.09504097 -204.7575792  -226.44030143
 -288.39555205 -369.09504097 -204.7575792  -226.44030143 -288.39555205
 -288.39555205 -144.26649762 -195.43674165 -225.59571125 -144.26649762
 -349.17278121  -89.1435503   -96.96698303 -179.58192155]","[ 343.97809776  203.32550048   84.48617891   42.82259266  653.5710527
   84.48617891  265.59120333  388.7837506   407.27971824  -19.45440835
  305.39764454  118.85982662  293.74900452  288.41820261  202.35963545
  191.69365295  146.11570042  140.21595048  616.62730721]","[ 180.78320127  199.83502885  110.73287144 -131.19040575  185.56223826
   75.36409737 -106.47477794  300.39732455 -151.5479788  -129.20517964
   90.21332047  349.59209149  174.70002181  297.75905428  -45.27136197
  283.45588571  313.23694686 -151.5479788    71.42107527]"
"[  19.11692708 -139.43877216   19.11692708 -139.43877216  -81.07533127
 -145.01627362   19.11692708 -139.43877216 -261.86052762 -354.94924312
 -100.4681459  -335.47811884  -81.07533127 -145.01627362   19.11692708
 -139.43877216 -239.3718742  -142.45361371 -308.05014639]","[ 467.93700953  239.8984902   113.4287392   522.46441631 -141.65587932
  164.14865184  342.95432417  140.64574496  383.815607    530.14993582
  341.51684031  461.404851    349.03510901  286.0459336   335.37690202
   84.07640748  373.14978653  461.404851    262.02398658]","[  76.60904483  106.11942815   90.09874996  112.55022831 -199.52552032
  -46.66179167  -39.24275643  347.41609686   97.19686343   53.5579609
 -141.39220785   33.73275685   53.33846261  139.55304936  274.52100265
  141.36679886  274.52100265  276.184722     85.71179913]"
"[-164.90004658  -28.05250792 -295.32643185 -279.94907157 -295.32643185
 -279.94907157 -298.35896937 -187.34019909 -295.32643185 -279.94907157
 -298.35896937 -187.34019909 -207.33601673 -210.43133023  -27.0669976
  -93.51611874 -295.32643185 -279.94907157 -283.68806961]","[ 188.35178281  358.13250975  119.19877101  116.54029735  313.58097372
  368.67142998  448.29983902  211.08301392  211.4936472   120.2907726
  317.70445164  283.07574462  193.57993389  450.98768626  121.19196574
  521.68672378 -115.26808049  244.89100826  119.19877101]","[  94.25021574   20.63227463  198.30499375  227.65689929  448.29163611
  -14.50625366 -208.5677918   583.78731726  390.15870678   78.36026143
  125.57467084 -257.80901496  292.32670169   66.75858573  162.23857894
  129.62660432  143.9108387   375.84808343   78.36026143]"
"[-210.75747964 -191.52344755  -64.07433369 -246.37515061  -64.07433369
 -246.37515061 -188.98991397 -196.37086831 -104.50881096 -114.58568902
 -280.06951202  -64.07433369 -246.37515061  -64.07433369 -246.37515061
  -97.00658807 -184.10930003 -188.98991397 -196.37086831]","[ 322.23328535  399.21084924  233.97033733  134.1325514   221.05170584
  -89.7380441   322.23328535  399.21084924  308.4027823   437.03884009
  331.28060975  640.5176404  -199.22911753  123.57529402  417.45237959
  117.12603601  294.84219098   62.81944377  223.65035178]","[ 129.47772837  108.96632326  129.47772837  108.96632326  202.13351254
   85.49579493  140.72994483   76.80407844  359.13532919  146.08956759
  280.17554486  -26.1839578   116.92646983  334.80693585  163.3401126
 -131.20181566  -68.07333725  244.16525243   89.38274405]"
"[-126.22523517 -230.69966517 -122.53158491  -59.34735345 -116.18924621
 -176.15734823 -122.53158491  -59.34735345 -200.80378824 -181.151779
 -122.53158491  -59.34735345 -122.53158491  -59.34735345 -140.63813881
 -213.27947603 -126.22523517 -230.69966517   -4.67023505]","[ 375.73854846  302.51549175  251.93986903  395.47641492  579.31013911
  367.38879966  520.06426932  -80.97239849  235.12084794  108.82831425
  579.31013911  367.38879966  253.51114168  131.48338613 -128.48254019
  340.10962968  -48.88442726  351.11315258  484.05462078]","[ 235.2434299   -90.19422916  -11.57905062  235.2434299   -29.13332702
   43.17130719  -29.13332702   43.17130719  245.42305091 -233.02267202
  504.43970431  346.95216661 -148.03902161  -12.82269229  319.16912887
   69.23155415  208.40430789  257.41509467  209.73666567]"
"[-200.20126769  -63.80689556 -118.63093285 -158.59819069 -158.36001595
 -156.87613832 -156.87613832 -174.39307394 -200.20126769  -63.80689556
 -158.59819069 -158.36001595 -158.59819069 -158.36001595 -158.59819069
 -158.36001595   75.49993425  -71.86625041  -56.51968001]","[ 329.53144127   90.08937775  326.29017212  457.82477429  419.35567307
 -193.7850195   503.52552666  318.08738631   78.0087057   363.67857372
  494.55583326  451.85540444   95.69622135 -193.7850195   503.52552666
  288.9485728   111.14119504  174.59213733   84.39684665]","[ 175.36955382  344.46333692  510.81395918    6.33938111  334.72261115
  -72.62246646   77.99162537   16.14311946   13.86345465  192.06475728
  229.41972317  250.30656822  -75.20232049   39.05420569  250.30656822
   16.14311946   13.86345465  125.89989864 -229.53095357]"
"[ -87.49831764   10.27645673 -264.34208011  -71.02059127  -40.28159676
 -262.38514297 -143.50884394  -40.28159676  182.48939743  182.48939743
 -262.38514297 -253.94343748  -40.28159676  182.48939743 -152.5356985
  -40.28159676  182.48939743 -264.34208011  -71.02059127]","[ 291.20309433  357.71861769  440.01937983  282.16616984  -24.35646178
  239.05072578  475.75193194  343.28944669  239.13102582  386.49153426
  534.2393948    39.71728812  229.52114759  267.75218933  395.88082768
  306.7023914   534.2393948    39.71728812 -256.40636048]","[  38.41197696  237.23378208  100.12507979   36.77274735  344.92545439
  170.79219714   22.23273476  192.34776002  214.75873329   96.73873337
  325.89734538  214.75873329  -74.0811499  -224.73069377   53.74496372
  422.98675621   -2.97785228  422.98675621   -2.97785228]"
"[-311.22340299  -90.95668699  -99.22927728  -40.13647511 -311.22340299
  -90.95668699  -90.95668699    2.82708052 -169.28902123 -206.57862019
 -282.21375639 -230.23470614 -311.22340299  -90.95668699    2.82708052
  -40.13647511 -311.22340299   29.79015103 -150.17269181]","[ 276.82787395  403.48754319   35.39890319  203.17070398  500.4195619
  457.64023449   35.32292755  160.66077946  470.39508978   22.14216264
  345.82867453  103.48989348  438.43639227  228.13940579  381.99919057
  228.13940579  381.99919057  361.53701125  526.37288229]","[ -27.64422553  225.92671701  123.12012176   88.04820733  505.5338535
  109.89933179  154.03603115 -119.54573981  122.41891624   82.97055838
  351.62355287  145.28729394 -115.75278015  -77.71820508  396.5412954
  349.69008594 -119.54573981  351.62355287  145.28729394]"
"[-184.49191641 -163.2324623  -289.31420159    3.9468842    52.79246622
 -184.49191641   52.79246622 -184.49191641   66.00225374 -218.04444034
   52.79246622 -184.49191641  -90.83888549 -184.49191641 -163.2324623
 -177.94818621 -157.81962988    3.9468842    52.79246622]","[  26.86700924  217.8304834   522.15868443  160.15322393  448.53002686
  401.17464112  -20.0351393   593.71625487  347.0163015   456.05741079
  337.08693097  400.67213161  688.9245855   445.15987636  434.74594117
  340.22960366  -20.0351393   504.65239776  276.44916248]","[  -7.60910032  220.77363448  203.69060584  -81.38991812   -7.60910032
  220.77363448  533.4190199    23.01000974   81.60621554 -144.52019087
  241.89534738   61.18850879  130.34163313  135.22527117  146.31577016
  127.1346121   163.37480824  203.69060584  -81.38991812]"
"[ -62.5417934   -70.75398461 -235.08933174  129.29958756   53.35632952
  -65.46683663  -65.46683663  -62.5417934   -70.75398461 -159.84182495
  -62.5417934   -70.75398461 -133.00145057 -127.70839196  -62.5417934
  -70.75398461  -70.75398461 -159.84182495  -71.66784284]","[ 459.0029406   471.66197198  278.75393681   78.30415271  471.66197198
  617.18621978  495.08303426  272.07293547  222.63436661  400.4763238
  535.20427161  350.18152201  645.90166948  587.47267979  281.46483204
   26.53339285  433.57152397  527.97484552  279.39650347]","[ 230.26522666  -68.61404511   73.14466558  222.41832649   73.14466558
  106.7439515   -48.3136855    38.03454181  512.14467033  -80.54672183
  390.23310314  277.56824557  -56.73800759  445.47031812  235.99021067
  208.56892592 -117.31727009  208.56892592 -117.31727009]"
"[-104.81516629  -52.90060564 -148.35706008  -56.00631457   81.78821529
 -121.94217844   81.78821529 -121.94217844 -121.94217844   57.743531
   81.78821529 -121.94217844 -121.94217844 -200.63528103   29.67790918
 -203.42945519 -117.05543172  -52.90060564   81.78821529]","[ 471.05289675 -175.77165778  411.53720056  192.34870627  295.3499805
  255.50972107 -225.70284269  294.17353838  542.06636179  578.74096359
  413.11316448   -8.42041549  460.3167103   409.20834005  565.80761124
  316.75927418   -8.42041549  279.93640518  192.54808353]","[ -62.22963462  179.8431312    18.10269389  136.23353156  151.33203754
  -69.92692004  341.25518666  198.94776957   64.74307801   89.24463995
  192.50381966  -14.70104452  183.83090942  240.50034649   99.77671237
  362.01298896  151.33203754  -69.92692004  179.8431312 ]"
"[ -44.20508869  -86.81697011  -83.44725045  -86.81697011 -235.1990115
  -44.20508869  -86.81697011  -88.48227821 -160.85163011 -144.5290608
  -96.21626591 -225.20686066 -105.6713606   -44.20508869  -86.81697011
  -44.20508869  -86.81697011 -104.75003044  -44.20508869]","[ 165.20849999  652.98339371  507.15505928  498.457434    169.63942339
  168.63836129  553.25841615  403.35785446  165.20849999  652.98339371
  140.0680787   731.24211969 -140.4032984   460.53150553  290.04183541
   99.84943084  182.7893873   454.94282794  -57.56814922]","[ 292.98832116   25.60830486   23.66273454   33.08038852  137.76014876
  224.15676844 -103.40847465  260.89189946  194.78967207  165.87739029
  131.32484231   13.43657874   49.01753192  -11.28998955  286.78805463
 -123.29611624  131.32484231   13.43657874   49.01753192]"
"[-179.16077453 -220.37235461  -58.66120035 -109.6995412  -251.7025588
  -58.66120035 -251.7025588   -58.66120035 -112.47405645 -251.7025588
  -58.66120035 -251.7025588   -58.66120035    8.04908398 -118.46355864
  -76.83840291  -90.2587028  -194.6462881  -251.7025588 ]","[ 269.40379861  183.63528711   77.3619714  -205.65815021  218.63548944
  217.07293311  294.14016549  105.31407517  197.47657109  673.75859488
  268.80548646  273.58288601  502.93489887  105.31407517  197.47657109
  332.20997638  364.40479289  390.19553556  395.39490237]","[  -0.70442736  165.83965943  175.09605988  -42.48855687  165.83965943
  172.73762801  272.12622394  278.97813035  -17.5312039   436.77975954
  139.29378701  261.86300553  143.13819503  139.29378701   97.00284511
   74.86289842  252.40212244  165.13636948   64.97345666]"
"[ -45.63027357  -91.8580489  -165.24990497 -251.06026132 -165.24990497
 -251.06026132 -165.24990497 -251.06026132 -174.68559973 -264.80535218
 -251.06026132  109.63178402 -178.03645578  -45.63027357 -225.98438937
 -165.24990497 -151.14691428 -168.1883596  -165.24990497]","[ 436.82160626 -180.02431256  439.91715045  330.71532319  619.85238349
   69.4760413   417.60012583  106.53894245  131.33680843   50.93005475
  391.90314858   93.19821932  566.77032279  262.88660027  417.60012583
  106.53894245  628.09729047  -52.86923101  540.12000781]","[  3.16043489e+02   3.48747240e+02   1.11124849e+02   9.45450159e+01
   3.22084534e+02   2.03596221e+01  -1.48721029e+02   1.63654068e+02
   2.12767643e+02   4.60165262e+02   1.57706392e+02  -1.07380261e+02
   3.12715327e+02   2.18940445e+02  -2.70894571e+01   3.48747240e+02
   2.61473401e-01  -1.16641814e+02   2.77928751e+02]"
