,diffLr3,diffLr4,diffLr5,diffLr6,diffLr7,diffLr8,diffLr9
512,3.1559826006732755e-06,4.745047228821451e-06,3.2810668196705823e-06,3.9458187908246155e-06,3.0379440996908987e-06,3.31729259312161e-06,4.86098990952829e-06
513,2.686894855070965e-06,4.104670662030094e-06,1.616600352224312e-06,4.183362920569173e-06,4.219788581488129e-06,2.881831985646042e-06,4.063115153579682e-06
514,4.247189893466948e-06,5.741383865615967e-06,3.902733990792378e-06,1.927203342213373e-06,3.146753175302602e-06,1.5767269300029466e-06,3.4549547646537987e-06
515,2.511659084827429e-06,4.6810688120674415e-06,2.262878134556675e-06,3.3893760223364827e-06,2.9608353845112192e-06,2.2049956812529185e-06,2.9332641923761737e-06
516,3.5012581373058326e-06,6.036328142025279e-06,2.99156076784178e-06,2.3586922884714517e-06,2.5346424998306517e-06,1.308268068946716e-06,2.6057036803364657e-06
517,3.0554085615796992e-06,3.393815539913096e-06,3.6996667013765283e-06,3.1462288599164636e-06,3.485991516748087e-06,3.184304462874182e-06,4.264759736634154e-06
518,3.4341266862293332e-06,2.617828379860583e-06,3.9084651654556695e-06,3.915666889264217e-06,4.136498504439211e-06,3.3884692714934266e-06,4.78192947748418e-06
519,4.117410864047343e-06,4.329459219004108e-06,3.7173081088167767e-06,3.509772159234991e-06,4.401235777583929e-06,1.8997837544834726e-06,4.4742487102814396e-06
520,5.08301032487547e-06,3.2587900390619253e-06,1.8695807967225137e-06,2.296956076338829e-06,4.482013345843291e-06,2.0863825479661317e-06,3.548588220676331e-06
521,3.1555324261160763e-06,2.7431557678289276e-06,2.1439242035753286e-06,3.2630059316300633e-06,4.121448436530352e-06,2.1321407135963778e-06,3.298594205321247e-06
522,6.048971701675556e-06,3.995863676395027e-06,1.5276651808143617e-06,2.555120746797389e-06,3.6711568767258187e-06,2.1017123825515374e-06,3.344101235234456e-06
523,3.490629450699963e-06,3.7369697843799494e-06,3.358137422792142e-06,3.6697330997313686e-06,3.7773193383963113e-06,3.525064084972994e-06,4.556797459631367e-06
524,4.407302841600627e-06,5.5813581031869925e-06,2.0325398417457405e-06,2.9710828002252164e-06,3.5256647201943296e-06,1.9360930099063447e-06,4.838066522218293e-06
525,3.542140938205335e-06,5.908422772853289e-06,2.3239239744409097e-06,3.4326838983041645e-06,3.4414550192854734e-06,1.2402809202321887e-06,2.148030409265708e-06
526,3.600219158101089e-06,5.728776802293117e-06,3.084461442484575e-06,3.0439867762221406e-06,4.630937297690521e-06,1.346222680462729e-06,2.8920053293881835e-06
527,4.237428798884279e-06,4.502049448039454e-06,2.7241787906428896e-06,4.5329543717595914e-06,3.6718940390061753e-06,1.8820791930348003e-06,3.216746854927533e-06
528,2.595111124734938e-06,4.658553168080496e-06,3.2088588453035156e-06,3.645055127945175e-06,6.378810415010069e-06,3.6163224490836534e-06,2.874847907168711e-06
529,2.7748467882872284e-06,3.6239348943309335e-06,2.9431895538516537e-06,3.350823829811965e-06,3.4560657146184194e-06,9.541033000937187e-07,2.0254757634588845e-06
530,3.127248163831136e-06,3.862053203086035e-06,2.3581588881868988e-06,3.886145377929301e-06,4.952373499808101e-06,3.5860383602112236e-06,2.2603934548422533e-06
531,1.8104491767638447e-06,6.020453263324568e-06,3.18473846763114e-06,3.8750369164343854e-06,3.3723279572722825e-06,3.9175644309176e-06,3.6993797974416383e-06
532,1.0781975235857332e-06,5.165672611018762e-06,3.0397213447277616e-06,3.206506299113532e-06,3.7664263130575594e-06,1.8732903177701586e-06,2.9374888329753296e-06
533,2.240286429963755e-06,5.678258253001709e-06,2.828601319437184e-06,1.715121033437248e-06,4.447504514208655e-06,1.526679488039683e-06,3.5330710897868226e-06
534,2.6285320012942184e-06,6.184916384202935e-06,2.443504591589737e-06,4.182873959683302e-06,4.085712984989393e-06,2.1713612129648946e-06,5.121661699797036e-06
535,2.5775191129760235e-06,4.918208764782414e-06,2.8411119135606123e-06,3.395207413226067e-06,4.785729259477072e-06,3.328421922001827e-06,5.010680359438978e-06
536,1.8946238409779094e-06,6.172186065093386e-06,2.4145910265426813e-06,3.1915639192244453e-06,4.014425947787712e-06,4.0946559327744115e-06,4.923524318735625e-06
537,2.2516017062708936e-06,3.598013963539272e-06,2.2539661100692424e-06,3.2475116622260155e-06,3.6939260592086836e-06,4.1258668988298405e-06,3.935656943220118e-06
538,1.6682009785022367e-06,4.5249031828798084e-06,2.5096754607405984e-06,3.891445444348285e-06,2.7126992097881323e-06,3.989620574447427e-06,6.473845620468485e-06
539,2.24206638359183e-06,5.135571295180792e-06,2.5429112443026486e-06,3.4926227081548232e-06,3.8395583479869774e-06,2.540262020375204e-06,3.920338376185066e-06
540,1.6253034817612028e-06,4.119380371391144e-06,2.0031303503814856e-06,4.395631281525886e-06,4.3948897528807755e-06,3.0421185853669754e-06,4.96635255169817e-06
541,2.7431868856960595e-06,4.8780377999226935e-06,1.7439908582943764e-06,4.841054907835546e-06,4.606684209923292e-06,2.296635701580701e-06,4.706807812056065e-06
542,2.8037074855401604e-06,5.829491420876107e-06,2.6815152594317056e-06,3.847958463488268e-06,3.5532966992724985e-06,4.589325348499341e-06,4.288523610626652e-06
543,2.4587434721465697e-06,4.61861385274886e-06,2.205295882289076e-06,2.808354172261558e-06,3.7631991517712275e-06,2.6647859141880835e-06,6.04492403617866e-06
544,3.964829092635736e-06,3.4917112994922367e-06,2.5790388681032967e-06,2.4201863824300192e-06,2.371909243119806e-06,2.1313225955691174e-06,4.8377916187502225e-06
545,2.394740329287251e-06,6.312737345765652e-06,1.5068721599974586e-06,2.5940736653909328e-06,5.003573902040341e-06,1.332177512847962e-06,3.72814080237736e-06
546,4.207992975170087e-06,6.267239132868432e-06,3.2914781889412474e-06,2.7288954908475536e-06,2.8213124408089036e-06,1.594283356115979e-06,5.750018847346605e-06
547,2.180500238222602e-06,6.03051494610809e-06,2.3196594792151024e-06,4.255862177116028e-06,3.569516491239558e-06,2.9695152941171378e-06,4.831513717793782e-06
548,2.070307361738979e-06,3.617102708224061e-06,2.0790343620297993e-06,2.919781321858323e-06,4.089554577348589e-06,1.974920749104994e-06,4.372215249645968e-06
549,2.015821898429256e-06,4.316040410783158e-06,2.4590885802330827e-06,3.6079895005230518e-06,3.1269676889173024e-06,2.0255550384091443e-06,4.243616612936256e-06
550,4.256001694022632e-06,6.1618739646198115e-06,1.2496981732627612e-06,3.623638438207077e-06,2.500981521662703e-06,1.7714681900387313e-06,5.3130960893922835e-06
551,1.9486156050792366e-06,5.072526587988073e-06,2.344832598379916e-06,2.104715351603499e-06,2.77366375724641e-06,1.2284412796897939e-06,3.5611728845318086e-06
552,2.2772991799710715e-06,3.4041383446789426e-06,1.5791866945845113e-06,2.7162706756799703e-06,3.3411790855198437e-06,2.5149667502900473e-06,5.667963330899593e-06
553,2.707581343033451e-06,4.744130476941679e-06,1.9445614611181186e-06,2.1896895372351686e-06,3.985704151750007e-06,2.5524342531883098e-06,3.987124788254368e-06
554,1.9461744069177676e-06,3.979476501772324e-06,1.6847289146981487e-06,3.098134623488478e-06,3.484009987758676e-06,1.4364626127591563e-06,2.9143520201754883e-06
555,1.6743565833193994e-06,4.5640570284246824e-06,9.98320708427997e-07,3.981849662400266e-06,2.2249340942285366e-06,3.089588669598768e-06,6.556935005252545e-06
556,2.4096016889770016e-06,4.570751386210015e-06,1.622599584692423e-06,3.3427322968196505e-06,4.461418578413892e-06,1.8886992071103722e-06,4.658005883624854e-06
557,3.4529193907223716e-06,3.8770142347895474e-06,1.0605698829251722e-06,2.7314229028252507e-06,3.5930866435494778e-06,2.302435314288868e-06,4.5425022438967046e-06
558,3.335215698813254e-06,6.6314457999024505e-06,1.575364654832648e-06,3.386345396055076e-06,3.1198611474567284e-06,1.9696569103731423e-06,2.635713339844346e-06
559,2.2051525635633884e-06,5.329495617117453e-06,2.752097068354364e-06,2.8763085711654185e-06,3.777102761505186e-06,2.799045283010414e-06,3.5446717388940334e-06
560,2.0430527251818447e-06,4.942161556788854e-06,1.2759638892194528e-06,2.547465668004868e-06,1.827134649105575e-06,2.5172926347963547e-06,4.4782067298711115e-06
561,2.8183827441467223e-06,2.799145089938234e-06,2.232333063795697e-06,2.8598366765519662e-06,2.112451137625606e-06,2.782444863477605e-06,5.256205713939007e-06
562,2.4611868855135806e-06,3.205094299012272e-06,1.9046166995866799e-06,3.4294601222664706e-06,3.2192584242677626e-06,3.309994160909895e-06,3.98163216076097e-06
563,3.137333768077624e-06,1.1223952406250061e-05,2.1297621669675265e-06,3.946580718768658e-06,3.312789651321872e-06,1.8733428006626938e-06,4.65935194125163e-06
564,4.269940783966418e-06,5.700858866084844e-06,2.205953012877354e-06,3.6352595981615045e-06,2.959561579957556e-06,1.8382675665427051e-06,6.475960157843146e-06
565,2.8733616970698105e-06,3.7525490056638962e-06,2.3941273864883887e-06,1.5949982135678688e-06,4.307825084921646e-06,1.8224693184422738e-06,3.5446760934724675e-06
566,4.0056320966591075e-06,7.041298733058426e-06,1.5690511438293978e-06,3.43496818397068e-06,3.2997206398731812e-06,1.8561592932499778e-06,3.9640536708429026e-06
567,2.7022122478491507e-06,6.418051912058011e-06,2.65052964982461e-06,3.3030100567079506e-06,3.660183937518524e-06,2.92271051958311e-06,3.5843193047635196e-06
568,2.2739683472254194e-06,6.322088020074661e-06,2.097794506157482e-06,3.021881759697654e-06,3.344870990006331e-06,2.8551419312670946e-06,3.935021088302844e-06
569,3.429148743486634e-06,4.882931590570849e-06,2.9774574260788946e-06,3.0990997519401966e-06,2.580838004591156e-06,1.1947410416681717e-06,3.926689969518176e-06
570,1.4320424750632302e-06,4.447427305714735e-06,1.6883323894502296e-06,2.17884798598241e-06,3.750838550769908e-06,3.370084611748713e-06,5.333429241393749e-06
571,2.4246364042816816e-06,5.820603495944479e-06,2.1311184202890764e-06,2.9975906679826616e-06,4.495235013153718e-06,3.1967006705751078e-06,3.2628627758032874e-06
572,1.8639332858468322e-06,3.0857369711262387e-06,2.001717301884612e-06,3.0936903440193863e-06,2.9614352471062694e-06,1.9584295842160535e-06,3.7125565577822003e-06
573,2.4370434285187536e-06,4.0477586528948e-06,2.724433159529495e-06,3.173458993548846e-06,2.544076133902128e-06,2.2977652778509433e-06,3.262439916492538e-06
574,1.953807676158618e-06,3.0695332547598137e-06,3.7129328219041755e-06,3.535561450761958e-06,4.919708107040506e-06,1.7436822791243712e-06,3.947626247466963e-06
575,1.7249335666917229e-06,5.376722869615742e-06,2.5775096595446446e-06,2.575380565247767e-06,4.061290068999953e-06,2.186043814363771e-06,2.5702693074307246e-06
576,2.987766277173109e-06,4.74874148069779e-06,2.1522515932642952e-06,2.7389121092214753e-06,3.0834454377802685e-06,2.629461046668828e-06,4.340783867957364e-06
577,2.1656839588098367e-06,3.5465155310262262e-06,1.987199520850794e-06,3.853146862480967e-06,4.77618000468613e-06,2.2002167260951858e-06,4.789720214667496e-06
578,2.6441512654412057e-06,4.539916871978325e-06,3.0524123552412475e-06,3.132107327983009e-06,3.459222970073547e-06,2.309259920676463e-06,4.051237579574016e-06
579,1.5603854993138087e-06,3.3729201154659576e-06,1.6950973487295444e-06,4.98620286399304e-06,2.1869217358783502e-06,2.2281463303457445e-06,5.686761387007749e-06
580,2.6361897510530717e-06,4.426583815953921e-06,2.2194978519612973e-06,2.6249872600058575e-06,1.870315582050582e-06,3.0112148711898323e-06,4.7348188772926555e-06
581,2.974559016269008e-06,7.459388208505479e-06,2.4444119238614054e-06,2.9971928561795593e-06,1.8172921203867059e-06,1.7753605453794749e-06,3.649217690556042e-06
582,3.0989527697666406e-06,3.865314592310346e-06,2.1118518063684e-06,3.0717415231841226e-06,2.084655392055017e-06,2.3749063854714582e-06,5.299468749662193e-06
583,3.476658608220474e-06,6.389362187037272e-06,2.052827141471816e-06,4.095430520894991e-06,2.5109141742472023e-06,2.6157883963028162e-06,4.840349825495065e-06
584,2.906935564694533e-06,4.644400026765104e-06,3.5469165385093865e-06,3.386548005161868e-06,5.460521967544872e-06,2.5157902978136615e-06,5.78374769319086e-06
585,3.5484110250041e-06,3.235191589330192e-06,2.8412428007396633e-06,2.3634268617463047e-06,3.553137416422595e-06,1.882405985464005e-06,3.147863570675813e-06
586,2.9964873499167545e-06,7.247674708470629e-06,2.8780556964367758e-06,4.738273278121263e-06,4.632298970501138e-06,2.254344176395453e-06,5.577047591598784e-06
587,3.7236019004832907e-06,6.890206204338478e-06,3.268731064532837e-06,4.7019368605154984e-06,3.0139766653292525e-06,2.719409778907991e-06,5.843149127050374e-06
588,3.3605933448291903e-06,4.698718271953021e-06,2.4061342867609505e-06,3.1332458275756565e-06,3.862402454561211e-06,3.084500362595797e-06,4.669839221068812e-06
589,2.3368158996280677e-06,2.555693362792059e-06,2.7801390584569996e-06,4.116540874603836e-06,2.9700344554564268e-06,2.520630824510861e-06,3.907207415868955e-06
590,2.448962771004482e-06,2.8798733154604175e-06,2.984684575766824e-06,4.7592037865301334e-06,2.654795466880971e-06,1.9016971501547258e-06,4.554060501020711e-06
591,2.800588594674034e-06,3.2817758392454818e-06,1.4315958403902064e-06,4.422892187834462e-06,3.4785205603413956e-06,2.866526381944342e-06,2.995824600039657e-06
592,1.9990733778008234e-06,4.156995354910548e-06,2.2467513671483634e-06,2.3434981219398702e-06,2.176874354447371e-06,2.165580393924165e-06,4.137545079099946e-06
593,2.4789717723529358e-06,2.673032454970565e-06,2.787622502787062e-06,3.755523250184416e-06,2.435864714640958e-06,1.5719528650356982e-06,3.1926337769119253e-06
594,2.08849539538977e-06,5.3161287632383865e-06,2.099533767442026e-06,3.620545995407945e-06,3.0168006141136663e-06,2.0135290780965746e-06,4.055243213353198e-06
595,2.391328961115708e-06,3.033068207543486e-06,1.6445136314516239e-06,3.7347781377565554e-06,1.90860532550955e-06,2.8468259450291244e-06,4.048301296928247e-06
596,1.7840001978268955e-06,4.789052859191719e-06,2.1368843066796807e-06,2.565475873349414e-06,4.097971905057014e-06,2.074580393633927e-06,4.3905589360058175e-06
597,2.5951542309139582e-06,8.280082753478278e-06,1.5043348569559366e-06,4.045825395142012e-06,2.5027611044691075e-06,2.906986694703553e-06,5.261197441153545e-06
598,2.8329698533463734e-06,4.9970586330439205e-06,2.2032065014920077e-06,4.340289250541382e-06,2.448854286432223e-06,3.154129278345694e-06,3.8970157187555345e-06
599,2.5410479236564643e-06,6.834216031004264e-06,2.1463897235217515e-06,2.2649812856515573e-06,3.9072333737591764e-06,1.9216048762302243e-06,2.9392411198214165e-06
600,3.5959944575193147e-06,4.0545059342324526e-06,2.746495701924187e-06,2.672571569935686e-06,2.802793772798888e-06,2.9646422318797766e-06,5.489972809828056e-06
601,2.632853382331109e-06,7.434604223073946e-06,2.0714837851522503e-06,3.935164545231567e-06,2.589964763071703e-06,2.1583492274101775e-06,4.341020516170606e-06
602,3.917471900051746e-06,6.912752597363589e-06,3.311883060246957e-06,3.81614508889537e-06,3.7006255883479474e-06,2.31692908012757e-06,2.390248217053078e-06
603,2.7336321628023553e-06,5.200436209928167e-06,3.288122395217169e-06,2.8187263221554367e-06,4.242403234325845e-06,2.8547966627749277e-06,4.603506690618628e-06
604,2.1422138429631976e-06,4.1985180046226355e-06,2.376396752001627e-06,2.5832221472733435e-06,3.4242509058187586e-06,2.278876788862849e-06,4.441393111723803e-06
605,2.8792404031349192e-06,2.597340535516124e-06,2.1650235982074492e-06,1.9208983090774394e-06,3.663085007525695e-06,2.7090379930973934e-06,5.050281335921073e-06
606,3.768505076110132e-06,5.030505260987267e-06,3.842815111346867e-06,2.843488359600802e-06,2.9413528489057336e-06,3.2012801073559572e-06,4.187417230858915e-06
607,2.4900057036004717e-06,7.432434906783178e-06,2.8949859167880968e-06,3.3895521161783657e-06,2.1954188634104905e-06,3.2877952864227043e-06,3.30665886279017e-06
608,2.7863317212745925e-06,5.9781545302400456e-06,3.3278511151174455e-06,1.8502200284162685e-06,2.3215395898426805e-06,2.860411438251338e-06,3.6128032121824744e-06
609,3.3713681259648446e-06,6.157711969379486e-06,1.5732131222256792e-06,2.9809054345401103e-06,2.6779977662533532e-06,2.863047513746236e-06,3.435353593206931e-06
610,3.1694466450346917e-06,4.4973138023925684e-06,8.183977489799099e-07,3.3529672616661995e-06,3.089826331030732e-06,2.9463431284346416e-06,3.7459495587116233e-06
611,2.287801587862612e-06,6.703117931376843e-06,1.8412951500664214e-06,3.0229566070638717e-06,2.5543669951086513e-06,2.4515686875773254e-06,2.7229216070309666e-06
612,2.2237654341424133e-06,5.209956284395172e-06,2.2963138230111637e-06,4.455013414262763e-06,2.601471786800369e-06,2.448645338311683e-06,4.098837317610169e-06
613,2.881553684199223e-06,5.1384045271374605e-06,1.8368474735712306e-06,2.6868977492634745e-06,2.1722961321950495e-06,2.6865364358588187e-06,2.099308567812518e-06
614,2.927037802573693e-06,4.9708277221286155e-06,1.9017442578242065e-06,3.3083633671546624e-06,3.323224123141311e-06,2.199969109595216e-06,3.4225923885814313e-06
615,3.0164173628003184e-06,3.3245895060216516e-06,2.162616159429969e-06,3.668661264595981e-06,2.355753672915739e-06,3.0791112492713723e-06,4.7252787835722615e-06
616,1.9743497761201394e-06,4.607825338189028e-06,2.6954372347843324e-06,4.802347929294643e-06,4.285263058837822e-06,2.124822236851088e-06,2.7303961005812416e-06
617,4.339527253914049e-06,4.143657310254001e-06,4.912222915081476e-06,2.6198891229333484e-06,2.494564035137235e-06,2.210833439953303e-06,2.939823590355817e-06
618,2.718220616458823e-06,4.618867268806562e-06,5.167371893389935e-06,4.046495510665428e-06,4.824757936838405e-06,2.4720227821921626e-06,4.5011471218288905e-06
619,2.4179662866353085e-06,5.331877401963357e-06,1.5571039655022437e-06,2.862358450050254e-06,2.8979174351820876e-06,2.693657031842764e-06,2.560030094050757e-06
620,2.928265103685704e-06,5.557033343182185e-06,2.7596542085649857e-06,2.6018775630133192e-06,2.783275367058068e-06,2.314049834080525e-06,2.623844953977625e-06
621,3.4277410704673648e-06,4.719560361219804e-06,2.422688188150296e-06,2.8161481293312488e-06,9.568149354493933e-07,2.8380915582383733e-06,4.412869105756953e-06
622,3.0762420018956815e-06,5.6006465711329705e-06,2.4750089506551276e-06,2.950647632048658e-06,2.6931587074640272e-06,2.6414925658219934e-06,3.6890281592150997e-06
623,4.157665255673727e-06,6.313832265380294e-06,2.987127874745314e-06,3.422857288969822e-06,3.1993791724895377e-06,2.3782445784968573e-06,3.852878433147309e-06
624,3.297031039579635e-06,6.479375696569073e-06,1.987774008880787e-06,2.978413318946342e-06,2.844033089631591e-06,3.3741027135685505e-06,4.795691712476347e-06
625,2.9226795364525535e-06,1.8223508062597178e-06,1.431980479262022e-06,3.1929381995092037e-06,3.7210010890476355e-06,2.114973382440288e-06,3.654503662288713e-06
626,2.0528842433353225e-06,3.657815045837934e-06,2.6770069672016166e-06,3.6391669426699518e-06,1.5570041948527452e-06,2.5790801084053784e-06,2.670313793693947e-06
627,2.106159215692282e-06,5.797149872348287e-06,1.6215052418280373e-06,1.3711019632615315e-06,3.9038329014512725e-06,3.394975410821343e-06,1.7104779579036952e-06
628,1.8709480678379256e-06,4.6738917666395914e-06,2.768732721138584e-06,3.1946009854548884e-06,2.7295360499068844e-06,2.8849268805849845e-06,2.8141173472380982e-06
629,2.326763089195479e-06,5.06497767654147e-06,2.904455926961743e-06,2.0885292282962643e-06,4.448506243144846e-06,2.9000089713501408e-06,3.7431704948628694e-06
630,1.8238983309518311e-06,4.340573557366486e-06,2.455918518128631e-06,3.2822330298620906e-06,1.9461931515710704e-06,2.1804171864613774e-06,3.653495818906251e-06
631,3.1038940776031964e-06,4.027550410400552e-06,3.039999860622964e-06,3.310090210159363e-06,4.6058692323004845e-06,2.3008110853474706e-06,4.307409629939169e-06
632,3.52250455701648e-06,2.8498599750586246e-06,2.654820604992762e-06,3.6100310504553488e-06,3.44103305163901e-06,3.1365840226002237e-06,3.4474787047419118e-06
633,4.043518080287743e-06,4.787851917872541e-06,2.6708538289523034e-06,4.24627421033178e-06,4.451074404956094e-06,3.0115738816164444e-06,3.015923658049658e-06
634,4.245719235478807e-06,2.6291859872018067e-06,2.7716830783234483e-06,2.635309982959961e-06,4.525846410688333e-06,1.984495144963711e-06,2.556354846406477e-06
635,2.8739439046712183e-06,3.2011721794863383e-06,2.477373860816973e-06,3.487721386085119e-06,3.4548198928807445e-06,2.59500492403356e-06,3.107026199279507e-06
636,2.6795009978463253e-06,5.950059096504514e-06,2.216479761129076e-06,3.5007074391165354e-06,3.3897827623312548e-06,2.3416844613723157e-06,4.367449533696069e-06
637,3.502818357792146e-06,4.633907585948851e-06,2.5439063298255584e-06,2.481293713259651e-06,4.519443259567689e-06,3.3179366323972232e-06,3.986171535898027e-06
638,4.601808282002261e-06,4.187200705112867e-06,2.985094132101813e-06,1.8550890471178494e-06,4.029695405031339e-06,2.2200706213938896e-06,3.3475668302112073e-06
639,2.7573393815104706e-06,4.0504023057549406e-06,3.2205840597469556e-06,3.6533176593150743e-06,5.055512746478231e-06,3.516652735702106e-06,3.3428714625564264e-06
640,3.961355553944398e-06,4.007093393184239e-06,2.582418517479568e-06,2.6039671523943796e-06,3.267188951453696e-06,2.018344033049438e-06,3.34733146642477e-06
641,2.4977214735045446e-06,4.483467037743543e-06,2.1721166546258557e-06,3.6940147893276475e-06,3.826928441137704e-06,2.5642561543969846e-06,3.286100305417731e-06
642,2.7423406056977567e-06,3.5373187708421702e-06,2.822215928036201e-06,3.465880322172924e-06,4.9489113440464545e-06,2.7413790431412e-06,4.218146522305496e-06
643,3.8072439147535574e-06,3.1763965806171487e-06,3.0634953342193106e-06,3.6360255077850343e-06,4.310001433970214e-06,2.46000022272943e-06,1.878300603868875e-06
644,3.102331224721e-06,4.629050558243854e-06,2.162916266129365e-06,1.8620352832403815e-06,4.680950035348772e-06,2.008944481090917e-06,4.575100716987941e-06
645,2.826805063134209e-06,5.705066937595283e-06,2.520641176287982e-06,3.4537654092367797e-06,3.828663964652295e-06,3.353247774033041e-06,3.864142975890525e-06
646,3.6387484082578786e-06,3.778438608279554e-06,2.3394049277495803e-06,2.82611837145661e-06,4.056581905781263e-06,1.3149341277282498e-06,2.9667726346924987e-06
647,1.6152315739780383e-06,3.7099771113628436e-06,2.186264953918656e-06,3.6989708281455475e-06,4.470236769562959e-06,2.8887153024588325e-06,3.2944299691234554e-06
648,2.4232675245877376e-06,4.144351390826043e-06,2.7969625832130707e-06,1.6373072707924308e-06,4.900670971646611e-06,1.934543465134492e-06,2.888218562930814e-06
