trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 729.65474415  799.8319146   529.82690175  519.72001215  719.87073444
  559.72433418  589.84193189  449.80255102  459.78030772  609.79010926]","[ 999.72989282  999.79617069  999.90239094  999.81249304  999.7853755
  999.82229896  999.7676532   159.87455188  999.68212676    9.97946902]","[ 769.72644241  869.70148659  589.66406496  549.60437286  999.66164555
  679.82867398  529.73948947  919.78235433  539.81017722  919.7563421 ]","[ 999.82175252  999.67577168  749.79761835  999.69698525  759.78817044
  919.70164762  999.71127572  679.75024931  699.71803309  819.69844071]","[ 729.79972785  779.65920665  579.67811019  629.73832457  519.66600868
  749.71712109  189.88563357  569.76140848  719.75192938  579.85486793]","[ 739.7446048   689.75951646  999.84309932  569.6604925   779.78703984
  709.8068013   759.72530648  679.78446472  569.81706347  919.72845426]","[ 779.6539135    29.95969381  819.62435369  879.32677148  609.53527039
  999.80912685  779.80115278  999.67124993  799.70740104  359.69063546]","[ 899.71959248  999.81772816  869.78289264  999.72951877  949.42969733
  999.85408403  999.78525676  859.83889802  999.4870787   999.83806867]","[ 509.75349216  449.78152224  519.69858054  699.72155125  519.78765425
  539.75134871  599.64933453  969.73357046  489.7289969   419.76019   ]","[ 419.72344614  489.80254476  689.63650458  429.77923189  529.75988593
  629.69209938   79.91213284  539.83729059  359.62228098  389.69845824]"
"[ 549.81252397  629.78299176  979.66928392    0.          909.54694311
  649.7454532   369.69387182  809.52121863  729.67613167  999.84892476]","[ 999.68966763  999.7550212   999.87024196  999.80630812  999.84462311
  999.69197928  999.77774274  999.80213061  999.67507486  999.48443165]","[ 739.59114377  499.81931242  619.74991973  609.72973459  699.80055547
  569.77174839  789.57637416  569.80766946  729.70043558  499.65130032]","[ 999.73883527  999.73658433  489.77038168  789.46353402  629.78420069
  499.83328093  559.65743132  619.70881555  659.77594285  689.84094515]","[ 639.79722701  769.8033233     9.97955625  829.73725697  629.81855688
  669.84385928  509.74259216    9.98034198  819.87564108  769.79217203]","[ 519.77765324  999.49681104  589.72851797  519.81815147  559.78284912
    0.          739.67180282  859.84600198  709.65282035  749.80032118]","[ 999.72467335    9.97973389  999.70801995  999.79338323  999.73714026
  999.56837269  999.77564746  999.5232013   999.62947431  999.45164276]","[ 839.73946358  999.48126887  859.72620972  639.79659191  749.75609291
  939.72121126  999.74976686  609.6629585   709.60073431   29.9451735 ]","[ 759.6623956   479.68872507  479.7859237   699.67593073  699.68298792
  569.76950278    9.98058502  579.78381453  399.60916839  839.73906782]","[ 169.84798506  769.53806075  769.72988205  649.84454657  559.78830426
  609.79623052  109.8418082   579.69330344  679.70118474  539.74007696]"
"[ 999.78768521  919.72193506  999.58050822  649.56210203  769.85644754
  999.72492158  999.78431481  999.77442832  889.76911787  999.8614062 ]","[ 999.60104113  779.5954173   999.81288957  999.82135136  999.70009898
  609.84094133  999.72017223  999.62425242  999.81198992  999.78987808]","[ 629.67686511  999.57630312  589.78246547  829.6858787   759.62955547
  649.74668089  739.68590538  719.80150815  659.76755451  559.81320092]","[ 869.57009786  869.78158708  729.81779341  999.71072001   29.95802529
  519.79908982  429.78499336  939.78216614  399.71959064  999.73560881]","[   0.          689.68392853  899.444703    759.80041859  779.82228842
  779.60313098  809.79833225  999.6870864   829.79238584  659.76862852]","[ 629.75614218  579.59893009  549.7580687   999.65939839  729.79400481
  789.65642282  649.68691299  819.52321053    9.98012127  999.68011734]","[ 389.83381205  999.45964998  999.78694036  999.63388703  969.48578481
   99.95778966  599.67507317  999.83437635  999.56709379  999.40158633]","[ 999.84101654  709.63939251  999.54555884  999.69513094  999.81710344
  999.84717587  999.82386165  999.86782079  999.70505163  999.76438746]","[ 679.62273907  429.6654956   459.77923125  569.77779806  379.69988881
  519.70664842  559.69879638  579.66243089    9.97963326  409.67814649]","[ 609.57595313  689.79585363  839.67785371  689.53716377  539.81500113
  839.66990051  709.83849812  649.70147629  719.83472365  709.83425203]"
"[ 279.8281659   999.81447153  999.67150274  969.79141542  999.82398034
  999.84133491  999.61431987  519.71769546  769.81275315  999.76785892]","[ 999.73906655  999.77513795  379.78697959  999.72154548  999.76025071
  999.66752536  999.71044417  999.78182695  579.58668435  999.8527189 ]","[ 609.72655854    0.          669.76612039  699.73457023  739.59644728
  549.74964453  669.8193019   599.77221176  579.67910606  669.84581097]","[ 559.77830879  999.7032928   779.83496916  999.65331642  999.66412504
  879.78148685  609.83013893  999.76225374  409.69251811  659.746337  ]","[ 959.71479497  739.79947362  879.66948446  829.79323189  779.69405385
  719.85051921  899.51353071  749.8358644   699.8475391   879.68802075]","[ 949.79923986  789.83692432  629.59682083  689.82246924  749.87645585
  949.57459924  859.67857019  699.74875396  809.83201711  999.81935493]","[ 999.76959477    0.          959.6941284   759.41828869  999.59856591
    0.          999.42270793    0.          999.72864334  999.85279282]","[ 829.78577195  619.79732242  809.51882921  669.81713382  419.75021131
  619.79288272  679.69143883  529.76522866  999.83044355   19.96458796]","[  19.96540502  999.87223522  969.74704929  449.69226578  719.63920651
  659.80530072   29.95321384  589.76037835  999.80262996  459.69970228]","[ 999.79714967   49.94592457  999.55700545  999.64490651  999.57228038
  999.66718964  999.67692976    9.98087511  999.67865359  999.68021741]"
"[ 999.71718067  999.71764923  999.83429093  839.54685226  879.63815279
  999.72262756  849.57432163  719.44729521  699.4618648   999.7493028 ]","[ 999.86982289  999.67564489  999.73763703  999.86406731  999.5321806
  999.7866613   999.50151067  999.78888716  999.66608332  999.64010245]","[ 459.83797443  999.42287489  649.80027241  689.83057738  779.77128724
  779.60679127   19.96298715  749.67749128  679.83720838  669.59229451]","[  39.92939968  999.73675713  719.81530532  519.80470397  849.74837202
  859.77109291  879.69861783  559.83202118  999.73529943  899.6221019 ]","[ 819.88222057  779.7729916   769.77438492  779.83582699  869.69662037
  789.785741    949.85909666  999.66394115  999.78133124    0.        ]","[ 999.66880653  779.71055131  749.79523101  699.69674312  809.82338429
  999.75689834  999.81293831  889.69161597  999.88205804  849.76010777]","[ 999.8490966   999.71168798  999.7285531   999.6870722   999.48993877
  579.53202261  459.79482167  999.61715969  999.55318639  999.42560948]","[ 629.69478001  559.69909737  929.63392996  789.79924903  889.4610138
  829.71452047  639.81822575  819.74119588  999.72593469    9.98517502]","[ 429.68418808  509.79610754  999.82081476  419.7203898   539.80603661
  879.71885895  569.67063239  369.59884502  879.67881792  779.73073922]","[ 999.58886798  659.64116434  999.69303996  999.73590989  999.61138981
  999.74202611  739.65051124  999.41826935  999.62366856  999.5894325 ]"
"[ 999.619868    729.69405768  999.7266081   999.8025162   999.71866173
  999.78328389  699.59020214  999.63475273  849.72436995  789.3336907 ]","[ 999.54331295  999.72438321  999.78752042  989.82334561  999.75922833
  999.8172679   999.81926042  999.39413155  929.71471144  999.74159781]","[ 949.82059071  619.64848198  909.86491062  829.82409951  809.59309307
  999.55553542  709.75952177  999.61579583  749.84189638  669.8443568 ]","[ 719.65223597  469.77272378  679.75751675  649.57691608  999.73687078
  999.77173823  879.75313989  619.82128049  619.74552072  559.76705674]","[ 469.74784883  999.77143513  999.83333572  999.76334781  999.65395797
  999.53306141  999.68344429  999.53640748  999.78196317  999.83298529]","[ 499.80185935   69.91303358  879.443999    539.76281191  599.80473158
  719.84145186  559.63551994  709.83904034  609.75571879  589.63721057]","[ 999.66806641  999.74632732  999.54704116  999.81571386  999.58339037
  999.80250639  999.54572752  999.81772671  999.74684485  999.84186767]","[ 749.58450386  769.6470938   979.62665653  999.70530051  659.54576539
  799.77013913  699.69919135    9.98176398  759.63178305  939.82538821]","[ 639.67252833  489.7291218   389.65900208  689.81920213  509.76243626
  579.79047731  619.66894231  509.765884    479.73949361  659.80521114]","[  69.90681049  999.55276295  599.6580696   939.67055486  989.71206936
  679.75352839  679.50278036   79.92091936  889.70195635   19.96644298]"
"[ 999.84776619  959.70941358  999.63052076  999.61163166  999.61565698
  999.69718661  999.77533262  999.46784463  999.81547821  999.78260843]","[ 999.69674408  999.74670733  999.59450958  999.71614891  999.69582958
  999.71524072  999.7259063   999.70522682  999.88470483  999.64373763]","[ 849.75558517  839.76872091  829.79202477  999.87089071  779.87618029
  999.74786616  899.88543414  999.75981062  999.82622148  759.78257318]","[ 999.71190242  519.67118811  999.79285523  809.69354806  709.85318876
  659.69062899  579.81460225  949.68109157  699.8229349   849.69127851]","[ 999.78583853  999.79654886  999.74188201  999.70560276  999.79056179
  999.57551179  999.7852756   999.75800928  999.7971607   999.73836387]","[ 749.76961876  539.78528542  569.69942973  469.72306953  519.66645505
  599.85737361  529.71820453  799.61529163  669.68908798  659.79658147]","[ 999.69749981  999.54698862    9.97937077  999.82926843    0.          999.5559727
  359.77706129  999.6122322   999.79639622  919.68017923]","[ 739.73049589  849.35900187  949.76061435  649.62012275  859.78658086
  869.4735244   519.64777432  799.84927112  809.72980496  809.71988599]","[ 659.67509934  639.8569732   509.7358746   529.84307877  759.7163886
  999.80312529  709.64871412  619.75277686  869.73787454  999.73779285]","[ 469.59693311  999.7696664   999.78676809  779.52019201  189.88268017
  999.77172897  919.48491007  999.39946705  999.41531596  999.61003004]"
"[ 799.54210163  809.74953645  919.82321876  999.74143512  939.67154883
  999.7852182   869.88492446  999.75680279  149.91499308  999.72544405]","[ 999.6717915     9.97991258  999.80573763  139.92947384  999.59535422
  999.7835087   999.63569938  999.75580985  999.7866254   999.41495748]","[ 999.85394826  999.68903095  999.67387288  999.75778662  639.58687269
  959.79850017  999.19948561  999.83691174  999.82184443  999.80492737]","[ 999.74455278  889.6249104   779.8380373   729.73298252  769.59381814
  709.77345194   29.9425886   869.85601586  599.81760763  999.72587291]","[ 999.82209385  999.70937972  999.86240414  999.81356723  999.72357845
  999.62494382  999.88193859  999.87616325  999.68794495  999.72419564]","[ 849.4878078   599.82559309  479.82255899  669.78182127  579.80364237
  209.88265311  609.78129516  229.84084557   99.8628292   169.91901526]","[ 999.78922763  999.80253666  999.80300631  999.68968508  999.70929011
  999.62254435  999.6057569   999.80754272  989.57016008  999.42453306]","[ 569.68941203  889.64998765  549.56013364  999.73574095  359.83771764
  859.7437224   919.78266644  729.84285502  919.72676203  779.52370188]","[ 819.76689547  579.72183873  539.66740548  999.81088394  859.70568867
  999.7201283   999.60756736  959.65253321  759.70989469  629.78519476]","[ 859.77162515   29.95961441    0.          719.72291099  209.81771457
  829.58851844  639.7413359   789.66384441   79.87023184  639.62501906]"
"[ 649.78647148  929.78773889  999.54916965  709.64279091  999.83330431
  969.67172907  989.77198283  999.8575277   999.72593376  959.53462097]","[ 999.826131    889.72288024  809.62997045  999.78874168  999.84243004
  849.75313897  999.7196344   999.74405565  889.7087008   859.76963489]","[ 959.63052696  849.54260433  979.76672862  999.81001322  999.80790608
  909.7727894   959.7634527   949.32369628  999.72137513  999.75352643]","[ 999.76726372  999.83193029  749.66664405  939.79178033  999.72421632
  999.77967518  959.68996797  739.71312362  659.53191162  909.58138549]","[ 999.77223756  889.52917082  999.81779581  969.78527139  999.61700012
  879.72383807  999.66976259  999.69336215  999.77223551  999.81336034]","[ 579.8089045   549.67141379  469.79789249  519.78355531  619.81604249
  489.82240635    0.          439.73664445  499.82222629   89.84549168]","[ 999.86149997  999.71260811  999.45175116  419.83737176  999.79008076
  999.77810885    0.          969.40693503  999.79513636  999.80927534]","[ 969.71410169  859.77553562  949.60410862  899.65204964  869.54738094
  879.64965088  999.77945066  389.84584433  999.71677144  549.77761355]","[ 819.60513331  569.75673797  829.82906487  729.83897482  969.69137001
  629.73859863   29.97000693  619.68930512  999.85951908  999.57662649]","[  89.86499841   39.9498872   539.60722808  659.76082598   39.93663096
    0.          569.66995887  519.66087824  579.80481617  149.85040585]"
"[ 839.71527988  999.7898601   999.7793289   999.72380368  999.55927003
  999.81021814  999.17525786    0.          999.72788548  999.87765417]","[ 749.7176983   999.79474795  849.70840935  999.57223081  999.79281672
  909.72668338  849.63800122  919.73989352  999.78343761  999.6264379 ]","[ 979.61003618  999.633608    999.76849304  999.58913104  999.58006069
  999.82633969  999.72034882  999.70776986  999.77371787  999.70216157]","[   9.98081819  579.60649963  689.76947093  999.65621134  869.70324393
  729.6671854   869.67436636  999.80653847  999.83995593    0.        ]","[  29.9562415   699.82973127  569.80709474  689.78142297    0.
  589.76650841  639.74029157  629.71671636  639.75470808    9.98082744]","[  19.96861348    0.          619.81681193  539.79644865  679.82849751
  559.69748372  649.84274284  579.83567918  499.80913877  499.76608235]","[ 869.48039145  999.70454843  999.78899176  999.63435427    0.          999.7446037
  999.80532273  999.60112338  999.69971511  379.80336746]","[ 359.77128969  729.75309533  829.74176639  859.82314907  869.65727845
  889.70482137  359.77471569  179.85370878  299.82419359   59.91435054]","[ 499.79347406  569.83363375  519.76374737  999.76994652  729.81830058
  699.63673238  719.82549633  579.69452837  999.78644945  529.71550521]","[ 139.81003899  599.72800602  599.76665685  619.7695562    69.91980675
  509.77582455  149.89590904  129.90744249  579.78054294   59.92130619]"
"[ 959.50731919  439.7519651   999.65737326  739.71387054  839.79657365
  999.83317334  999.76286894  999.81513489  899.64863527  849.86018599]","[ 999.70934743  999.73990824  999.70009956  999.58013149  979.46564304
  999.47836621  999.71069082  999.71955248  999.55119978  999.83771354]","[ 999.67597982  999.70660436  959.70812374  999.86919121  999.81822796
  999.66349927  829.73431246  979.55949329  999.86512946  929.54748345]","[ 769.78439424  999.64277964  699.76857181  529.78859735  509.73496862
  569.74828478  649.80019754  959.66238236  999.25904804    0.        ]","[ 769.77990755  789.8071232    19.96808631   69.89936719    9.98735137
  129.92525022  589.76851133  639.81675943  689.7147458   559.69592148]","[ 499.70713186  779.80182393  609.75822816  499.82416266  879.593339
  549.71917161  369.68586311  669.74515555  619.72834649  549.72768468]","[ 849.62843084  169.84980017  999.66581741  999.53240006  999.81273573
  999.84889848  999.46148327  119.88301745    9.9794077   999.77734843]","[ 629.70909509    9.98006722  989.84726208  779.5833256   709.75157777
  869.78311083   19.95955459  709.4520167    49.95139623  179.90021829]","[ 999.64769331  489.80034289  999.72454774   29.94718725  869.7754054
  529.76043862  839.65503409  999.81805067  539.75596982  579.75392155]","[ 579.76290439    9.98078773   39.94709627  639.67697022   69.92692789
  659.79939888  649.58084545   79.93378328  599.62390611   99.88956599]"
"[ 999.80075325  999.76332781  999.7790335   999.693221     29.94357771
  999.67352479  919.76623341  999.73506599  419.68303911  999.55815364]","[ 999.6862177   999.80789611  999.85531788  999.65152959  999.44320729
  999.70077457  999.84626054  999.85684249  999.66426865  999.77578876]","[ 899.82394439  999.60915007  149.86701628  999.68643141  999.61069756
  729.42861936  969.57435184  999.73077509  899.63212124  929.64987532]","[ 529.7971994   999.64913743  899.77069904  479.79751675  999.47273731
  999.86403752  999.57599801  759.8329688   569.78823912  669.79437746]","[ 689.69609448  889.78114259  649.81471177  659.82330527    9.98035335
  629.71290886  589.80400197  939.58684922  619.84806547  639.57889072]","[ 579.7089161   539.78025828  389.74795356  539.80449601  529.80127237
  579.60273787  389.7343991   449.69496976   19.97552575    0.        ]","[ 999.72682604  999.75642957  319.81533015    0.          999.80794238
  999.71541503  539.59574895  999.75013838  999.69064071  999.56274016]","[ 999.60562704  999.49464421  209.77775034  449.77013793   19.97153484
  939.34597819  999.56090727  999.45095344  529.61444912  999.41396835]","[ 929.71059496  659.68936093  409.71430876  489.67842317  859.6705972
  569.78953382  399.74165487    0.          469.75836237  669.72364483]","[ 689.82495857  729.78182515  659.58321745  189.87421972    9.97933164
   49.92323422  589.60700742  579.68077439  649.7605136    19.96715143]"
"[ 869.70741213    9.98075591   19.96612595  999.72215054  729.77670253
  919.74916662  999.52937736  859.77803113  999.72876205  999.70695874]","[ 999.72523741  999.7644743   999.51204296  889.37800846  999.79685217
  629.6784529   979.83480573  999.76843286  969.6960947   999.7142414 ]","[ 419.66605087  759.6202864   719.76225496  719.75528793  789.75748292
  559.66642857  859.76768522  759.72397131    9.98124795  899.74687224]","[ 829.6071225   999.69788     679.78745392  999.68570816  999.71770958
  999.64095414  669.81992001  759.78505212  779.72057331  409.69517986]","[ 999.73705784  999.84314973  999.7539636   939.62168356  999.72310944
  999.68255584  999.84230588  999.76567139  999.69942416  999.81794251]","[ 569.75360439   69.8983573   419.76005463  409.69763705  679.66990827
  539.76438296   39.93275001  479.7651759   399.74216836  419.67708342]","[ 689.56840729  999.64018704    9.98018098  999.83578957  999.80722968
  999.74435798  999.76727815  999.80172147  999.77450245  999.70635005]","[ 999.84367665  959.65175545  999.69378019  279.82870048  159.854068
  999.55556632  239.75967015  159.91590326  999.7996003   729.57115043]","[ 739.6588839   999.64838061    0.          999.70302161  649.70215397
  679.66558826  799.53715993  399.70514891  699.65271086  519.75261271]","[ 679.83706138  749.58948162  629.68169123  469.71333205   59.89705456
  509.60387919  849.61256084  689.87535992  619.65050681  609.45381981]"
"[ 999.69017995  999.72986678  999.66722335  899.54468916  909.6015179
  999.5511427   839.78986128  889.70654858  999.84030033  999.70163089]","[ 749.53186893  999.82968501  999.73963229  999.76948511  999.57281562
    0.          409.7261151     9.98177922  999.85467599  999.77565888]","[ 439.66526045  339.75202366  839.6864399   899.72825024  119.87712417
  819.53056426  869.51580848   19.97360112  989.83830624  109.94122591]","[ 529.75892905  799.56556444  439.76062129  999.6446327   449.79875235
  629.86260563  559.72968781  579.80346394  639.72228896  569.80272478]","[ 999.8576696   999.61546573  999.72745967  999.53721594  999.78645139
  999.66834947  999.63788264  999.84817441  999.83864691  999.68735791]","[  29.95782242  349.78436367   39.93305019  469.7910342   559.75247049
  539.66318077    0.          559.70824885  379.71915834  809.70016129]","[ 999.70719619  499.72889311  999.59034969  989.48917848  459.80857789
  999.7714473   999.85668655  999.75355078  159.88013619  999.56889905]","[ 999.8404912   999.69658786  999.76321456  859.47947621  999.6148907
  999.39522673  999.49807684  999.66824149  259.80480368  409.71280136]","[ 449.77725315  999.41732128  529.81933971  789.67197606  589.73480375
  449.74383642  469.77500735  779.65430152  489.72699721  509.73764329]","[ 479.70158328  579.82808246  779.79385935  619.58662429  659.73018716
   59.938121    679.73021118  589.7658545   649.80358152  609.78612729]"
"[ 999.70894791  999.82569226  999.59467379  909.65804223  999.86224034
  819.47970672  999.77622395  999.26981085  999.80581994  999.64525653]","[ 719.63081065  999.62814739  999.47962779  999.61785432  999.81077385
  999.8373423   999.60897312  999.74289347  999.81725817  999.65248586]","[ 999.61683788  969.78661215   69.89740033  959.77465472  859.40908923
  949.84385893  909.67583153  789.72794659    9.98567356  999.78778266]","[ 999.80745836  789.79359913  999.72910621  879.67559066  999.62430542
  709.72125561  769.81735745  999.52028633  999.84148311  489.77328419]","[ 999.83483954    9.97954588  999.67161289  999.80891276  889.6301113
  999.65534115  999.71883489  999.81622383  999.73035458  999.67485746]","[ 519.81786746  639.73402968  499.76068214  399.66899156  639.66839648
  469.71267206   89.91691653  419.77802813  409.68798564   19.96006389]","[ 999.62403153    9.97986948  999.72861176  999.80850142  999.75747328
   29.94575417    0.          999.72797472    0.          999.77917422]","[ 199.75008318  619.49477695  999.65399868  999.72982777  999.69563897
  949.52477644  999.48962394  999.73142971  699.68683164  999.67570909]","[ 819.70215483  409.73735131  529.68803747  399.72794799  599.81295561
  479.7959481   559.75729105  509.70314314  609.77965305  529.71615776]","[ 679.77720786  719.79978637  719.83385679  639.79164598  669.79085478
  689.7621531   889.46248564  129.93658509  629.86337754  819.4651574 ]"
"[ 659.8740406   659.77114337  649.67110668  909.79745833  999.57391841
  809.74894699  659.87708419  709.86336728  519.71232848  639.76107341]","[ 999.58366309  999.60488677  999.84595956  999.7931367   999.77223402
    9.98058754  999.63017228  999.77095006  999.44125149  999.76128185]","[ 999.75614269  999.71988535  999.82270535  999.81577358  999.75615465
  909.62343607    9.98069436  999.71321006  999.6537567   999.63448046]","[ 629.71356225  929.75086378  569.82077186  599.76260219  819.84315309
  769.54460649  749.66842167  999.70429009  739.499511    739.60693364]","[ 859.62896485  799.52387381  839.79296402  869.73185227  789.6711601
  909.73167439  679.7863978   819.63079602  739.68130085  439.74578348]","[ 569.78060133  489.78116046  409.73959243  589.80085906  439.70343428
  649.75144374  429.73826278  539.77505908  459.77269189  409.73886819]","[ 999.78767424  999.69295023  999.45590289  999.66151308    0.
  999.63145604    9.98053695  999.57194044  999.75247728  999.7345653 ]","[   9.98663934  999.30091269  999.8665154   999.70148552  999.6827361
  999.42328567  999.72018686  999.3886768   229.86034616  999.81855723]","[ 539.84062646  739.7481238   609.7387267   589.59430573  879.6100822
  699.75525873  699.73362354  469.79481422    9.98034044  759.68897126]","[ 969.80140377  669.65039703  879.62699643  809.69521967  769.87639364
  789.82186581  639.67860114  869.79119734  629.67586931   39.93050549]"
"[ 829.58785766  469.7220506   739.74024142  719.81709164  599.74473232
  979.30661905  709.74928839  999.73976839  549.78120759    9.98552048]","[ 999.86593912  999.67685093  999.76360639  999.84694536  489.67296685
  999.55515595  999.69663879  359.76142385  999.84502513  999.86679122]","[ 999.69327824  539.80081467  999.78543822  999.84512932  999.84953082
  999.76104516  999.87725378  169.87710124  999.68816922  999.69041179]","[ 669.83402283  729.81879231  749.50881026  999.74022356  629.74421498
  929.71420972  869.76153021  999.58891263  759.62755967  899.72392758]","[ 849.75491121  899.69910523  319.79109356  939.5821043   789.81325451
  889.56820439  809.71947626  799.65334531   49.96396729  769.79699465]","[ 429.76217762   89.91671505  999.63682878  419.76958809  549.82307262
  459.73773565  489.79717092  489.79139258  509.7378533    89.9199031 ]","[ 999.83934579  999.63827444  999.75978216  869.50780124  999.83662628
  999.69868616  999.81478563  999.18589537  999.5615648   999.80256864]","[ 659.80393405  199.80920804  999.64173738   49.92876345  999.76241564
  999.64814855  999.77475562  829.42028213  999.53936495   19.95973856]","[ 689.68966376  599.78546816  529.66255658  809.65051513  859.74021251
  559.86579557  529.83699795  819.72761642  609.64217519  579.77483591]","[ 689.77500308  689.61825902  859.73459207  719.81382627  999.85359205
  729.69958598  739.81114753  739.82730745  799.75845627  909.78964529]"
"[ 549.48381718  739.85283224  789.81106042  449.73342773  749.84609042
  909.68833102  829.77804984  779.77920594  709.51174641  919.78795671]","[ 539.75120172  999.33993644    9.98100911  999.65896422  749.6670339
  999.73846087  949.44051121  999.80427742    0.          999.69863738]","[ 999.78511904  999.77472757  969.44605363  999.65406948  999.67512753
  999.58994676  999.74371832  999.71363385  999.69631408  999.73216812]","[ 579.6583029   999.6385387   889.76953736    0.          709.82002315
  589.81572435  909.48874449  949.82106662  749.71789829  449.79727964]","[   0.          569.65949179   19.97077464    0.          119.90047963
  479.71129092  599.69075685  159.92735831    9.97953313  559.56620651]","[ 579.78978517  419.7437171   559.81298467  489.77689874  439.79714622
  809.72343904  559.73147149  559.75934278  999.45554322  699.75356033]","[ 689.64799362  739.59954377   49.95398492  639.59753595  599.62448838
  789.75819618  709.86270214  669.68284501  159.91307531  739.7471362 ]","[ 909.69083417  199.84879864  169.89426383    0.          139.93036689
  789.42127639  769.65830778  849.75036674  769.63280087  999.62234704]","[ 999.67761038  899.66449096  799.68838784  619.72957138  929.78109068
  719.71905362  949.78314419  999.50538396  829.76915677  549.70070695]","[ 949.62277678  819.83990709  999.69770504  999.74549898  979.6662209
  999.59427743  989.67868131  999.88403351  999.68917127  999.68384143]"
"[ 479.74665466  439.78235536  449.68824694  689.74368882    0.
  479.78228956  569.65919594   19.96777372  479.79723005  209.85306237]","[ 649.70019002  999.78773676  179.82912276  999.69836818  999.62098727
  999.67473868  459.58605079  479.83917244  999.81631538  999.69889478]","[ 749.8647624   589.72010557  679.71612978   19.96535882  599.72444821
  829.79727297   59.90990763    9.98167865  729.73009994  699.83777021]","[ 629.7009081   539.77702012  999.73402165  999.79881728  849.32333056
  999.75956584  739.82078535   19.96687172  789.69792579  999.78363133]","[ 569.643058    639.77099814  509.71470112   89.95050093  529.64020537
  529.74113774  129.91105074   39.94830851  109.90641519  589.65021998]","[ 619.79020787  369.69735427  739.74483505  749.76923431  549.82353078
  469.74391935  639.81691159  519.73199484    9.97999419  419.77313667]","[   0.           19.96132063   19.96079122   29.94476183  189.87180295
  619.82589328  489.79922208  769.6042998   649.75438223  629.51585687]","[ 849.76078234  899.47688317  819.55729553  819.76566137  819.60998383
  329.70564769   59.91093793  619.67228179  689.67919235  799.51604456]","[ 759.72907871    9.97944543  609.78519042    0.          999.64105972
    0.          609.54402135  829.77746634  999.79189021  659.66838168]","[ 699.82387741  949.69265845  749.54093798  639.618091    819.58719239
  569.85662718  919.52166106  659.72580347  979.80105734  499.64702493]"
"[ 649.84024758  649.68865184  479.75404785  689.68166161  569.75418543
  429.76394944  459.79390924  489.79524116  559.84806515  479.80472121]","[ 839.77354874  869.65753364  949.74719201  769.7502927   919.79147569
  779.6788628    99.95017839    0.          429.67704017  859.76269343]","[ 819.83445269  749.86433938  979.78048919  739.80940719  999.64813855
  649.72854541  939.84886111  989.83841372  939.68556523  759.81171215]","[ 999.80357993  959.56506     549.83911741  419.73019127  549.83397348
  589.81684868  509.78479203  499.75029657  999.57540381  519.79263734]","[ 649.70259876   19.96652563  559.74988352  629.65625198   19.97149321
  669.56196149  619.72577645  639.81844963  689.6641957   539.56312902]","[ 819.77832193  469.78161846  409.75026556  799.54241512  669.83163097
  999.67795765  449.78894599  559.82356789  859.59398242  929.76988059]","[ 699.80639233  779.84403277  139.90775568  759.76406275  809.66486087
  749.61423325  619.60402419   99.93678972    9.98107935  459.79467734]","[ 999.66137528  539.68178773  999.49840834  999.75071007  999.51275089
  539.66967986  989.83784835  759.65024642  759.68885467   29.95241396]","[ 999.65337814  659.62062757  999.80554997  999.7470146   499.74639009
  839.73419515  999.80740385  599.78752922  689.64009575  889.85037599]","[ 999.58006986  999.77657031  999.69662984  859.77361125  999.49991253
  999.69868209  999.65913362  999.75697707  909.80637183  799.66579066]"
"[ 629.81278959  719.87843656  619.65527509  599.67983406  999.64924477
   19.96561248  679.74210431  849.48264262  739.84248806  669.61659865]","[ 909.73221541  869.76063622  899.78594154  799.58024348   19.96255641
  789.48122653   99.94159948    9.98224364  829.61978653  249.79832599]","[ 999.81300799  999.74376535    9.9805471   999.73503799  839.68711214
  999.60891792  889.6121928   999.66718591  669.45277343  859.76921476]","[ 619.72070967  869.58499479  529.81850353  959.58698528  539.78451652
  719.8372404   709.75485641  549.77113012  999.66139969  539.81013352]","[ 559.6581188     9.98129964  639.78823827  679.68694916  109.9403622
  319.69751574  649.77971423  679.85760279   69.95069991  649.67938605]","[ 999.82543989  979.61447701  589.83346683  529.80890189  609.79280911
  629.82690558  999.84305706  999.59105867  629.7573219   999.43071303]","[  19.96788548  619.78685517  119.92598339  239.72696287  129.91426576
  639.66490215  639.6692545    49.94922906    9.98052331   19.96125726]","[ 999.78390859  999.53249772    9.97978286  999.56705358  999.56715336
  999.50210219  999.68711023    9.979258    999.63746301  999.62811314]","[ 999.73629294  999.82982985  999.46643544  999.79057516  799.77029298
  999.75925592  999.6868067   999.85742015  699.61492685  739.83181947]","[ 999.76674459  999.72887853  999.78465689  999.76534142  999.60113843
  999.6441971   999.76905256  999.72707444  479.61867857  999.74780487]"
