,diffLr0,diffLr1,diffLr2
1154,3.7210709267323714e-06,4.2149428989380674e-06,1.4066268792865113e-05
1155,3.7886897809802336e-06,1.3686819423965377e-06,2.8538289863304636e-06
1156,4.695366559785566e-06,4.059948466479713e-06,3.4354564260508267e-06
1157,4.857123958161078e-06,2.4113507196747727e-06,1.1204665417645904e-05
1158,6.440177513025597e-06,6.9882610073542344e-06,6.215243848774018e-06
1159,4.250798652554439e-06,4.208961009785405e-06,2.593698895782208e-06
1160,3.4974630471405417e-06,1.11938396895567e-05,8.101572606882282e-06
1161,7.967444574367368e-06,8.080181347675836e-06,8.439588102591855e-06
1162,3.50258491501057e-06,6.876425516225532e-06,1.307275212925218e-05
1163,3.6446801918657065e-06,4.11566425013313e-06,1.2464954125617731e-05
1164,3.430298636923927e-06,2.9307271980513026e-06,3.573976586867723e-06
1165,1.34243258529008e-06,9.222397502079057e-06,1.4679902420059641e-05
1166,1.8172406454386768e-06,6.1857462097980305e-06,1.1078700349787798e-05
1167,6.4527398758290445e-06,6.674068731648333e-06,8.639432646356183e-06
1168,4.24009261809273e-06,5.40271816455884e-06,1.168224999498307e-05
1169,9.890355885353046e-06,5.4869646633158e-06,8.575945597406337e-06
1170,3.7515858157144254e-06,3.5963601084407728e-06,5.597239334580327e-06
1171,6.835159916646373e-06,1.1208134827713835e-05,6.100004134546673e-06
1172,5.5849972009413966e-06,5.535721063357604e-06,1.124637839954381e-05
1173,5.554676754916891e-06,4.210971427208572e-06,8.321818011810832e-06
1174,7.036189629375932e-06,5.855729893510618e-06,1.2627485508450452e-05
1175,4.993317159626921e-06,1.0399720558051533e-05,2.6337454079250514e-06
1176,5.628142588782438e-06,1.1232830145098788e-05,5.020610759250752e-06
1177,2.8060466793999447e-06,5.951101528294974e-06,6.901664122408484e-06
1178,6.093212674355093e-06,7.230917836082103e-06,7.404856305863789e-06
1179,1.0314720800515315e-06,4.598235508008026e-06,9.888679182768124e-06
1180,4.832316100671976e-06,2.0909303454361373e-06,6.197835956271897e-06
1181,3.5899841918006395e-06,7.784378805644328e-06,6.820234401395003e-06
1182,7.973311868550485e-06,6.3025005263208466e-06,2.642622242681825e-06
1183,6.015427217016451e-06,9.636221122408125e-06,2.7852272718158176e-06
1184,7.043258770531684e-06,1.1518432864827604e-05,5.273713388782294e-06
1185,5.578440414602967e-06,2.034677167341184e-06,1.1210176703982809e-05
1186,8.946883532327625e-06,5.552149045363671e-06,8.583045982884888e-06
1187,4.051255086647139e-06,6.710498318053754e-06,4.075656639862548e-06
1188,2.8635899424695283e-06,1.8992520738392477e-06,4.859278864285144e-06
1189,4.477970518050306e-06,-3.6787983134490896e-07,8.76497965395608e-06
1190,3.1378546359247583e-06,4.109037875497606e-06,3.5984119083382894e-06
1191,,-2.0830697156388356e-06,4.080307119275928e-06
1192,,1.075871790848227e-06,6.240646604617347e-06
1193,,2.066832565695551e-06,1.0491072768698182e-05
1194,,3.6296459121224416e-06,2.4882539841606266e-06
1195,,6.804477077214247e-06,6.581682470066615e-06
1196,,4.260060292084652e-06,4.3453698445143246e-06
1197,,1.8613213563695116e-06,2.2402958488653176e-06
1198,,6.1385993244017025e-06,3.552682330885772e-06
1199,,1.417718109167031e-06,
1200,,1.2378993576244815e-06,
1201,,6.899383519724733e-07,
1202,,3.2122886187892167e-06,
1203,,1.419217688819908e-06,
1204,,1.2820606114185693e-06,
1205,,7.653598549837765e-06,
1206,,6.513764600138352e-06,
1207,,2.2113753647264973e-06,
1208,,5.043812863981746e-06,
1209,,2.426232591852364e-06,
1210,,1.4871043797159866e-05,
1211,,5.058208800266238e-06,
1212,,6.351110923877444e-06,
1213,,3.5739207480555536e-06,
1214,,1.8123512807112384e-06,
1215,,5.888974532154466e-07,
1216,,1.1720100569444116e-05,
1217,,1.6539947261987744e-06,
1218,,7.420685074171897e-06,
1219,,6.184226165293568e-06,
1220,,1.1773999438860306e-05,
1221,,2.8867876012988936e-06,
1222,,3.703213015912622e-06,
1223,,3.70852441739323e-06,
1224,,1.9915742606314884e-06,
1225,,2.4711810950534587e-06,
1226,,3.7929703982836852e-06,
1227,,5.672148609305331e-06,
1228,,1.0547117949110025e-05,
1229,,3.4231775968252635e-06,
1230,,5.762583253590213e-06,
1231,,1.3309795002009156e-06,
1232,,9.638743780336544e-06,
1233,,3.670477801584242e-06,
1234,,2.2825687854980864e-06,
1235,,1.95246542260515e-05,
1236,,4.887663444698894e-06,
1237,,6.751101572919927e-06,
1238,,2.9854470060361614e-06,
1239,,2.793645678895842e-06,
1240,,7.985862763425056e-06,
1241,,2.1339214831158175e-06,
1242,,5.651985105902702e-06,
1243,,4.717242050582228e-06,
1244,,2.700960174239651e-06,
1245,,4.906023876412255e-06,
1246,,2.6821291774196815e-06,
1247,,3.0110254831885994e-06,
1248,,3.0302129102241485e-06,
1249,,2.279761572822988e-06,
1250,,8.50945837027925e-06,
1251,,5.665889987624197e-06,
1252,,3.3871796833669944e-06,
1253,,8.761037737162012e-06,
1254,,3.831781940129694e-06,
1255,,4.050811343280187e-07,
1256,,-2.927095073612888e-07,
1257,,1.0694327525171561e-05,
1258,,5.657819815229758e-06,
