trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 999.78877314  999.76582878  999.83254088  999.76666159  999.64752901
  999.79231722  999.73192122  999.81550315  999.82213777  999.78778806]","[ 999.79841898  999.83360299  999.8748433   999.76817973  999.79943362
  999.73459499  999.83251903  999.84805989  999.81236346  999.8536869 ]","[ 999.85607309  999.7941874   999.79505231  999.79518803  999.88055566
  999.82100788  999.82601863  999.87073147  999.84472828  999.84825509]","[ 999.85189061  999.8006388   449.69725069  999.8390394   999.64447939
  999.79436995  999.78297432  999.85422791  999.74464193  999.81845981]","[ 999.80411681  999.83616846  999.8660898   999.68587332  999.87286204
  999.83437959    0.          999.81805925  999.77669265  999.84097857]","[ 999.78166587  999.82177701  999.60259083  999.76718466  999.74205699
  999.75836071  999.85323534   19.9708483   999.71178664  999.73555722]","[ 999.80290856  999.78807486  999.79101598  999.74786406    9.98119973
  999.77941844    9.98051987  999.78314639  999.72634342  999.78674518]","[ 949.50684972  839.69764533  999.73855929  999.77207277  969.65376579
   39.9544077   999.76478263  849.64282567  999.81105604  999.77852981]","[ 999.88094015  999.8297377   999.78740543  999.80401921  999.83727054
  999.71938228  999.84108575  999.84396446  999.83728809  999.78234276]","[ 999.71767853  999.79366121  999.80622177  999.86171531  999.83192395
  999.80665115  999.84872587  999.80317547  999.83673067  999.7409264 ]"
"[ 999.74830851  999.79975518  999.77570522  999.77580361  999.74209838
  999.68451374  999.72769963  999.71685457  999.7656879   999.82563984]","[ 999.76584331  999.89507829  999.81551286  999.8324021   999.87031219
  999.85295574  999.81577743  999.74193908  999.77408129  999.74637477]","[ 999.80190897  999.85098289  999.84073529  999.77971053  999.86053325
    0.          999.84992443  999.820812    999.82221307  999.75486166]","[ 999.78052629  999.77815538  999.85963151  999.47810494  439.60072823
  999.70876239  999.69740121  999.61800874  999.82209375  999.74721716]","[ 999.82621152  999.79349706  999.76132463  999.82121348  999.87393618
  999.88415941  999.85238727  999.78702723  999.86399023  999.82977263]","[ 999.76084811  999.85066085  999.73015558  999.80884122  999.77278149
  999.79150835  999.84226658  999.74262112  999.80322703  999.77939719]","[   0.          999.81981448  979.7446528   999.80128075  999.82985479
  999.8209499   999.62899847  999.77740675  999.58161812  999.73448331]","[ 999.66359464  999.67772184  999.57916506  969.75341516  999.66920719
  949.73990993   79.89105641  999.71051545  929.74423354  999.73456967]","[ 999.79959592  999.86878341  999.86895787  999.88334897  999.77065607
  999.73440709  999.71758109  999.71589412  999.86795347  999.88553485]","[ 999.79657224  999.74997043  999.72831713  999.74074115  999.78717032
  999.8187734   839.85950953  999.8619976   999.80083701  999.74032607]"
"[ 999.76206505  999.64638732  999.67578344  999.72330326  999.76366612
  999.79864923  999.79916414  999.67512728  999.6418976   999.72521882]","[ 999.78148359  999.8288533   999.74426906  999.737309    999.85274885
  999.82965156  999.84692388  999.78810534  999.78817936  999.79366088]","[ 999.89609563  999.68476288  999.84374862  999.79500461  999.8405969
  999.86401008  999.77665129  999.83639463  999.70686458  999.86023406]","[ 999.78813623  999.77317328  999.80017746  999.68181496  999.5455679
  999.8183679   999.70177021  999.6277615   999.78840128  999.81291469]","[ 999.76161289  999.81398291  999.80509463  999.82919645  999.87390754
  999.86856552  999.81253168  999.80697746  999.84342832  999.87265217]","[ 999.73967665  999.5522181   999.74203311   19.96253802  999.68733168
    0.          999.76525248  999.79715944  999.81230433  999.76187748]","[ 999.79803599  999.81401349  859.72052175  999.82349186  999.80123267
  999.77878026  999.80440026  999.726391    999.81481035  999.80144198]","[ 999.70950802   79.94480422   49.94570537  789.81012353  999.76988929
  969.72587279  779.55567519   39.95024709  999.71191585  999.6646824 ]","[ 999.86542355  999.83228726  999.84852853  999.87590844  999.746412
  999.88649408  999.81643855  999.88057516  999.87834525  999.68472689]","[ 999.85558265  999.84110502    0.          999.83492102  999.83783556
  999.77991315  999.75095304  999.81248296  999.79096681  999.77517734]"
"[ 999.59985566  999.68291441  999.81827719  999.81829876  999.72072071
  999.78203835  999.7710163   999.78777806  999.80675284    0.        ]","[ 999.83341491  999.85512593  999.7969835   999.8682503     9.9829404
  999.86535663  999.74656856  999.86862519  999.85961497  999.82870203]","[ 999.72949803  999.86800624  999.85737077  999.84750854  999.82028607
  999.77578668  999.84935723  999.82689973  999.87335652  999.85419116]","[ 999.8554988   999.67746987  999.60951375  999.74892049  999.83133865
  999.72063415  999.8390183   999.74757485  999.78027895  999.86477107]","[ 999.85035823    9.98220654  999.81793856  999.84866197  999.75689067
  999.85869819  999.82910075  999.85568788  999.87048719  999.67015324]","[ 999.76101754  999.77907827  999.77128817  999.79259669  999.67364753
  999.70439518  999.82375749  999.72978876  999.80082806  999.84219817]","[ 999.80137512  999.84580346  999.74184888  999.82022571  999.85164305
  769.67925042  999.84009975  999.81770093  999.83337285  999.5976662 ]","[ 999.79697024  999.62478578  999.7513517   999.77119375  859.78358884
  999.72605103  999.74803454   19.9607914   999.79448928  959.80745286]","[ 999.82467487  999.83291883  999.8603925   999.86949882  999.81223338
  999.7901227   999.78875613  999.80652275  999.86092481  999.80648936]","[ 999.8276253   999.7985494   999.80726445  999.7734102   999.78404457
  999.74771845  999.78542471  999.75435273  999.79997965  999.74947233]"
"[ 999.57789346  999.76271847  999.43030418  999.83700298  999.69097146
  999.83259033    9.98127051  999.80011156  999.58653729  999.65528116]","[ 999.86079975  999.80470321  999.79903279  999.89230037  999.74725854
  999.80473848  999.82609519  999.83210028  999.81699929  999.72951704]","[ 999.84220809  999.77981445  999.60384892  999.78956861  999.75123557
  999.69325904  999.84719479  999.82311414  999.75283172  999.8113793 ]","[ 999.50674465  999.78653704  999.75155221  999.79601914  999.58092273
  999.69297953  999.85797653    0.          999.65663721  999.78556441]","[   0.          999.85332214  999.82100898  999.83626919  999.84652956
  999.74721535  999.7447868   999.83590417  999.86935547  999.82379469]","[ 999.69120096    0.          989.67554782  999.73539507  999.73884778
  999.77028832  989.81039088  999.69151862  999.77328856  999.74724773]","[ 999.83168501  999.76646841  999.77021544  999.75055134  999.74650935
  999.72149968  999.80766393  999.80964019  999.7918117   999.81028272]","[ 999.65266988  999.67664342  999.73877552  999.71171091  999.744268
  999.70288963  999.75123248  999.67728358  139.92357991  979.68047771]","[ 999.83420487  999.83350116  999.84510096  999.79549906  999.81296208
  999.81395272  999.86342779  999.78932906  999.79392077  999.84823135]","[ 999.64238744  999.76342738  999.77674767  999.80791481  999.85700479
  999.74205107   19.95937709  999.68496441  999.79215124  999.784945  ]"
"[ 999.58740482  999.8043518   999.59559229  999.7361375   999.73150659
  999.77117171  999.77863405  999.74159871    0.          999.60532411]","[ 999.71988596  999.83788461  999.7242907     0.          999.77065878
  999.77226273  999.80398657  999.8592436   999.7921572   999.82470003]","[ 999.83398064  999.6862494   999.83397291  999.76593672  999.82261238
  999.65383556  999.69616215  999.72087421  999.85656301  999.82315974]","[ 999.83149507  999.81883214  999.72651557  999.7325264   999.764922
  999.76976856  999.88149281  999.78277225  999.87414506  999.76379103]","[ 999.81775422  999.82638522  999.77001605  999.71460863  999.82786475
  999.76296522  999.69945988  999.85395343  999.79731795  999.80187881]","[ 999.67496744  819.67214017  999.77392558  999.82046409  999.64338199
  749.77186497  999.82868262  859.83536966  789.80861086  999.7803915 ]","[ 119.95084746  999.82397012  999.83485552  999.84619846  999.79544775
  999.80273783  999.6916419   999.83713848  999.80302123  999.83397753]","[ 999.77401614  999.62062555  999.82942149  999.71300323  999.53819356
  999.76235079  999.64512997  999.78504559  999.77692989  999.75213088]","[ 999.86285362  999.835353    999.82663402    9.98163228  999.85995358
  999.87119548  999.80428122  999.87813708  999.81903795  999.77906039]","[ 999.76288914  999.80472181  999.82573241  999.75949096  999.78811494
  999.82771511  999.76632393  999.75343009  999.77500105  999.86071784]"
"[ 999.8209219   999.7995683   999.75083442  999.80792421  999.61333054
  999.67165773  999.67783005  999.72581309  999.60819102  999.69374346]","[ 999.83191395  999.81977409  999.84311467  999.83554273    9.98010364
  999.80206069  999.83785999  999.7884195   999.74450745  999.6420656 ]","[   0.          999.80943234  999.77127781  999.83114919  999.78361196
  999.84636526  999.82945376  999.76996544  999.8436686   999.8663321 ]","[ 999.74786137  999.85698321  999.58993361    9.98020938  999.81977818
  999.84805152  999.76086777  999.80701014  999.87667236  999.8111134 ]","[ 999.79037181  999.89219157  999.86369285  999.81549491  999.66293961
  999.80558672  999.85620364  999.80673892  999.87894041  999.80714032]","[ 999.77802941  999.74957925  999.80418404  999.72795291  999.74095806
  999.79849222  999.61013654  999.69716363  999.73333794  969.68188786]","[ 999.8155508   999.80958361  999.74398086  999.84292499  999.7475572
  999.83700645    0.          999.64787814  999.81964387  999.7977387 ]","[ 999.68081029  719.81491653  999.69638663  999.80105626  929.66361488
  209.86973783  999.55652169  979.7328289   999.68953102  999.67962597]","[ 999.879451    999.84704668  999.86100684  999.84149838  999.74947784
  999.83871614  999.8474047   999.86601812  999.83277415  999.83264803]","[ 999.77126186  999.79346009  999.7622105   999.73503232  999.78757702
  999.78998301  999.78439353  999.76068224  999.80090527  999.80004284]"
"[ 999.58178427  999.68947767  999.81762547  999.73860403  999.75969432
    0.          999.75091269  999.78090177    9.97982001  999.65726064]","[ 999.78162064  999.79479787  999.81573278  999.81406162  999.80225252
  999.80425373  999.79469542  999.77154876  999.71873764  999.85342757]","[ 999.87516507  999.83489229  999.84499294  999.80277901  999.86193109
  999.80496666  999.85167122  999.88953765  999.83543277  999.85445861]","[ 999.76590407  999.74516514  999.42718304  999.76920665  999.77771993
  999.62657991  999.82105226  999.84687333  999.72839747  999.79308067]","[ 999.81455344  999.83754505  999.83761171  999.84774356  999.79615672
  999.75743084  999.70037316  999.69715778  999.78292365  999.8948454 ]","[ 979.76991587  999.8178533     0.          999.72695504  999.77092741
  849.79893756  869.79381713  999.78405946  999.76606858  999.69317979]","[ 999.82588882  999.84247442  999.7985374   999.65623086  999.75000081
  949.74305204  999.77963546  999.78899707    0.          999.82897416]","[ 999.77709014   69.9090451   999.62823427  999.71947398  999.72924369
  999.78824292  999.78251822  999.86548227  929.72652724  999.70947305]","[ 999.81480852  999.86376634  999.86708816    0.          999.86235053
  999.74685929  999.85021708  999.77661602  999.84902721  999.8129982 ]","[ 999.76228519  999.62115192  999.7782197   999.76761872  999.65354436
  999.77913432  999.79667495  999.76054005  999.63976869  999.72777523]"
"[ 999.69286724  999.62361183  999.65462021  999.7857138   999.68730786
  999.77238814  999.78403862  999.75448323  999.64214115  999.85173867]","[ 999.76016627  999.84157918  999.81463505  999.83697865  999.8159067
  999.85996898  999.77767526  999.87255427  999.83193965  999.82528992]","[ 999.75677447  999.85487938  999.83734098  999.82975131  999.77688106
  999.74151526  999.88015031  999.74272979  999.72279725  999.82689508]","[ 999.68692989  999.72192133  999.77024619  999.65381097  999.60613572
    0.          999.85641637  999.57862922  999.75649685  999.75630314]","[ 999.83086542  999.70442257  999.78829214  999.82077308  999.83505849
  999.84591597  999.68333816  999.8440519   999.76048182  999.82744142]","[ 999.73854881  999.56042798  779.83491896  999.83504379  999.65655333
  889.85784017  999.81213499  919.78879999  999.69969303  929.82605064]","[ 999.78899233  999.72210644  999.5764669   999.81276725  999.70200728
  999.69443321  999.77140176  999.78010666  999.69724643    9.98086761]","[ 999.723208    999.67551245  999.73520807  999.66334057  999.65893239
  789.64602853  109.92662148  849.71252557  749.82239771  999.74782957]","[ 999.71452171  999.8270792   999.84211333  999.78635933  999.85277098
  999.86462258  999.85001603  999.83641695  999.83761585  999.84224335]","[ 999.67534055  999.75824734  999.74626677    9.98199863  999.66934953
  999.77548398    0.          999.7154972   999.81393386  999.8360544 ]"
"[ 999.73773015  999.67992701  999.78023765  999.60281911  999.74097012
    9.97923108  999.7596935   999.831826    999.74720932  999.72872744]","[ 999.84427182  999.81842578  999.87185151    0.          999.82501753
  999.80974382  999.8605021   999.85774896  999.87128302  999.85462177]","[ 999.80575204  999.84323447  999.86474063  999.87206841  999.72495985
  999.81719872  999.83169384  999.80078587  999.87624043  999.82539573]","[ 999.79946832  999.76535629  999.83279027  999.82964356  999.49702564
  999.7475544   999.74797231  999.80454664  999.85515956  999.75474987]","[ 999.83503375  999.85978748  999.84624615  999.83806437  999.83806567
  999.84981473  999.8528311   999.79320991  999.80070524  999.66934029]","[ 999.82721985  969.77449918  999.75253376  999.78458255  999.74733797
  999.73747783   39.93787885  879.86611334  999.83099378  999.81982906]","[ 919.77168707  999.84944274  999.78486703  999.84429693  999.66777905
    0.            9.98030631  999.85791144  999.82366879  919.78823071]","[ 999.77399442  999.78392367  999.70272741  999.72509252  999.61985928
  999.62830609  999.77133165  999.72841495  999.64876721  999.65300383]","[ 999.83583599    9.97907382  999.84979772  999.86823454  999.76153682
  999.87070225  999.82020529  999.88044449  999.81713499  999.86101887]","[ 999.76601312  999.76304366  999.72837433  999.77065949  999.76584956
  999.81793     999.73865526  999.77191313  999.66822077  999.80909916]"
"[ 999.6763538   999.67486791  999.67989527  999.71919311  999.70140843
  999.59548595  999.79655649  999.79697666  999.83007955  999.77430983]","[ 999.82937744  999.85397608  999.80612111  999.84334991  999.80608776
  999.79040069    0.          999.83320371  999.84001079  999.8544879 ]","[ 999.82922624  999.84715974  999.79796523  999.86995023  999.76568655
  999.86851451  999.77823222  999.8670715   999.80606757  999.85750172]","[ 999.75659866  999.82351342  999.63901111  999.82495492  999.71709555
  999.81302484  999.8732732   999.8119135   999.82379677  999.58502386]","[ 999.83755431  999.86480618  999.88123512  999.81182093  999.83362587
    9.98114682  999.83948859  999.85632162  999.85088228  999.85520183]","[ 999.81455698  999.66139773  999.67505852  999.77555005    0.
  999.73673157  999.63624095  999.74333118  999.73181004  999.85608487]","[   9.9828314   999.74396228  999.82179621  999.8450459   999.73415079
  999.68905051  989.67210871  919.68590726  999.70390022  999.70312655]","[ 999.57624446  429.78703243  999.60057054  999.77345665  999.74450959
  999.65663408  999.80541122  999.77436274  999.75336547  789.61984818]","[ 999.79805238  999.79603228  999.87938845  999.86942867  999.88339701
  999.8487252   999.858027    999.85334343  999.82654988  999.78967244]","[ 999.77319059  999.78365402  999.79579016  999.76415744  999.70839157
  999.76487665  999.79819322  919.69425065  999.67361174  999.80305489]"
"[ 999.62306264  999.78654934  999.81943482  999.79180775  999.74412776
  999.71413884  999.7865485   999.6614219   999.70741347  999.76361347]","[ 999.81964676  999.83030553  999.82874902  999.84908136  999.81890471
  999.82129702  999.83989482  999.80628851  999.71780742  999.79364973]","[ 999.82280462  999.86717166  999.83997611  999.81903947  999.83314778
  999.85726695  999.83126828  999.81448714  999.83439482  999.77261995]","[ 249.81139751  999.72647959  999.77485848  999.69912163  999.68649147
  999.80845186  999.8617767   999.78592578  999.71884144  999.4313274 ]","[ 999.81398836  999.79735964  999.86210577    9.9795575   999.85132447
  999.72602139  999.72238936  999.7062492   999.86966412  999.74783172]","[ 999.80028939  999.76271721  999.79956286  849.75565457  999.7442908
  959.72636286  999.76770502  999.78391697  179.89723189  789.60515142]","[ 999.82330863  999.73985103  999.73974934  999.75116785  999.8215132
  999.74996587  999.62192376  329.7545448   979.7318198   999.80577555]","[ 999.71714006  939.80424478  889.57353815  999.65956263    9.982467
  999.63571621  999.5550874   999.61659927  999.75896491  999.7270669 ]","[ 999.87940666  999.79582371  999.87274322  999.87407999  999.79593489
  999.79845612  999.8489369   999.82769223  999.86564612  999.85548525]","[ 999.77736311  999.74987759  929.81561638  999.76296964  999.82982585
  999.82239383  999.77988496  999.724737    999.67659324  999.85305853]"
"[ 999.70810925  999.7946685   999.74423111  999.79845169  999.70417168
  999.50931388  999.75726556  999.80211285  999.70064298  999.76328698]","[ 999.82442279  999.84653556  999.71774     999.64745723  999.73583125
  999.77564972    9.9806262   999.82160598  999.83097074  999.84440608]","[ 999.71594777  999.82287752  999.83001967  999.71456424  999.77062769
  999.85110249  999.83793237  999.84634957  999.73691636  999.76163399]","[ 999.79179436  999.79810205  999.76363724  999.77831603  999.7379544
  999.80531821  999.61552769  999.79566158  999.79754455  999.81627838]","[ 999.81337707  999.72818405  999.85775015  999.77840416  999.63843227
    9.98187527  999.80020868  999.80969998  999.81603124  999.87465152]","[ 999.80691906  989.67277203  999.71056185  979.76159054  929.78514639
  799.74208694  859.78045927  999.71323116    0.          999.78950707]","[ 999.69009122  999.77581325  999.78082538  999.7724606   999.76875122
  909.7631031   859.8080102   999.7643538   999.77225455  999.78664523]","[ 999.80293864  999.76313862  999.65030065  999.75398506  999.75387183
  999.73115482  379.85297403  999.84045686  999.60594901  999.80817771]","[ 999.79844539  999.8653467   999.8379216   999.87371262    9.98052196
  999.82481334  999.89278192  999.83293351  999.83019151  999.87079469]","[ 999.85423947  999.81793354  999.80119108  999.76987917  949.79793355
  999.76651493  849.68924596  999.75865282  999.76273139  999.83244471]"
"[ 999.78253292  999.69880268  999.69534859  999.60522404  999.6299146
  999.81235047  999.63831099  999.84674632  999.668324    209.84199571]","[ 999.82119822  999.86389971  999.81663708  999.79998875  999.85280186
  999.8177428   999.87284003  999.80556078  999.82912502  999.84750926]","[ 999.75914151  999.72550784  999.81521006  999.86631197  999.82609872
  999.88412386  999.80889195  999.76203113  999.75637188  999.70281557]","[ 999.7122377   999.79369925  999.65532182  999.8593818   999.41130096
  999.76462444  999.84651616  999.78693618  999.76872374  999.75745469]","[ 999.79430671  999.73801631    0.          999.82620024  999.83141454
  999.77375978  999.80283229  999.81178945  999.86436224  999.68878859]","[ 999.750357    779.78899412  999.68785347  919.71358486  999.8099886
  999.76474798  999.83627503  999.75736518  189.82308396  989.77207074]","[ 999.76282118    0.          999.61577502  999.81452696  999.78405436
  999.7003503   999.55360848  999.69736325  999.68748359  999.77719145]","[ 999.761118    999.63459445  999.67029906  999.80592161  999.66940214
  999.7535375   999.78204519    9.9804369   809.74380012   99.95171523]","[ 999.84817366  999.86164003  999.84551646  999.81857621  999.87065873
  999.7757021   999.81070191  999.82363318  999.83089444  999.84881767]","[ 859.84455236  909.86723622  959.78272657  999.7053007   999.76028864
  999.80988912  999.78287232  839.78545844  999.72808372  999.62988931]"
"[ 999.6718783   999.76821413    0.          999.73567823  999.73948458
  999.81581296  999.76896626  999.67408425  999.78030672  999.71982504]","[   0.          999.80209489  999.82353501  999.83220241  999.85240067
  999.81379061  999.78560397  999.81574813  999.87085282  999.79090895]","[ 999.81777929  999.87728992  999.87400382  999.85399321  999.83659705
  999.81773868  999.84031724  999.75548314  999.80752632  999.81745223]","[ 999.72042018  999.62300197  999.86657333  999.71859369    0.
  999.80933031  999.80293339  999.5172007   999.70917416  999.78652488]","[ 999.87486874  999.82831875  999.80351804  999.84469473  999.85283294
  999.80596644  999.86271582  999.77740254  999.857042    999.74857712]","[ 849.67497063  999.73694209  999.72523718  999.76102046  939.60219954
  999.76927816  999.77963191  989.74421838  969.73036562  999.82424186]","[ 999.7997654   999.66838567  999.82805248  999.74754406  829.83633523
  999.79565453  999.78940352  999.83866711  999.74601006  999.64559751]","[ 999.78333679  999.78814318  999.73289588  999.74663684  999.7521511
  999.81924349  999.75251466  999.69579794  999.85004801  999.61398803]","[ 999.81364611  999.85984404  999.85436596  999.81719939  999.74005865
  999.82962399  999.84809804  999.85084709  999.87328642  999.78454705]","[ 869.8402175   999.80111817  999.75463191  949.74542067  999.85164042
  999.65919023  999.81189355  679.80389537  999.73294787  869.78707834]"
"[ 999.47399976  999.78945007  999.79790609    9.97945277  999.7376528
  999.7910943   999.67677344  999.78153575  999.66561643  999.67882658]","[ 999.84823669  999.87418917  999.86352029  999.82643748  999.84705759
  999.8384144   999.81736996  999.87853504  999.82058707  999.82065252]","[   9.97915643  999.75708957  999.7606551     9.9807332   999.83763063
  999.85277504  999.73600427  999.74178303  999.8376871   999.85122208]","[ 999.79268024  999.77749487  999.76126164  999.77293338    0.
  999.77953288  999.75767812  999.55399174  999.73936236  999.78584442]","[ 999.80895271  999.75565359  999.63258169  999.78564172  999.70338612
  999.81663263  999.74090199  999.79347022  999.84321776  999.81133883]","[ 789.73057161  829.86249185  999.82976327  879.75176131  889.77326085
  839.8181393   999.78936894  999.7962975   999.77392744  999.73721371]","[ 999.71353554  999.68381057  999.85647735  999.71633572  999.52915826
  999.76532913  999.81899538  999.55138376  999.76947506  999.66421999]","[ 999.68557525  999.75081273  999.80574797  999.73816175  999.74523188
  999.71038     999.67028182  999.65391011  999.7702324   999.77015405]","[ 999.83364018  999.83189533  999.78839969  999.83980339  999.85663798
  999.76471949  999.81373414  999.85378596  999.85303559  999.80875688]","[ 999.78744917  999.83857438  839.79712847  969.79299412  999.81308252
  469.76052647  899.75381889  789.82892956  669.81097371  849.80337491]"
"[ 999.73585449  999.6507037   999.75065776  999.70808722  999.6573642
  999.71695535  999.71422166  999.68957603  999.74795145  999.70692892]","[   9.97973168  999.82495837  999.86959775  999.75426098    9.98138555
  999.81945777  999.8282188     0.          999.81970926  999.73494983]","[ 999.68058883  999.82240787  999.77126934  999.80687839  999.84367251
  999.84130999  999.86972913  999.844853    999.82896645  999.80502361]","[ 999.81385216  999.82044592  999.80882431  999.80913458  999.80424246
  999.74924719  999.88712779  999.75030231  999.77294844  999.81485851]","[ 999.85511824  999.76451926    9.98229821  999.77422897  999.56466769
  999.68843691  999.67233448  999.83231636  999.60157761  999.82812894]","[ 999.72093147  419.84219844  999.77416969  999.78059107    0.
  999.74268628  999.77253429  999.77932387    0.          999.60836638]","[ 999.74815821  999.75038095  999.7827433   999.72710386  999.68097442
  999.75580711  999.87293354  999.8149601   999.76303458  999.81607449]","[ 999.7836423   999.83681532  999.7049302   879.75818531  999.76232283
    0.          879.57636187  999.69499095  999.55662555  999.72681937]","[ 999.76833338  999.81595086  999.79711812  999.86296878  999.8600061
  999.86379701  999.8309338   999.80015924  999.86569279  999.86168161]","[ 669.81798717  999.74090237  809.74277004  999.81104397  999.73777985
  769.81971914  639.8080243   909.75234842  879.79274456  859.86351084]"
"[ 999.51740751  999.83191358  999.56415128  999.69191627    9.98159557
  999.79133162  999.67597972  999.61342716  999.68672739  999.66538013]","[ 999.7833368   999.83069147  999.83428285  999.7961423   999.82025926
  999.83982772  999.88416524  999.82337573  999.80146116  999.82278326]","[ 999.71428161  999.81701809  999.82242033  999.79316764  999.84921846
  999.76261996  999.81955569  999.73777518  999.87948079  999.81490373]","[ 999.65297077  999.81382431  999.83070321  999.71335021  849.61508229
  999.71401803  999.75650672  999.69051656  999.80580881  999.84548032]","[ 999.77975097  999.80638811  999.75449575  999.83380418  999.83684437
  999.88471053  999.84094629  999.75104393  999.74180699  999.79186342]","[ 999.72296975  999.70172889  969.78045048  999.78434282  999.78881327
  889.80630867  339.79241612  829.7007904   999.73039627  979.7552909 ]","[ 999.69035675  999.6957432     0.          999.84143139  999.83980218
  999.78071416  999.72084563  999.7384483   999.77728565  999.84382721]","[ 999.71048642  929.86359533  999.62243796  999.74410161  999.67345062
  999.84626885  999.64071798  999.68184643  999.80261958  859.67445354]","[ 999.79280649  999.84505876  999.87321756  999.81409056  999.78159646
  999.84813835  999.88113232  999.80280071  999.76411471  999.78320051]","[ 789.8175459   999.82272947  729.84494639  649.77885359  589.64318726
  709.80700535  559.70216402  999.75815311  999.80203331  829.83904827]"
"[ 999.82183131  999.74615546  999.66817847  999.73641991  999.82086042
  999.71118793  999.69550341  999.69945655  999.76389426  999.6698348 ]","[ 999.81722308  999.81953388  999.79447911  999.8496922   999.87426738
  999.83574724  999.88132316  999.75514771  999.77119959  999.86045261]","[ 999.84038669  999.77750861  999.78512515  999.87560793    0.
  999.86281697  999.83397245  999.78823452  999.83295957  999.83133027]","[ 999.7563      999.79390077  999.73848842  999.59380209  999.77784946
  999.83427168  999.61778054  999.76141321  999.78040495  999.73654746]","[ 999.8046907   999.84368386  999.82267015  999.75607839  999.87901796
  999.83790635  999.72755813  999.75137355  999.69454852  999.82817459]","[ 999.75646546  819.78380716  999.72705614  999.76157385   49.92014059
  999.7479317   999.62940107  999.59886058  999.74475706  999.85816945]","[ 999.85316021    0.          999.74602448  999.80901892  999.49070809
  999.59779842  999.66918983  999.67652329  999.72754008  999.81805353]","[ 999.69155482  999.74949475  999.63232299  999.72157763  999.7833474
  999.73664587   19.96372165  999.51744293  999.76537535  999.70282799]","[ 999.81968199  999.80644896  999.80495427  999.87887222  999.8393761
  999.81130604  999.86200919  999.8075744   999.82454866  999.8546713 ]","[ 859.68690872  859.79790674  999.70252214  779.83831081  889.70437838
  999.80172149  809.80363505  529.82980451  999.75171802  999.71537108]"
"[ 999.62871541  999.73811741  999.6547221   999.78597138  999.59248846
  999.5995185   999.79709546  999.75688522  999.70597873  999.55383288]","[ 999.79484338  999.85623293  999.79394607  999.82558074  999.72738789
  999.85570892  999.80658455  999.88931097  999.8155917   999.85126985]","[ 999.81012095  999.81873807  999.806965    999.76349619  999.79165789
  999.80282223  999.85748892  999.73939059  999.79781789  999.86740578]","[ 999.77794812  999.82546608  999.85295251  999.8238696   999.7674849
  999.84562285  999.72338423  199.81799691  999.76388486  999.79710458]","[ 999.73843942  999.83118159    9.97987345  999.83514533  999.82264354
  999.83911539  999.8227984   999.7156541   999.78511927  999.85549326]","[ 999.79218314  999.78158816  999.74183659  999.80719359  999.71224423
  999.67512962  999.76252759  109.96063484  999.73337858  999.71873212]","[ 999.73793955  999.85436209  999.80630913  999.63895654  999.81144491
  999.67960179  999.72218209  999.64077996  999.76691753  999.73998398]","[ 989.70177552    9.97973363  999.77906003  999.80827402  969.75301733
  999.73587511  999.66817583  999.79501331  129.92509687  999.7189418 ]","[ 999.83291385  999.86035468  999.83901948  999.86564935  999.82187796
  999.7701051   999.82177602  999.89057901  999.8417579   999.80131328]","[ 869.81254491  789.85372464  759.82344633  999.84032699  999.78686767
  569.80610911  989.74507603  889.77374028  999.76817213  999.78676809]"
"[ 999.63688161  999.79222684  999.70829285  999.75551227  999.62139822
  999.60647559  999.81432564  999.73851844  999.80011523  999.7355571 ]","[ 999.87124483  999.87756962  999.88742018  999.82328952  999.86035812
  999.79865504  999.77297488  999.8234545   999.84970434  999.75761905]","[ 999.68959075  999.86899097  999.81975485  999.85485189  999.81048161
  999.77995073  999.84954607  999.88137358  999.85254832  999.88260022]","[ 999.74599566  999.62204146  999.77428777  999.8701295   999.81017072
  999.77259443    0.          999.79055584  999.8034633   999.56883006]","[ 999.79900344  999.8305783   999.7373433   999.86037393  999.79706166
  999.82113547  999.74605985  999.7057333   999.80859244  999.82738811]","[ 999.72784464  999.74088566  999.6589316   999.77640134  999.79824058
  999.63191124  999.819323    999.81314292  999.76142844  909.66269534]","[ 999.71409933  999.75370886  999.79400034  999.79433137  999.74133384
  999.65153366  999.56856468  999.78076059   29.94261429  999.63990356]","[ 939.71601352  959.74007998  959.71453924  999.76120755  999.74813309
  999.80944111  999.62792249    0.          999.73702352  999.74509506]","[ 999.85815261  999.88173148  999.86848386  999.78540082  999.83682306
  999.87141586  999.84766784  999.85403303  999.80305599  999.76460405]","[ 799.79702752  909.80273192  859.80050739  649.77380471  999.75635874
  959.75636994    9.9823281   739.77118516  999.76229914  999.76284002]"
