trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 499.83949797  609.73758454  449.79029758   29.95627586  569.74412147
  479.72650836  449.75643734  509.74238897  449.70078992  549.69996471]","[ 999.92942102  999.84186831  999.81344397  999.82222456  999.81990077
  819.78134218  859.74106562  969.78351417  889.73604547  999.8846035 ]","[ 999.57489582  999.78366546  999.81256646  999.85354455  999.34918302
  999.33016463  999.52926646  989.48803152  999.72861477  999.8307387 ]","[ 379.62606803   99.88665096  369.63211305  409.65836559  379.6047036
  439.59939014  409.66673476   29.94894126    0.          139.91861479]","[ 999.76507326  999.79280964  999.65474666  999.58207117  999.79598336
  999.44286228  999.51701273  999.48070653   29.94113481  999.60279442]","[ 89.94169658  49.96039579  99.92950905  99.93750861  59.96452404
  39.97218046  29.96408936  99.93358345  29.9674296   39.96260149]","[ 29.96382728  29.95382101  49.95708484  69.95113684  69.95231151
  29.95574552  39.95650338  19.97855375  29.96366746  59.9524861 ]","[ 399.74033688   39.92728265  419.68086798  409.70056635  539.75448851
  369.65841875   69.88258613  529.74223472  469.74898471  399.75170253]","[ 539.78394303  769.5685411   539.70290809  649.71660348  669.81342914
  769.67452544  839.53429408  499.82672758  639.75748995   29.94768417]","[ 499.59219372   99.91155128  429.61904884  419.62642977   19.9704407
  439.61813522  389.63936724  499.53021356  369.62964843  429.67828452]"
"[ 719.76908364  999.84321781  779.83167751  999.73917735  999.87839651
  969.8550509   999.82639689  939.89564568  999.88373613  999.87750203]","[  89.92816818   89.94622343  159.87390824   99.94244256  109.84737883
   79.95583985   29.96841716   79.87963283   59.93116615   19.9616069 ]","[ 969.51461554  849.6293732   979.70116536  939.69649265    9.97998423
  139.88600995  849.82011778  819.34191034  919.81845661  169.82797232]","[  29.94108109  499.71157098  399.70599196  589.75624739  559.71110175
  579.73661249  469.77831659  419.74402215  399.70827092  509.76136383]","[  49.94229563   89.94206829   89.91466437   69.95729995  119.91133886
   99.93014706   69.9180267     0.           99.93040757   89.94526086]","[ 89.93277746  79.94982486  39.93325162  79.93577865  49.935704     9.9792104
  49.95716933  59.94475254  69.94793229  69.96104047]","[ 19.96966056  49.95708463  69.95877532  39.95483232  39.9626277
  29.95788454  69.94944929  69.96276035  59.96580731  19.96905669]","[ 699.71089745  999.84950112  979.774107    639.69896503  709.66939838
  999.8080123   999.87746814  639.6072271   889.82287421  859.72581651]","[ 999.8530473   999.7521931   999.81147747  999.82430841  929.80887224
  189.84325527  999.72760147  769.73122322  999.39450418  999.62804615]","[ 999.56008849  429.73931372  509.69249005  569.82414597  879.76902072
  709.81865223  529.83002515  529.83739658  949.67335066  459.81655418]"
"[ 889.80240404  829.76849924  949.75251011  969.90205406  779.69690172
  939.81159713  809.82613403  999.65945553  799.89599579  999.63832763]","[ 399.59163546  399.70902749  399.61183067   79.88384534  369.593965
   99.9247219     0.           29.96305795  429.64001332   49.95762328]","[ 999.77641924  999.55917968  999.72287929  359.736011    999.7208351
  169.86952572  929.34463688  999.70526609  999.81536433  999.51729477]","[ 479.66157764  419.70734163  359.66865371  449.67921666  509.6448786
  379.56247312   49.92394242  539.61968884  539.63956173  409.69577364]","[  99.9342061    99.90197837   19.96758724  139.88351427  119.90863523
  139.87716472   19.96280441   19.96488794  129.88604812  109.91550113]","[ 89.94561619  59.93845217  79.93948168   9.97937598  79.93392857
  89.95138981  59.9527197   89.93979375  29.96443434  69.96098275]","[ 19.98411945  59.96886392  69.95744794  69.96307741  49.96008602
  49.95206321   9.97998529  79.94634927  69.92135492  39.95375087]","[ 399.8142861   639.79205391  499.79342579  539.83389205  639.75984648
  559.75284714  449.7491464   769.48955975  399.68121108  449.82704053]","[ 789.69743229  999.88008441  999.83204264  999.82858702  999.75472141
  999.45864093  949.50955493  639.6552539   999.66850069  489.66447543]","[ 999.92540521  999.87676728  999.66519287  999.84752301  999.60741292
  839.68737176  999.75884414  999.94738916  999.64712691  999.75770779]"
"[ 329.77634048  999.82673894  999.75276984  999.87438815  999.51386409
  999.80469443  999.67145694  999.64705736  999.67789689  999.52898007]","[ 429.70065471  569.76381107  529.72561456  669.67683845  519.81286237
  519.80603855  409.7724693   419.76837736  499.7692184   469.7550583 ]","[ 259.7606972   999.89943464  999.77187244  999.8446308   999.77583031
  999.73139905  259.7991652   999.85331504  999.82053915  259.82256579]","[ 549.60504707  569.69289482  649.63003093  399.66601969  509.63785246
  379.69062103  119.86084757  429.7264748   459.72068022  489.72741636]","[  89.93557888   99.88161863   89.90474482  109.89282752   59.91452419
   99.8668491   139.88475728   99.89076372  139.88428621   39.93725853]","[  9.98041481  59.95289249   9.98289767  89.95258261  89.95078002
  89.95394585  39.95047745  79.94283459  89.94956544  19.96989569]","[ 79.93029353  69.9202155   69.94275947  19.97148887  49.96292282
   9.98341544  49.95485633  29.95594663   9.98348908  19.96971045]","[ 719.7054232   759.73134501  689.78195014  669.6577563   779.7622108
  879.7509082   879.75790036  739.75071021  999.83083607  999.94727687]","[   0.          869.82206948  179.86282996  719.64441555  979.71319277
  929.57652056  939.3169417   999.62577935  439.71311528  959.72719607]","[ 759.78787794  669.62236174  999.80049803  859.85338496  859.77184998
  809.79698773  999.81612272  999.92883831  579.6673536   659.73697639]"
"[  29.94975592  109.88573166  169.90405076  479.8491464   209.86973474
  169.85282981  139.86296644  119.92207027   89.95098667  189.8705237 ]","[ 999.88374866  749.82063328  999.92291955  979.75086583  919.76620582
  719.78492242  999.77549444  969.79765705  889.73773963  999.81704118]","[ 999.68710269  999.42764582  999.69326266    0.          359.68494605
  999.79351142  889.53057593  999.88730118  979.75440373  389.82522312]","[ 769.78827852  439.74881063  349.66322632  719.83004687  449.78730953
  369.71917182  379.71953553  949.72102487  679.78702224  479.81157409]","[ 129.88563261  119.90062902  139.85981428   49.92063253   29.95194582
  119.91632557  109.88268808   19.96474711   79.92530725   79.89746183]","[ 79.9495531   79.9508269   59.93881709  39.94907434  19.97116551
  79.92200142  69.95084142  89.94583002  49.95529321   9.98211927]","[ 69.93637223  29.95748655  19.96685355  69.95856834  29.96109064
  79.96033383  29.95634109   9.98380002  49.97167089  49.94706324]","[ 489.66804945  429.71352619  469.68316538  539.70163238  619.73640893
  579.74248895  369.69336904  499.7389088   399.68672919  369.70790683]","[ 789.6510608   619.5706987   639.38258887  739.75638879  839.8657336
  869.34379191  759.70436777  739.67135485  789.77856337  829.84186301]","[ 999.83895686  879.7259702   769.8313708   659.74336158  619.75515162
  999.87997421  999.77541282  759.79321779  809.80332278  709.74604053]"
"[  69.9602008     9.98418032  259.84817839  489.68243148  799.62269785
  129.87979062  179.90930501  169.88028383    0.          229.84194902]","[ 539.59631788  369.69632115  459.69968785  409.66217784  369.62300244
   19.96337688  469.6466055   529.68762046  409.60042817   49.91424157]","[  89.93998371  479.6282494   999.56564685  159.86282553   29.94997516
  999.59160664   99.93511354  999.57263083  289.73893576  619.55491789]","[ 429.77087432  699.78726379  749.77488192  499.8297331   629.82513417
  629.81084764  819.7365677   419.76389033  969.73986954  519.80120829]","[  69.90674376   99.92934725    9.97975098  139.86017643  119.9113235
   59.93168882   29.95678073  109.91104091   59.92461403  129.88070999]","[ 99.94594168  49.95254382  69.9547148   29.96670074  29.9509298
  99.93396199  69.96439101  89.94973124  79.95791345  79.95029415]","[  79.94333497   79.94592929    0.           69.95226597  539.61608209
   69.94666651   89.93201745   69.95970826   79.95288695   59.93058569]","[ 499.80676402  899.69344232  479.7746655   509.76000668  979.7010974
  999.66125747  949.70787668  669.77626847  609.7232772   999.73613645]","[  39.94359395  139.93458694    9.9798577   449.71548892  469.72629138
  489.74198242    9.98060206  159.89256808  469.72871609  609.74204682]","[  89.89455475  139.88842516  109.91200163  119.92933558  169.85885681
   59.9306176   119.93787906   29.94580255  109.93343127  339.5606586 ]"
"[ 849.6597162    69.96366231  309.84308664  269.88374487    9.98273819
  199.84965911  209.84115403  999.74327172  379.77577514  209.86852794]","[ 589.71067401  689.69346622  489.73234721  419.6695802   409.7387321
  589.69500068  439.76492329    0.          409.70013023  569.74903678]","[ 999.59098554  899.46292763  999.41951239  999.79816872  999.71747886
  909.56179586  299.77959555    9.98224229  999.52670012  999.46315507]","[ 419.74435684  469.74327247  579.71793238  399.74945679  389.82702583
  349.68152005  479.7868081   339.74000868  339.72253466  479.77641391]","[ 139.87639265   79.93892833   99.93338183   29.95092695   69.92235927
  109.91626269  149.8525741   109.92432431  109.92896512   19.9651774 ]","[ 59.92385818  69.94525254  69.95708991  89.9303714   79.95374659
  69.94677117  99.9367897   39.95907434  89.94392617  89.93729361]","[  59.93776777  709.66731031   49.92891661  109.92120219  679.65071727
  729.56554559  629.70211673  649.74229083  599.65020157  629.72381285]","[ 569.72570938  589.67244066  429.74538351  549.73113381  499.7167016
  539.67671718  539.69292296  509.74794597  369.6888784   429.67802393]","[ 199.84513547  829.6911565   789.58114535  619.71514885   39.93162931
  149.9231314   619.70095628  629.76761399  689.72775041  749.87584491]","[ 189.83262521  179.87635388   99.91145375   79.8916206   149.90181224
    9.98510851  379.51541003  429.51609588  379.55015546  159.89286154]"
"[ 999.79032276  999.71815818  289.82474907    9.9839681   969.65407421
  999.77730668  999.69429359   79.95452639  999.90060872  999.79591873]","[ 419.64218707  669.65657973  399.70022027  449.65956901  369.61455618
  449.67183741  539.72695178  389.72225143  399.63483147  509.70654034]","[ 999.75141485  999.52998816  109.91211799  999.57112489  999.50479333
  999.67527334  999.7828688   999.78532669  999.80615768  999.39676656]","[   9.98456859  169.84676237  219.82952664  459.50026525  249.79527424
  199.85065335    9.98304376  209.86908988  189.74907733  189.86841258]","[   9.98308443   79.94122985   49.92712388  129.83743685   49.93561931
  119.87185023  159.81099484  119.83381562  309.5635395    89.9211985 ]","[  19.97197001   39.94551803   39.94765128   99.92827999   79.93692669
    9.97990292  109.9288926    79.92291531   19.97292915   89.95058588]","[ 999.72094372  999.84473776  999.83250104  999.85349792  119.91307447
    9.97916485  999.40840249  989.36514942  999.6313205   999.6621324 ]","[ 529.74537139  369.58676269  329.73080809   39.92274511  319.64347499
  749.69361038  379.6654515   329.63680858  409.63705444  419.67597245]","[ 429.6648945   999.84130706  999.8420971   969.79728084  999.7258422
  999.69676683  479.67156525  999.71305226  999.45086783  999.75765793]","[ 389.54685281  469.50311218  459.57623807   49.91658004  349.6343645
  419.51050139   19.96438814   89.90940926  419.65243127  439.58580648]"
"[ 999.78638708  999.85967742  999.88070619  999.80647768  999.81285313
  999.90291244  999.6748218   999.89504562  999.13439279  999.91736139]","[ 519.78763097  489.72879976  449.76366197  599.77860443  499.80917306
  739.72058837  899.77456067  739.68623525  499.78508994  999.76814975]","[ 999.45675852  999.38147887    0.          999.49915585  999.77385097
  619.58087118   29.94210347  999.5679344   999.82015872  999.57598182]","[  19.96175664  279.62871222  999.79730682  379.75380789  279.61101156
  369.73080143  289.69531737  409.68408295  309.60576444  339.71045658]","[ 329.63544832  309.55863288   59.9073514   279.64037258  349.60698831
  329.64567899  329.62387829  299.61189093  309.66793693  329.59930685]","[ 69.94921037   9.98577937  89.94895333  49.94971322  29.9618996
  39.96423603  89.94658303  89.93345382  99.93473884  19.96107977]","[ 249.79508883  349.73555723  319.73427447  589.59772323  879.26340295
  999.78066996  999.46165921  639.48639661  999.48909877  889.2795435 ]","[ 999.91096828  579.78254626  569.7398289   679.70673707  499.78816076
  679.75084112  709.776353    589.80844336  579.78982894  509.70957073]","[ 799.50629045  199.7615164   999.80752107  999.5258109   999.85562681
  999.78879601  489.77817514  189.82941363  909.7162051   309.81860986]","[ 489.53791805  309.66850023   59.93012568  119.81500691  459.55189291
  349.50513064  299.63733699  389.57534193  119.87514644  199.84695571]"
"[ 999.86077059  999.73219895  999.84651002  999.9068068   999.86989164
  999.92642595  999.79216389  999.86224836  999.27548973  999.85657486]","[ 719.693654    839.88951616  939.90270627  999.79965128  939.88074826
  829.8782836   999.67736726  999.80618933  719.68754435    9.97995417]","[ 999.810683    999.59955609  999.53343999  629.62657277    0.
  999.58184266  999.38077805  999.45081662  999.75123299  999.54445417]","[ 279.68417978  279.72605567  509.82144958  379.74927021  759.82220963
  529.78157976  289.80891995  409.7397405   349.74892587  489.84006846]","[ 19.96712857  69.95117365  19.9685507    9.98175837  29.96527214
  79.93245045  79.94909981  59.94927915  49.9499576   29.96315957]","[  39.95480762   29.95448509   99.92519805   49.94681045   29.95108115
   19.97429681   39.95479633  119.90829977   39.94990911   99.93819361]","[ 339.71429543  969.59904868  899.64623925  549.52638868  889.55300142
  979.72514982   99.93631999   19.96358318  109.93114391  849.44845302]","[ 399.74646807  459.75867441  799.755023    999.72894204  409.67281767
  679.68468591  429.72984118  499.79235457   19.96089381  729.72643191]","[ 999.55547152  999.49903079  999.85543693  999.66250956  999.83102309
    9.98037321  949.62804917  999.83082815  999.38941571  999.72158564]","[  19.96083241  439.65527083  369.56109067  369.60781461  579.68831059
  309.80723729  359.62635679  779.62859732  409.66514654  459.74191663]"
"[ 749.76346203  879.78503207  819.86267447  769.65118317  869.82093074
  859.71290033  819.86932775  859.70632533  879.85208278  909.89960074]","[  29.94489686  439.68851207  449.73810353  519.70548465  139.88049853
   19.97036983   69.91834832  469.71667062  119.91065439  469.64244744]","[ 999.40410619  999.62367919  999.66148044  519.7141091   999.47908012
  999.73197415  999.78008113  999.65969736  999.81478231  999.54884   ]","[  19.95961088  279.63235172  329.75044483  399.64814908  429.68536215
  319.6977828   669.58764909  279.67666465  399.61499785  219.73744967]","[  0.          29.96247814   9.9799669   89.93192354  79.95039377
  79.9401375   89.93966721  69.9618441   89.92949387   9.97976785]","[ 49.9468697   99.92920421  79.93862951  79.93830644  89.91985922   0.
  19.96200565  69.95041179   0.          49.94457618]","[  19.96360356  529.64233822  549.61223427  579.72501601  589.69070647
  569.70110371  599.73593072  569.68535656  539.60318015  589.68115219]","[ 979.74956036  519.75285779  489.75647228  629.77071331  999.79791277
  479.77981869  789.66570675  439.79040867  749.79544352  599.82819361]","[ 999.44831878  999.60968276  999.7428762   719.4879521   149.85866907
  429.83469583  429.66724098  999.81539615  999.89064669  999.87693249]","[ 469.75794693  999.87171498  499.71550906  999.88908041  719.72823179
  779.76209229  519.80332621  999.86916121  999.91316324  609.77221292]"
"[ 719.82181648  799.84862404  729.59211795  819.87969881  739.69334468
  689.79032398  789.80358819  639.59532909    0.          819.74834465]","[ 579.78278783  569.70143642  549.70320798  579.73418551    0.
  559.84950997  649.61638558  139.8979556     9.98206198  599.67206983]","[ 999.57126173  999.70808642  999.66009483  999.31699364  999.69373796
  959.58777119  599.61085254  999.53887878  569.6892447   999.65621664]","[ 489.75987559  459.74948418  349.65301849  589.7421909   599.79794541
  679.75341798  929.76311921  369.69931172   29.94856494  399.74857166]","[ 49.96075155  19.97492442   9.98035174  39.95620249  59.95824434
  29.96003084  29.960778    29.96198857  49.95248712  29.95815199]","[ 99.94253168  39.95154217  99.93556041  39.9476274   99.92940911
  99.94674441  39.94555559  79.93253244  99.94515885  99.93980906]","[ 29.96332169  49.95064977  29.97678987  49.96582842  39.98115366
  39.98419665  19.96999674  39.9802692   19.97126247  59.95782064]","[ 399.72661073  529.73157186    9.9846868    29.95049964  479.77623875
  449.76224622  369.68931501  569.65651869  499.63574312  429.73970659]","[ 999.86793225  999.7499476   999.52171387  999.65986492  999.84383047
  999.86757691  999.61374803  999.61111019    9.98007091  999.91199313]","[ 799.70721775  419.68845314  439.77344958  989.65364347  829.73580041
  849.66850538  919.64242932  709.74869568  619.66503111  459.78360686]"
"[   0.          999.82701579  999.89184045  999.65891062  999.87791914
  999.89064743  999.36948757  999.55407244  999.86821558  549.62455578]","[ 589.72557029  529.75916035   39.93761668    9.98344575   19.97384535
  569.80616562  109.93351198  479.72740522  499.71077126  569.77823972]","[ 849.5339088   619.66766581  659.57586797  839.36490183  799.48024087
  899.73097262  649.45535598  639.71093241  659.702021    769.57067685]","[ 399.6485455   359.62206913  379.59578404  379.61660466   39.92932576
  289.54671146  329.66450336  509.48805054  369.64548697  499.48262955]","[ 49.94069872  19.96698649  89.9279993    0.          19.9717703
  79.95312813  59.94736809  79.94587945  19.97587887  69.94831381]","[ 89.94802858  49.95429786  79.95059935  99.93546569  49.94678526
  89.94723072  79.94703731  89.93668198   9.97994843  79.94752134]","[ 39.97165823  49.96984472  19.96976644  29.95952016   9.98360998
   9.98997038  39.96652233  39.97331047  19.97550453  19.97832838]","[ 669.73753108  399.73109348  529.76369635  709.71242351  419.73980795
  649.76423456  429.72887418  629.71214498  589.76049783  429.7711821 ]","[ 999.87715944  999.81827592  999.85257298  999.42077317  999.74823376
  999.86021341  999.5353304   999.73196079  999.5461614   999.81006905]","[ 669.73790992  749.58620327  489.80730609  579.65799706  799.62544325
  869.58669659  999.75261099  799.64862194  549.6731441   709.74017163]"
"[ 999.75449464  359.76467648  789.38995803  999.64723542  999.60227254
  999.83027565  379.7314144   789.66526107  999.88616942    9.98139359]","[ 499.59313803  639.64942715  499.64345269  639.68361266  649.62281885
  589.60757374  519.67995201  539.71997612    9.98430908  489.70145316]","[  19.9632813    99.92602679   79.93378301   19.97397408  129.9180396
  119.93512199   89.90729601   29.94720216   79.94283045   99.93861533]","[ 539.70089266  839.61970812  399.72239906  589.72052819  399.71470862
  529.72895082  409.69494322  609.70876808  509.78735944  459.72159195]","[ 69.95577354  79.94261558  19.97479069  89.93715362  19.96384273
  89.93128987  79.94834708  49.95300382  59.95391338  29.96605674]","[ 59.9422172   69.9299804   79.94991841  89.93271238  39.95224225
  89.94944512  49.94599836  39.94757783  69.92153979  99.93353645]","[ 19.97875164  39.97007064  39.97702064  39.97964229   9.98502481
  49.96392953  39.97673872  49.9738836    9.98779007   9.98452229]","[ 149.91277573   99.90793331   69.91217361   69.9156626    39.9303892
  129.88551849  139.88924547  109.91857273  139.93026876  159.85805854]","[ 999.76435716  999.78341641  339.72410969  999.48030078  119.91370303
  269.88055582  519.78708388  959.71043519  999.55498188  709.72496451]","[ 639.80040752  539.66601147  859.73797463  789.83696347  709.83168725
  779.7340923   609.71986832  519.72965831  629.82297383  939.68158863]"
"[ 999.775917    999.68312016  999.76190294  999.51921856  999.51846368
  999.40223502  999.61513033  699.61384405  869.7550579   369.78915717]","[ 739.70520805  799.8716376   999.76752699  909.79988582  969.8078262
  819.6821078     0.          929.84865134  999.77199443  999.83983737]","[  59.93767627   19.96787928  129.91233786  109.93443946   89.9387135
   19.97378121   69.94998158  129.91750887   19.97215331   19.96173954]","[ 999.92179355  749.70531789  999.87735796  779.73592597  909.88286478
  989.82089549  799.70903429  649.66721652  999.9308005   679.68685866]","[ 59.94052738  69.94652184  29.96038869  19.96465702  19.96802076
  49.95170668  59.95999457  49.95364184  59.93914101  19.96921276]","[ 99.92452053  29.9557956   99.93684281  79.94829275   9.97927706
  59.94792593  59.94744926  69.93081919  29.95800443  79.96314025]","[ 29.97294235  39.97787327  19.96975326   0.           9.98615958
  39.97692863   9.98878761  19.98346164  39.97016196  39.97507565]","[  99.90464917   69.90914435   89.9167707   129.9154348     0.
  159.88678856   49.93617418  119.88133047   99.89600019  109.90487495]","[   9.97949777  559.68327436  999.67246953  449.6503809   999.78309712
  969.58529548  989.44100506  999.79299177  979.5512866   999.82481315]","[ 879.81141892  999.91685075  999.87348492  999.84790913  829.81396742
  999.75206698  919.66306617  139.93078536  729.85401171  999.71052888]"
"[ 639.5983867   889.34972195  459.61635862  959.53232685  999.8905401
  599.71170748  209.85691901  999.46207854  999.47656749  999.77351574]","[ 999.87664058  979.60096155  999.89649833  999.88566418  999.92189176
  999.6207537   999.92103585  969.57078736  999.85335349  989.83832613]","[  99.92247714   49.94828764   39.95266858  119.91826372   19.96917009
   39.95422417   69.95072851   79.94110035   19.96324019  119.91589461]","[ 489.77161465  389.71145745  439.74630875  389.72243608  619.66411172
  539.74452663  459.75857593  529.75570381  409.74310033  609.7015584 ]","[ 29.95269538  39.95549725  79.94189462  79.94550306  69.95868096
  69.94566019  59.94585876  89.94181082  39.93922282  59.92136474]","[ 99.93780669  69.94513617   9.98271076  89.94463291   0.          49.953459
   9.98021781  59.95166457  99.9259806   59.94005518]","[  9.98504414  39.96453921  39.96039829  29.96200284   9.98120925
  19.98986247  59.96361045  19.97482335  49.96362429  49.97001675]","[ 119.93116535  169.87159177  169.90009392  119.907262    129.93016642
  189.87875032    9.9853457   139.90890948  109.92494331   19.96154024]","[  9.98557763  29.98019721   9.98395578  19.96920206  29.97574959
  69.93937855  49.97130642  49.97155278  39.99099881  19.97199545]","[ 999.60426205  999.59421431  719.80187185  999.84848626  779.59161941
  849.74437043  829.69277614  999.62904238  999.77111863  959.73419927]"
"[ 439.71482066    0.          999.72951474  639.67351013  999.75375621
  999.8375406   999.50751374  999.78243599  809.33305854  999.41613359]","[  19.96749268   99.93901078  109.91107252   99.8982314   519.61453788
   29.95503091  559.61373984  599.67607185   79.92760404  529.69758858]","[ 129.91620576   19.97099746   19.97019524    9.97989661   39.95325329
   19.96186834  129.93269783   19.97316032  109.94343401  119.88616499]","[ 569.71427709    0.          539.74237642  639.69377354  489.76695111
  399.70844556   29.94614626    0.          369.69046086   19.96456182]","[ 39.95115414  59.93748891  19.96386583  79.93868189  29.96750161
  89.9429617   69.95198501  39.95935099  79.94090316  69.94170312]","[ 99.93791792  19.9667588   59.94729742  79.9467672   29.96556691
   9.98160549  89.94283775   0.          49.95072416  89.95005704]","[ 49.97066831   0.          19.97954477  39.9803139   39.98026075
  49.96705365   9.98412862   9.98485129  29.97732651  29.97709708]","[ 119.90554448  139.92403981   39.92826559  109.90536669    0.
  129.90083136  169.88541739  109.91332207   59.90378617  149.89786224]","[ 79.94746533  49.9607972   49.9676281   49.97435938  59.96936191
  59.95617371  29.98081185  19.97125152  59.95892021  39.96713208]","[ 939.75237248  999.82947182  809.83171907  979.83462271    9.98048165
  999.41203581  999.62160749  799.81554159  879.85762776  999.79320353]"
"[ 999.72278036  489.72601416  709.57030036  999.26010879  999.48867068
  999.46217292  239.74504514  999.48768488  999.72796591  989.58851744]","[ 999.71724663  759.3115491    19.96058608  899.68881373  959.67243704
  929.49146084   39.93519461  969.7399117   849.57173552  749.76124713]","[ 109.93947298   79.96033292   19.97716062   19.97208417  109.93538513
   49.93523653   79.93735765   39.96117905   19.97284042   69.95090791]","[ 779.77611923  959.73698377  869.64303616  549.75768479  529.78478853
  869.73655346  459.77690708  789.76763065  479.78058062  629.65725326]","[ 79.95651191  99.92849801  19.9703002   69.94397497  59.95842379
  79.94723928  19.96867431  79.94657418  19.96413808  79.93266946]","[ 79.93938438  99.94140788  19.96398765   0.          89.94543     99.92886758
  79.9324318   69.95045166   9.98635577  99.93217017]","[ 29.97263316  19.97235685  29.96908396   9.98894909  49.96887574
  39.977926     0.          29.97773667  49.97495692  19.97857801]","[ 129.9033066   189.86818912  149.89766332   99.93053677  119.85775463
  219.84367269   69.9220891   149.88454982  129.92328553  129.9012723 ]","[ 49.96655355  59.9511195   59.94184227  59.96320172  29.95913329
  59.93653827  29.97009691   9.98219144  49.96901532   9.98389462]","[ 669.75921786  689.85490424  149.90820179  729.76788941  689.84208588
  729.82591986  639.74305777  639.76725161  639.7312981   669.82634247]"
"[  39.93109006   99.90731715  169.8909042   129.9285591    59.91259364
  559.67260478  119.91945666  209.82235586  119.94983063   39.94953727]","[ 39.95394578  69.93478079  19.97730083  59.94152097  99.92112607
  39.95936463  59.94858079  99.9183752   39.94491929  49.95670645]","[   0.           59.94375593  119.91252434   69.956381     79.93983188
  109.91809568  129.9246646    19.97278501   29.94820218   39.94088263]","[ 989.73681825  629.69646179  999.84615147  729.74330033  529.78261011
  709.6688312   599.76929998  649.81186877  489.73751173  719.65702237]","[ 19.96304939  39.95297551  49.9535802   39.95270744  19.96832436
  89.94125899  49.95100416  99.93382548  89.94483883  79.94402219]","[  49.94791627    0.           89.93552873   29.95060681  109.92589921
   79.94677526   19.96467204   79.94064225   19.97356065   49.93671997]","[ 19.97678429  29.96624987   0.          29.96942357  39.96448301
  29.98143706  49.96520487  49.96812419  39.98117658  49.97088851]","[ 149.90853262  149.87209532  179.89090508  189.83297591  119.88005955
  149.87711311   79.91183824   39.93920109    0.           69.92578598]","[  9.98332571   9.98100989  49.96792525  79.93987646  39.97925312
  29.95009568  29.96933979  39.98117286  59.96629004  59.96660972]","[ 499.72092758  589.73819719  569.59734372   19.96195702  539.70010134
  629.75604387  509.74776363  679.70499604   19.96150966  739.65519818]"
"[ 479.76561426  159.87182976  479.72877031  109.89257468  489.76904826
  109.88135341   59.92974282   79.89087633   29.95939666   39.94177558]","[ 89.92851646  89.9456728   49.93729513   9.98737187   9.98373223
  39.94049103  69.94142898  29.9499571   89.95075654  89.9484757 ]","[  49.94599688   29.95670685   19.97003655  109.93292498  109.93443511
   59.95381004   19.96761949   69.93558869  119.92101536   89.92941364]","[ 599.75155709  849.79769681  519.77509074  559.73133941  719.68712965
  999.64012262  649.75752284  489.74029384  569.72134051  539.77540893]","[ 79.93628429  19.96254415  39.95682214  79.95639864  49.94274541
  19.9721678   79.94255551  89.93424962  79.94666417  39.94668322]","[ 89.94721811  99.94206595  99.94774019  19.97518012  39.96066677
  79.95341651  49.9644503   99.92688585  69.96320317   0.        ]","[  9.98592734  59.96347826  39.97048962  49.96503649  49.95835566
  29.9816337   49.93987555  29.96947691  39.97911993   9.98591535]","[  89.88448918  189.87977079  139.91475807   39.94934464   19.96346646
  129.91406763  139.91108542  109.91132597   69.9217635   109.90165404]","[  59.96966624   49.96844414  569.69559457   89.938253      9.98365441
  599.80112507   39.94733231    9.98267441   59.97094784   59.95693859]","[ 999.77548438  999.79193255  839.72512807  819.85186783  999.52436489
  999.84599465  619.69406219  839.78571645  739.82147167  779.82069661]"
"[ 499.70718398  649.74179927  139.92216129  579.73950093   19.96831732
  579.81609895  669.88386571   29.95616677    0.          589.86756205]","[  19.96385036   69.94861109    9.98340498    9.98430454   59.9288386
   59.94245868  109.93677915   99.94475271   79.95245135  419.76700676]","[ 109.93654083   69.92711237   59.95315644   79.9445836    79.93158938
   29.95531656   79.95248033   49.94732268  119.93169227   29.95459082]","[ 629.79431053  719.76299841  549.6645641   739.73971606  689.8216713
  619.78199594  869.72756466  629.79727925  739.824809    669.72712612]","[ 59.94034594  59.94568145  19.96600277  59.9467123   99.9262661
  59.93703326  39.95558026   9.98166547  89.95546393  79.9468488 ]","[   9.97968398  109.93018405    0.           49.938756      9.98512651
   59.95114815   89.95312103   49.93830506  109.92187981   39.95216955]","[  9.98369959  49.97108163  49.97077116   9.98829131  39.97928036
  49.9771802    9.98752987  29.9695654   59.95488233  39.97144901]","[ 149.92352758  129.93254435  169.79145244  199.76128619   19.96505734
  119.87311597  159.9133805    19.96397276   99.89949547  209.83832684]","[  39.95401787  619.82689428   59.96357212  579.69814718   49.95275312
   49.93652468   59.95625554   69.95639874   39.97608042   39.96319016]","[ 639.71652328  339.76104835  389.67558804    9.982099    379.72873235
  649.66129208  379.790181    589.70497667  679.73066065  409.8807264 ]"
