rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[ 4999.3841933   4999.27594441  4999.30316038     9.97925696  4999.38100907
  4999.33404217  4999.27415875  4999.33198778  4999.4198368   4999.437335  ]","[ 4998.50637301  4998.95234466  4997.99692167  4997.95067937  4998.31376236
  4998.80896632  4997.85769116  4998.73045153  4998.73043424  4998.50821157]","[ 4999.13893024  4999.22262992  4999.18363961  4999.21752099  4999.25928401
  4999.29546081  4999.27059286  4999.27695714  4999.28620241  4999.27739477]"
"[ 4999.37316325  4999.31258396  4999.35985715  4999.3778129   4999.44350097
  4999.41918057  4999.35866692  4999.29598384  4999.31415495  4999.26882065]","[  539.68170213  4998.39101677  4998.35456512  4997.84425265     0.
  4998.93592317  4998.09794338  4998.36178115  4998.76658327  4998.41813754]","[ 4999.25578644  4999.23521509  4999.1283803   4999.22141378  4999.21921926
  4999.13917583  4999.26670931     0.          4999.15145907  4999.22013096]"
"[ 4999.3144905   4999.3400501   4999.24777524  4999.36575177  4999.33489041
  4999.34086326  4999.41719294  4999.38373817  4999.34995742  4999.30366736]","[ 4998.8493515   4998.68755599  4998.44520004  4998.49383087  4998.78729765
  4999.02309652  4999.01605839  4998.77083568  4998.76423559  4998.23843488]","[ 4999.22572224     9.98156523  4999.24360733  4999.21881194  4999.22163032
  4999.25935919  4999.2334442   4999.16666505  4999.20337589  4999.21574926]"
"[ 4999.34165897  4999.36454394  4999.25172166  4999.24432183  4999.4085075
  4999.43599798  4999.35969426     9.98205445  4999.3140571   4999.28045329]","[ 4999.04264652  4998.72059355  4998.96428678  4998.73087739  4999.10180717
  4998.46709253  4998.91882739  4998.83493027  4999.00686881  4998.95284835]","[ 4999.24295431  4999.19967078  4999.25993863  4999.27095214  4999.14593558
  4999.24816921  4999.25134884  4999.21988209  4999.18861087  4999.16058555]"
"[ 4999.38539265  4999.30419767  4999.42466995  4999.39576473     0.
  4999.34448557  4999.33334213  4999.3428234   4999.27296503  4999.28254065]","[ 4998.89404265  4999.03106534  4999.012745    4999.03551555  4998.87210902
  4999.03045542  4998.93409846  4998.50741959  4998.84287768  4999.13058151]","[ 4999.23283766  4999.23172484  4999.19365818  4999.20236534  4999.25020182
  4999.08424396  4999.2051131   4999.2189491   4999.15413597  4999.24751478]"
"[ 4999.4131382   4999.35207865  4999.31602641  4999.33838222  4999.42231067
  4999.34189266  4999.36664708  4999.34721118  4999.29403931  4999.40708825]","[ 4999.00073797  4998.94808944  4999.15386669  4998.88279061  4998.68282528
  4999.08500156  4998.98092618  4998.98823214  4999.07099371  4998.94717717]","[ 4999.23678673  4999.12979526  4999.1510356   4999.22142203  4999.21316149
  4999.22371091  4999.25392587  4999.23665472  4999.21920341  4999.24083529]"
"[ 4999.31701579  4999.39038986  4999.30930137  4999.40619559  4999.41166974
  4999.38958919  4999.39169162  4999.35883135  4999.32081689  4999.36106016]","[ 4998.97153591  4998.94944786  4998.74522265  4998.78622461  4998.93874633
  4999.02974778  4998.8565206   4999.05911668  4999.06757061  4998.84470453]","[ 4999.12778596  4999.19373822  4999.1707553   4999.18002223  4999.25864141
  4999.1733422   4999.27210542  4999.24460607  4999.26135682  4999.25316515]"
"[ 4999.46975254  4999.3856431   4999.32838542  4999.33299513  4999.27959702
  4999.27003204  4999.38901844  4999.35416657  4999.42110973  4999.35186292]","[ 4998.88269805  4998.906535    4999.05354872     9.98085664  4998.80432464
  4999.17668041  4999.02560779  4999.06542585  4998.96865687  4998.97358218]","[ 4999.25706395  4999.17026533  4999.26169836  4999.19929778  4999.09283736
  4999.25297123  4999.17991059  4999.29685943  4999.19272714  4999.25235943]"
"[ 4999.31286229  4999.40733764  4999.4161675   4999.40599078  4999.37058213
  4999.34335209  4999.35548819  4999.38023752  4999.41066148  4999.39331082]","[    0.          4999.03918828  4999.11767047  4999.05244732  4999.08867386
  4998.90604531  4999.02040393  4999.06986332  4999.03187795  4999.11444739]","[ 4999.13173829  4999.18028573  4999.28580319  4999.16473146  4999.21442446
  4999.2299875   4999.26240918  4999.16562747  4999.22693478  4999.2381675 ]"
"[ 4999.39869944  4999.36042471  4999.41317332  4999.38065381  4999.2930406
  4999.39896783  4999.30308523  4999.41111126  4999.34991559  4999.3876903 ]","[ 4998.94583039  4998.94499231     0.          4998.92671724  4998.92397594
  4999.07367446  4998.92219183  4999.05090478  4999.04981507  4999.09401546]","[ 4999.22990712  4999.26286185  4999.1659411   4999.29296298  4999.25981173
  4999.25452559  4999.26392634  4999.24342016  4999.2969966   4999.21769882]"
"[ 4999.32596636  4999.43973013  4999.3429403   4999.39421374  4999.20750788
  4999.34166679  4999.26079161  4999.21940555  4999.27818152  4999.36978467]","[ 4999.04403886  4999.13747326  4999.03969063  4999.01711885  4999.15136591
  4998.98678339  4999.08326218  4999.03123741  4999.00300488  4999.06950089]","[    0.          4999.28106653  4999.27511918  4999.13958994  4999.20286525
  4999.20862244  4999.27337094  4999.30762557  4999.2556032   4999.12789074]"
"[ 4999.44545781  4999.43268227  4999.37928573  4999.41766772  4999.33489779
  4999.38980527  4999.41014619  4999.38463208  4999.37251978  4999.3309663 ]","[ 4998.97758154  4999.19067348  4998.97465283  4999.11073831  4999.06852449
  4999.02317299  4998.9891851   4999.00139946  4999.11252075  4999.08226547]","[ 4999.16261296  4999.22489352  4999.19964321  4999.34094551  4999.18926597
  4999.21962641  4999.20891739  4999.25251063  4999.14489802  4999.26810937]"
"[ 4999.40450984  4999.39673977  4999.43914911  4999.39583116  4999.25702212
  4999.3806515   4999.44348536  4999.30782443  4999.37630951  4999.3954751 ]","[ 4999.1431826   4999.11937724  4999.16920098  4999.08453033  4999.11511712
  4999.10589153  4999.17081237  4999.06692611  4999.05415901  4999.04288693]","[ 4999.22894177  4999.2486262   4999.18519603     0.             0.
  4999.24212719  4999.27244885  4999.28095739  4999.20508289  4999.32548683]"
"[ 4999.34811631  4999.32835022  4999.40221413     0.          4999.29216299
  4999.37472574  4999.40639737  4999.34770903  4999.39314102  4999.38533655]","[ 4999.13867761  4999.13832663  4999.18799051  4999.18737252  4999.0627114
  4999.09231642  4999.15257638  4999.2041758   4999.07547906  4999.19114444]","[ 4999.30860392  4999.24575252  4999.24562162  4999.27720908  4999.26927898
  4999.23932321  4999.28786204  4999.26609183  4999.28951271  4999.32456935]"
"[ 4999.33898339  4999.39249915  4999.40524018  4999.3761908   4999.31831783
  4999.34537963  4999.33142678  4999.32299465  4999.29227182  4999.34464311]","[ 4999.13366462  4999.17034067  4999.21046803     9.98157784  4999.11267483
  4999.18792159  4999.21168171  4999.04326471  4999.22314143  4999.12856728]","[ 4999.24508036  4999.27828928  4999.19164722  4999.26680757  4999.16373323
  4999.13917955  4999.18010836  4999.179949    4999.20059598  4999.2516616 ]"
"[    9.98033249  4999.28490836  4999.27723618  4999.24863051  4999.41381166
  4999.29339954  4999.35623089  4999.30808208  4999.31925942  4999.32821432]","[ 4999.25714242  2869.52149053  4999.15555486     0.          4999.1707324
  4999.15332049  4999.17205276  4999.13044856  4999.20926823  4999.23257062]","[ 4999.3430219   4999.23379206  4999.23382553  4999.13744159  4999.23212777
  4999.21208157  4999.30552616  4999.20284747  4999.2669654      0.        ]"
"[ 4999.30357635  4999.39940885  4999.32200021  4999.34307646  4999.38332192
  4999.34089551  4999.3560676   4999.30777837  4999.41550989  4999.35698881]","[ 4999.19924287     0.          4999.19801105  4999.26550534  4999.17751406
  4999.17185975  4999.14760649  4999.17948946  4329.21302496  4539.30155437]","[ 4999.27824944  4999.22283819  4999.29064174  4999.28125764  4999.29874649
     9.97961322  4999.28651831  4999.17317759  4999.26551428  4999.29409148]"
"[ 4999.35038599     0.          4999.26900152  4999.40066006  4999.44288066
  4999.25317349  4999.32453763  4999.36166395  4999.31425112  4999.34991812]","[ 4769.19998417  3849.40947558  4999.27887594  3139.53051824  4789.23899267
     9.98253399  4749.17313989  4999.21517787  4749.27748593  3419.46364648]","[    0.          4999.27133845  4999.20616465  4999.17158883  4999.17333725
  4999.25865347  4999.30924965  4999.23049539  4999.22520426  4999.20993539]"
"[ 4999.33776458  4999.34798668  4999.19415093  4999.33302389  4999.39977394
  4999.41111103  4999.40468446  4999.35549932  4999.32229293     0.        ]","[ 4999.27234084     9.97910279  4999.22054385  4189.33146212  4999.20325089
  4999.21780388  4999.1451855   4999.20267848  4999.2120809   4999.23525099]","[ 4999.26959925  4999.22482989  4999.24563983  4999.23172734  4999.23854645
  4999.29974446     9.98210304  4999.18835941  4999.23128339  4999.15661121]"
"[ 4999.39669095  4999.29814109  4999.31582878  4999.29859727  4999.37047645
  4999.34213062  4999.3873058   4999.27806936  4999.2993307   4999.36137735]","[ 4999.22323418  4999.20501749  4999.19397555  4999.24463898  4999.16720188
  4999.22681538  2299.58031457  4999.18063592  3049.50141938  4729.31327866]","[ 4999.20556067  4999.19575139  4999.23846644  4999.17841763  4999.22171316
  4999.19258054  4999.26720308  4999.2738918   4999.22140012  4999.26775489]"
"[ 4999.32417194  4999.25181486  4999.40559832  4999.30115584  4999.35076955
  4999.29596827     0.          4999.34607046  4999.26103835  4999.36468726]","[ 4999.27719001  4999.16127428  4999.21499439  4999.26788901  4999.1790042
  4999.19989232  4999.15465251  4999.20427893  4999.22795073  4999.22083737]","[    0.          4999.27813047  4999.23299808  4999.25875307  4999.27331262
  4999.2351924   4999.27594608  4999.25658204  4999.25315172  4999.24580589]"
"[ 4999.3565493   4999.41895995  4999.37164071  4999.45042882     9.98034207
  4999.38665571  4999.26780852  4999.38252552  4999.42564005  4999.39617018]","[ 4999.08078059  3869.30734152  4999.10221999  4999.259179    4999.23851554
  4999.11573747  4999.23178268  4999.27353731  4999.27665494  4999.24575618]","[    9.97938809  4999.25531859     0.          4999.32355969  4999.24482875
  4999.21622174  4999.28597943     9.98035292  4999.25897194  4999.30683402]"
"[ 4999.44610619  4999.37023729  4999.36952523  4999.32343247  4999.31986148
  4999.16865822  4999.44311537  4999.39316776  4999.3685641   4999.33390752]","[ 4999.20974422  4999.22163186  3879.3496725   4999.10448178  3219.45652358
  2019.6702661   2489.53867449  4259.26523193  4999.28562727  4999.26453043]","[ 4999.24860866  4999.18486749  4999.25754359  4999.23421098  4999.23085326
  4999.22625252  4999.25642762  4999.20434181  4999.24390914  4999.17844237]"
"[ 4999.30648237  4999.3613402   4999.41738268  4999.35582653  4999.35626251
  4999.40898414  4999.33245902  4999.29835082  4999.37165148  4999.37996946]","[ 4999.21254568  4999.22380026  4999.2457424   4999.29260329  4999.17849498
  4999.07208465  4999.20673329  4999.05445512  4999.20713667  4999.17633359]","[ 4999.28424473  4999.27608523  4999.28577644  4999.20073937  4999.3067046
  4999.29169066  4999.2668426   4999.23807105  4999.24129918  4999.21927203]"
"[ 4999.30381825  4999.35811712  4999.37992324  4999.40826851  4999.39131026
  4999.39430883  4999.33572446  4999.37637395     0.          4999.39631522]","[ 4999.13657084  4999.24260397  4999.30074256  4999.27365321  4999.18321836
  4999.27541187  4999.2682323   4999.16292026  3509.47097726  4999.22288981]","[ 4999.19715814     0.          4999.24555008  4999.30880975  4999.22917058
  4999.26149836  4999.22296596  4999.18492164  4999.16835001  4999.25795662]"
"[ 4999.32952319  4999.37445392  4999.41047921  4999.19067638  4999.3645886
  4999.34024116  4999.29877085  4999.34332854  4999.33191156  4999.33918075]","[ 4999.21545538  4999.11539129  4999.26207217  4999.16108262  4999.21614698
  2999.55086273  4999.21588867  4999.22483732  4999.17829694  4999.17209103]","[ 4999.30171175     0.          4999.26620347  4999.26218515  4999.23545793
  4999.22989768  4999.28688369  4999.16314141  4999.27223438  4999.1661079 ]"
"[ 4999.31833387     9.98063108  4999.31044086  4999.35418613  4999.33769334
  4999.27079393  4999.32519699  4999.29172625     0.             9.97928005]","[ 4999.24607479     0.          4999.21853645  4999.19761515  4999.3078722
  4999.19317459  4999.21751162  4999.24696334  4999.18331692  4999.24766239]","[ 4999.20012222  4999.21244707  4999.28904482  4999.1425284   4999.22895452
  4999.22774029  4999.1914969   4999.24121377  4999.25228077  4999.20286805]"
"[ 4999.27717361  4999.36806121  4999.4221586   4999.27568741  4999.31524122
  4999.23921499     0.          4999.35298266  4999.33606094  4999.39761404]","[ 4999.22787168  4999.27800856  4999.15209649  4999.2565169   4999.15920184
  4999.29496996  4999.21627159  4999.22090063  4999.23802458  4999.08556037]","[ 4999.21773473  4999.23795363  4999.22432172  4999.20261194  4999.26690791
  4999.30201283  4999.22900496  4999.24411421  4999.22592905  4999.22226033]"
"[ 4999.35674766  4999.2768151   4999.37413736  4999.41489159  4999.26183457
  4999.1904607   4999.35575362  4999.33753164  4999.25735971  4999.3835894 ]","[ 4999.24071245  4999.22536302  4999.25570582  4999.24518285  4999.28230535
  4999.26138045  4999.18518299  4999.26540975  4999.34516306  4999.28581204]","[    9.9810385   4999.27039897  4999.26863003  4999.19745472  4999.20451498
  4999.1483601   4999.2277025   4999.28475083  4999.23681326  4999.21918816]"
"[ 4999.3470904   4999.38752842  4999.32052275  4999.31027408  4999.35714571
  4999.25840816  4999.26798704  4999.24177977  4999.43167175  4999.34430365]","[ 4999.23194382  4999.28207208  4999.28161942  4999.27173137  4999.27050878
  4999.23626228  4999.25322715  4999.25229928  4999.26415519  4999.3040696 ]","[ 4999.28168986  4999.18185188  4999.22566702  4999.31024357  4999.13215561
  4999.2471388   4999.28502068  4999.21340552  4999.15565042  4999.17553113]"
"[ 4999.31403209  4999.35533267  4999.36896186  4999.34653126  4999.35594462
  4999.32686139  4999.29445692  4999.41052661  4999.29202078  4999.39299773]","[ 4999.29984214  4999.23852643  4999.2683615   4999.18077105  4999.34403984
  4999.27266837  4999.2495295   4999.20571196  4999.24175295  4999.3012043 ]","[ 4999.25346643  4999.21661281  4999.24120222  4999.20551071  4999.247426
  4999.19920129  4999.07295662  4999.21783713  4999.13140354  4999.2633205 ]"
"[ 4999.29219811  4999.24324713  4999.18514666  4999.24484428  4999.36261053
  4999.27379781  4999.36036595  4999.24016627  4999.26056978  4999.25476042]","[ 4999.28729911  4999.24010379  4999.28798605  4139.42843271  4999.26380884
  4999.2699348   4999.25818519  4999.31276933  3559.48012583  4649.30079941]","[ 4999.19137604  4999.19205969  4999.22316615  4999.23824256  4999.2435496
  4999.15023871  4999.20211529  4999.11912899  4999.26434545  4999.19057211]"
"[ 4999.35096792  4999.41658259  4999.14333878  4999.32365807  4999.427113
  4999.36649567  4999.28504641  4999.30831253  4999.34163901     0.        ]","[ 4999.25548745  4349.32212165  4999.27782657  4999.23628422  4999.25728638
  4999.22138075  4999.30291789  4999.20163718  4999.18867926  4999.28292029]","[ 4999.20443856  4999.24938116  4999.26320049  4999.19471251  4999.19513294
  4999.26553427  4999.16798956  4999.15768168  4999.25279751  4999.25277893]"
"[ 4999.27347587  4999.28217096  4999.23061687  4999.3094988   4999.22416523
  4999.32006528  4999.25217245  4999.27929451  4999.39334335  4999.20762759]","[ 4999.26322402  4619.36045583  4999.2069936   3619.42828765  4999.20718761
  3559.50145072  4999.28964006  4999.25787128  4749.29704474  3419.49720703]","[ 4999.24826891  4999.25658425  4999.17185549  4999.18171591  4999.21131213
  4999.24461314  4999.24817416  4999.23102086  4999.21527848  4999.28326835]"
"[ 4999.37462605  4999.27011455  4999.22851522  4999.21799263  4999.3319179
  4999.17905852  4999.13143716  4999.30246008  4999.34282767  4999.36334883]","[ 4999.27675313  4999.22835458  4999.16721145  4999.30423517  4999.26693605
  4999.31548117  2639.58781763  4999.30755493  4999.24376832  2329.627428  ]","[ 4999.16891106  4999.24556334  4999.19678667  4999.3166211   4999.21232982
  4999.29762304  4999.16882671  4999.23869911  4999.22714768  4999.22442589]"
