rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[ 277.97467737  291.07286221  285.46895891  277.71447606  291.07286221
  285.46895891  277.71447606  290.55139723  279.28868781  277.97467737
  291.07286221  285.46895891]","[ 239.0292943   233.88114765  259.46729331  266.23324528  207.77377907
  258.54593296  239.0292943   233.88114765  271.65221996  244.72275961
  207.77377907  258.54593296]","[ 312.79423988  300.80400036  286.20240913  294.09045507  299.41838488
  310.9144377   299.71811533  299.18313054  300.80400036  286.20240913
  294.09045507  310.39420416]"
"[ 298.0381653   245.79594673  289.90218881  293.08196417  298.3922269
  298.0381653   245.79594673  289.90218881  295.41222464  298.3922269
  298.0381653   245.79594673]","[ 228.96126443  277.561066    254.67899466  255.42292797  293.56033439
  270.77272239  252.15217706  241.52815748  254.67899466  255.42292797
  293.56033439  270.77272239]","[ 305.01473705  295.34335321  289.63083066  314.36520701  283.30701686
  313.19069918  315.59832482  317.97281333  295.34335321  289.63083066
  314.36520701  322.06311279]"
"[ 295.66372147  253.58096844  266.72800837  276.05471018  253.58096844
  266.72800837  276.05471018  309.11485444  266.72800837  276.05471018
  309.11485444  287.696396  ]","[ 265.52247496  272.16620137  258.35621466  224.08216645  286.2220862
  265.9030214   239.74014865  258.61545427  239.74014865  258.61545427
  265.52247496  272.16620137]","[ 291.83242145  320.15771462  296.88439352  303.86534622  320.15771462
  296.88439352  303.86534622  312.44936809  305.54977425  291.76749248
  299.8931858   312.29939026]"
"[ 281.2412609   278.06671424  245.79226459  262.28933557  309.08803248
  281.2412609   278.06671424  245.79226459  278.06671424  245.79226459
  262.28933557  287.33885539]","[ 273.70498334  266.45872216  270.46900135  221.02789218  270.46900135
  221.02789218  259.55602855  281.57862986  259.55602855  281.57862986
  223.20536206  250.7864071 ]","[ 308.153858    313.946644    312.38785849  308.80164065  304.37821868
  301.0947947   313.75447694  302.18131674  315.42783532  308.153858
  313.946644    312.38785849]"
"[ 288.94925443  271.00964769  291.21407143  287.12458456  271.00964769
  291.21407143  287.12458456  282.87497408  256.75616094  288.94925443
  271.00964769  291.21407143]","[ 266.46821112  258.91098699  234.84015512  262.75358268  234.84015512
  262.75358268  249.74382802  268.7449728   249.74382802  268.7449728
  236.52729902  274.98166808]","[ 297.37600712  292.54021036  316.02961869  300.12076182  319.0632968
  281.47632274  300.15823309  290.41152933  292.54021036  316.02961869
  300.12076182  310.79128168]"
"[ 278.95632265  298.52039836  283.15400553  273.11927374  279.47839126
  278.95632265  298.52039836  283.15400553  290.64072568  279.47839126
  278.95632265  298.52039836]","[ 237.83492983  267.12954474  251.2174843   258.23972086  251.2174843
  258.23972086  278.35290284  260.81091408  256.00738975  262.08155721
  237.83492983  267.12954474]","[ 309.14731123  299.94935858  309.46361978  300.03187861  320.37269885
  302.36939729  314.36206961  297.05835859  302.36939729  314.36206961
  297.05835859  307.77706905]"
"[ 273.88318164  259.6990666   288.49986924  274.7586531   259.6990666
  288.49986924  274.7586531   290.37889205  276.83968726  273.88318164
  259.6990666   288.49986924]","[ 254.71510296  247.87714145  276.49378876  279.49158839  237.03032446
  260.6598103   227.07161451  257.85768477  276.49378876  279.49158839
  237.03032446  260.6598103 ]","[ 301.61019552  316.01981562  300.57147474  318.72942471  301.95984923
  287.64797269  305.80490449  293.57687463  287.64797269  305.80490449
  293.57687463  299.42681562]"
"[ 264.73642991  291.30784855  287.49207924  291.22275668  291.30784855
  287.49207924  291.22275668  271.82528712  287.49207924  291.22275668
  271.82528712  269.14934383]","[ 221.06067788  262.94517902  247.39526324  241.24639955  252.10801173
  265.30801962  263.82086201  250.55812722  247.39526324  241.24639955
  252.10801173  265.30801962]","[ 310.86972946  289.91586184  311.95415898  298.05738167  313.39295101
  319.31537918  293.35916263  308.80535856  289.91586184  311.95415898
  298.05738167  328.57061037]"
"[ 264.65838184  289.93250558  270.33009519  286.84231202  289.93250558
  270.33009519  286.84231202  260.05080707  258.47191352  264.65838184
  289.93250558  270.33009519]","[ 241.48548443  235.36958619  241.55657547  261.915497    241.55657547
  261.915497    247.09288524  254.27705858  259.564489    272.00604775
  241.48548443  235.36958619]","[ 289.10926393  309.39966101  298.37230872  316.81657947  303.62512041
  311.97759268  293.35826985  307.86392412  305.01044531  289.10926393
  309.39966101  298.37230872]"
"[ 251.89302164  309.65431437  275.60637633  266.82465885  287.10801959
  247.16407339  251.89302164  309.65431437  247.16407339  251.89302164
  309.65431437  275.60637633]","[ 245.5506036   257.83631254  268.45607923  255.69852593  251.89358809
  243.16589173  245.5506036   257.83631254  263.51201175  259.55531756
  251.89358809  243.16589173]","[ 314.04053643  310.01499882  318.23271083  275.79960893  310.01499882
  318.23271083  275.79960893  298.43548964  298.13310553  298.32962702
  295.72892509  304.02928341]"
"[ 277.11468149  290.59856083  285.45095909  281.5173649   290.59856083
  285.45095909  281.5173649   285.62541829  285.45095909  281.5173649
  285.62541829  260.24141372]","[ 250.54210527  244.33848283  231.03658698  260.97112872  225.62056588
  269.10098615  250.54210527  244.33848283  242.38505764  258.83866849
  225.62056588  269.10098615]","[ 303.15066127  307.42934473  293.93435218  304.47707623  298.73302773
  287.86257789  321.14966797  312.63582661  287.86257789  321.14966797
  312.63582661  315.88194191]"
"[ 276.12211917  293.49395844  299.979906    299.23141214  293.49395844
  299.979906    299.23141214  270.37086734  299.979906    299.23141214
  270.37086734  278.53948692]","[ 266.52778724  265.75324135  231.17584785  244.3652489   269.74855374
  239.25871919  249.17364865  237.34370568  231.17584785  244.3652489
  269.74855374  239.25871919]","[ 314.65974478  302.35897521  297.53912295  305.07048728  302.35897521
  297.53912295  305.07048728  300.18980747  315.67074074  318.58611955
  287.12504658  303.87495544]"
"[ 270.9915104   288.22938509  285.1351327   284.22425551  288.22938509
  285.1351327   284.22425551  295.40277805  285.1351327   284.22425551
  295.40277805  285.68939996]","[ 227.54318714  219.09791359  279.72545381  255.60861039  249.26428591
  246.42111602  227.54318714  219.09791359  279.72545381  255.60861039
  244.15932579  265.02842125]","[ 303.22162338  296.87914762  315.30724092  323.427992    285.12376583
  321.09117239  314.74973945  310.75683962  312.08583124  303.22162338
  296.87914762  315.30724092]"
"[ 293.18598514  275.448684    290.03245801  274.5856913   290.03245801
  274.5856913   274.80502511  278.79093575  275.448684    290.03245801
  274.5856913   274.80502511]","[ 274.5663177   252.80790301  266.76858373  250.47455636  251.6872575
  229.70962704  249.68868247  230.99093774  266.76858373  250.47455636
  251.6872575   229.70962704]","[ 324.22078671  314.85246686  322.13697423  320.34236144  304.99072193
  274.04978508  299.90234371  303.12911146  314.85246686  322.13697423
  320.34236144  303.53086972]"
"[ 252.06523663  288.99177485  265.64334974  273.81622529  290.1076749
  278.37020628  252.06523663  288.99177485  278.37020628  252.06523663
  288.99177485  265.64334974]","[ 253.95757547  261.11235107  258.0506054   269.10901945  258.0506054
  269.10901945  235.84516553  232.19496676  252.11387099  216.22934907
  253.95757547  261.11235107]","[ 294.54213664  289.71261137  317.59545604  317.46823042  315.02369548
  308.97319173  304.20187484  296.67865065  308.97319173  304.20187484
  296.67865065  308.89556185]"
"[ 295.08073982  247.34400398  279.69930045  287.00247464  279.69930045
  287.00247464  300.59361828  256.60719217  247.34400398  279.69930045
  287.00247464  300.59361828]","[ 250.32229292  276.46937324  255.41810889  251.86278212  240.3676121
  253.69045985  247.54745577  240.85545731  255.41810889  251.86278212
  240.3676121   253.69045985]","[ 289.22600292  309.19243249  317.00868075  299.28995125  321.40362702
  306.48415912  306.80408826  310.72949143  309.19243249  317.00868075
  299.28995125  315.10338639]"
"[ 297.08387727  271.98419022  284.31078976  289.82148962  284.31078976
  289.82148962  305.01852342  277.56747332  271.98419022  284.31078976
  289.82148962  305.01852342]","[ 254.55474057  218.55661534  241.97029778  282.99242569  268.32142693
  251.80483382  254.55474057  218.55661534  241.66148333  244.62054654
  268.32142693  251.80483382]","[ 290.05623952  297.66878829  296.0353635   296.3923091   302.41220348
  305.54917364  311.70586055  307.33214649  307.76894554  290.05623952
  297.66878829  296.0353635 ]"
"[ 294.53960722  295.53888741  276.78550516  294.87885143  295.53888741
  276.78550516  294.87885143  267.68754871  290.75885023  294.53960722
  295.53888741  276.78550516]","[ 255.7626016   264.95411412  237.05912344  251.56847826  260.89668861
  280.19871458  255.7626016   264.95411412  251.87781669  229.0239178
  260.89668861  280.19871458]","[ 304.96573168  323.62355162  291.46505057  324.48447989  294.27821419
  285.87754927  309.419181    299.24379236  285.87754927  309.419181
  299.24379236  311.96188677]"
"[ 274.50750165  285.80857666  285.26591047  299.64294208  285.80857666
  285.26591047  299.64294208  296.90304842  296.17825994  274.50750165
  285.80857666  285.26591047]","[ 243.66890043  239.42103308  214.66868329  268.08706892  214.66868329
  268.08706892  262.68518045  234.82171473  252.77284222  234.70920723
  243.66890043  239.42103308]","[ 270.24338394  321.28661886  292.55677538  308.71717365  306.05454304
  308.55087454  310.08165343  308.64309106  324.05897527  270.24338394
  321.28661886  292.55677538]"
"[ 289.67802905  287.95870885  281.03361044  254.88313827  289.78308291
  289.40345023  289.67802905  287.95870885  289.40345023  289.67802905
  287.95870885  281.03361044]","[ 249.19907921  230.66882342  254.37862556  257.08008234  254.37862556
  257.08008234  256.23508162  237.56506192  210.88263174  263.24384718
  249.19907921  230.66882342]","[ 310.64823625  304.72472485  306.54445368  306.78256357  300.20646111
  323.95133802  311.43019958  317.06267858  304.70302127  310.64823625
  304.72472485  306.54445368]"
"[ 270.4512963   253.35038017  290.61466715  304.55499731  253.35038017
  290.61466715  304.55499731  257.5953743   290.61466715  304.55499731
  257.5953743   280.97782268]","[ 238.73363357  263.56712663  258.74227826  256.29290053  259.93637104
  257.67331836  237.17995881  245.19051021  237.17995881  245.19051021
  238.73363357  263.56712663]","[ 321.0769837   302.54769219  301.21439834  294.71287222  282.10370388
  307.17426449  303.77873503  310.03196427  302.54769219  301.21439834
  294.71287222  271.60606171]"
"[ 290.10304055  281.62112     275.73398108  287.06849494  281.62112
  275.73398108  287.06849494  297.40733943  237.77472451  290.10304055
  281.62112     275.73398108]","[ 255.27091129  254.61279422  245.13646203  257.76392427  259.10298792
  257.03816538  250.27121766  245.8001729   245.13646203  257.76392427
  259.10298792  257.03816538]","[ 303.38426146  294.99773856  315.54420936  290.76095423  275.13271532
  303.38426146  294.99773856  315.54420936  322.18210074  307.26073471
  305.49581284  313.73535151]"
"[ 256.75645338  279.18619725  296.60393109  306.00430428  279.18619725
  296.60393109  306.00430428  295.67408201  287.41012363  256.75645338
  279.18619725  296.60393109]","[ 252.38013284  266.85239447  256.98696278  262.50747099  244.71306166
  247.67778695  252.38013284  266.85239447  258.42153486  246.80675743
  244.71306166  247.67778695]","[ 310.04679785  305.56605331  303.54139952  298.4373483   295.87550798
  319.36230312  304.58616589  305.98394985  319.36230312  304.58616589
  305.98394985  277.87126237]"
"[ 287.26606666  281.4882075   295.57521808  277.09272857  314.47447586
  287.26606666  281.4882075   295.57521808  306.4866469   314.47447586
  287.26606666  281.4882075 ]","[ 265.79795858  254.94293461  230.62080626  228.27882216  232.7273777
  256.44286113  265.79795858  254.94293461  254.72861722  278.31933971
  232.7273777   256.44286113]","[ 295.90143999  290.04063993  283.5044419   289.6655617   295.70427993
  285.82618413  311.49915169  287.26360988  290.04063993  283.5044419
  289.6655617   293.35747342]"
"[ 277.3621924   243.00530498  309.0996847   297.95951409  309.0996847
  297.95951409  258.04103656  308.37276946  243.00530498  309.0996847
  297.95951409  258.04103656]","[ 246.74251667  239.63899251  255.78151347  238.10313023  219.21820301
  236.31671339  246.74251667  239.63899251  259.62160267  252.64085098
  219.21820301  236.31671339]","[ 319.52625711  294.30378996  282.93470027  308.04233077  294.30378996
  282.93470027  308.04233077  293.45343631  305.63190965  279.84508105
  304.45595545  313.19474961]"
"[ 298.27086135  291.28574076  278.60860554  279.64428242  291.28574076
  278.60860554  279.64428242  286.61708989  277.71361121  298.27086135
  291.28574076  278.60860554]","[ 246.26974423  260.01583421  219.94908406  256.95790136  219.94908406
  256.95790136  264.54153227  235.0774373   264.54153227  235.0774373
  238.71369256  248.61053645]","[ 298.84099367  318.73897066  318.70156955  314.70101188  300.77751247
  283.87956094  319.28990673  295.19510938  318.73897066  318.70156955
  314.70101188  319.93186322]"
"[ 266.98366401  244.81513427  301.29138211  306.97249901  244.81513427
  301.29138211  306.97249901  295.06509297  294.2065696   266.98366401
  244.81513427  301.29138211]","[ 260.91039669  247.21263403  261.51574356  254.62293721  239.30769296
  243.65725163  260.91039669  247.21263403  265.54335907  239.293445
  239.30769296  243.65725163]","[ 295.07059495  308.44076922  314.65460852  300.77906739  316.2289293
  290.64289248  303.11232165  303.42982984  302.91457465  295.07059495
  308.44076922  314.65460852]"
"[ 318.4365107   257.43197326  306.43431226  307.95695253  306.43431226
  307.95695253  293.72911775  272.42453916  257.43197326  306.43431226
  307.95695253  293.72911775]","[ 258.54584481  251.85793313  226.47906965  249.9516243   231.12936264
  272.02806013  260.09621637  252.18794305  260.09621637  252.18794305
  258.54584481  251.85793313]","[ 298.55435391  299.15249941  299.39474152  295.59609381  289.13490422
  301.33607811  321.22964068  299.57708908  292.47057003  298.55435391
  299.15249941  299.39474152]"
"[ 299.27181399  291.02600115  300.35701258  275.88760584  300.35701258
  275.88760584  302.36487347  312.88534294  291.02600115  300.35701258
  275.88760584  302.36487347]","[ 225.82296447  229.85139077  244.07801812  261.34615089  254.28451778
  250.06326379  225.82296447  229.85139077  244.07801812  261.34615089
  247.59760398  252.79238027]","[ 309.42572085  302.45704927  308.70204551  321.03012257  285.87007599
  315.280355    294.84715943  292.57596943  276.41791761  309.42572085
  302.45704927  308.70204551]"
"[ 302.87936442  317.4552064   322.53956958  290.51838895  317.4552064
  322.53956958  290.51838895  294.07847094  322.53956958  290.51838895
  294.07847094  253.67370195]","[ 248.6344435   249.84105783  235.1267552   273.1704929   235.1267552
  273.1704929   264.90663899  267.47460399  257.93959202  257.02289195
  248.6344435   249.84105783]","[ 309.99021846  278.19905939  299.9179892   304.31278204  302.63868128
  302.91219222  309.94829616  300.983849    302.91219222  309.94829616
  300.983849    282.9014337 ]"
"[ 301.63754885  300.04696116  301.91709166  293.28207789  300.04696116
  301.91709166  293.28207789  290.21228747  300.80417886  301.63754885
  300.04696116  301.91709166]","[ 247.32322071  266.66105384  237.36954549  256.1423724   244.44034672
  249.54699291  241.00568213  257.03512282  241.00568213  257.03512282
  247.32322071  266.66105384]","[ 320.50151053  287.01379649  306.02967051  315.75814034  310.34672879
  293.88397041  292.15242522  322.31589835  269.46925894  320.50151053
  287.01379649  306.02967051]"
"[ 318.25972146  282.09490137  313.9277336   292.53144938  313.9277336
  292.53144938  290.27895981  283.43407358  282.09490137  313.9277336
  292.53144938  290.27895981]","[ 261.66752082  223.00960911  270.60141987  227.23920108  258.95700711
  251.82773209  212.51306106  268.55911227  212.51306106  268.55911227
  261.66752082  223.00960911]","[ 301.03763176  298.20199682  296.7964691   287.61375275  278.96549244
  304.74422798  268.54477149  298.75658696  292.12699237  278.96549244
  304.74422798  268.54477149]"
"[ 321.11780219  259.68882171  290.55392032  265.07925028  316.01442904
  321.11780219  259.68882171  290.55392032  289.18865817  316.01442904
  321.11780219  259.68882171]","[ 244.88307058  240.36129173  252.46569218  227.88305278  252.46569218
  227.88305278  230.01250135  250.11759447  258.50578281  222.12531726
  244.88307058  240.36129173]","[ 291.25299127  299.89538395  280.79519025  313.94383564  291.17678833
  291.25299127  299.89538395  280.79519025  295.35314075  278.98673672
  304.98070755  297.71650714]"
"[ 301.01638275  310.41770089  290.44982066  296.65561603  280.61637228
  301.01638275  310.41770089  290.44982066  304.09320285  280.61637228
  301.01638275  310.41770089]","[ 234.70137502  246.05340068  192.96832702  284.7634239   192.96832702
  284.7634239   255.9220579   243.12021069  261.90785728  196.28956998
  234.70137502  246.05340068]","[ 290.7235949   300.11468908  290.00432236  283.33215123  300.11468908
  290.00432236  283.33215123  290.7727811   292.01958058  293.44012472
  284.62738443  270.39922846]"
"[ 311.76632441  298.21271118  289.9628903   317.84776902  305.35064951
  299.45454     311.76632441  298.21271118  299.45454     311.76632441
  298.21271118  289.9628903 ]","[ 242.98013542  253.11024212  258.01014779  259.34315072  236.48553985
  288.86742655  263.70600543  237.9111165   263.70600543  237.9111165
  242.98013542  253.11024212]","[ 290.95500833  282.20928391  292.87303516  299.18305557  284.21226581
  306.77664709  276.3670885   298.66950273  282.20928391  292.87303516
  299.18305557  279.42448121]"
"[ 298.76671972  286.22971628  284.91452821  279.46695014  267.89697218
  298.76671972  286.22971628  284.91452821  300.89258979  267.89697218
  298.76671972  286.22971628]","[ 253.21513782  259.72975948  252.10532778  259.84067017  249.0490695
  267.37028004  253.21513782  259.72975948  252.10532778  259.84067017
  230.29890099  248.45629942]","[ 282.42864035  294.6078156   294.95674378  309.54401865  295.1405615
  294.64020389  303.8745224   289.10217361  294.6078156   294.95674378
  309.54401865  297.55030564]"
"[ 301.70458763  287.59693662  299.32156858  304.72854853  287.59693662
  299.32156858  304.72854853  308.06361347  299.32156858  304.72854853
  308.06361347  278.15616323]","[ 272.46130877  245.29274839  253.7749688   248.17860298  236.6396063
  269.22152023  272.46130877  245.29274839  260.47169723  261.41158827
  236.6396063   269.22152023]","[ 308.80944762  304.85716317  301.98336584  306.27878872  304.85716317
  301.98336584  306.27878872  301.13671219  290.46392478  293.39536175
  305.84509251  275.14409268]"
"[ 228.30070359  294.91718778  313.26852851  265.98619055  294.91718778
  313.26852851  265.98619055  287.20130882  313.43227963  228.30070359
  294.91718778  313.26852851]","[ 257.33782698  255.02157031  265.56338216  266.48381077  282.38548226
  272.11376472  263.96475793  273.83875958  265.15607184  257.33782698
  255.02157031  265.56338216]","[ 293.77605516  287.07716571  298.34485659  301.92721623  287.07716571
  298.34485659  301.92721623  283.49240085  303.49262987  292.41335494
  313.0447991   300.72804264]"
"[ 289.42628279  287.30902059  310.52418312  294.77767813  296.56280758
  289.42628279  287.30902059  310.52418312  277.57311652  296.56280758
  289.42628279  287.30902059]","[ 255.72469526  231.04643213  266.27551652  268.18165859  268.78350813
  267.40420839  280.90179643  272.62090501  273.92670007  268.78350813
  267.40420839  280.90179643]","[ 293.06222336  301.22401614  300.4748142   279.78025554  280.8372776
  293.06222336  301.22401614  300.4748142   292.71093764  309.45437071
  311.45866043  304.43003903]"
"[ 271.18791463  296.37387534  312.8031055   254.08967797  303.94711325
  271.18791463  296.37387534  312.8031055   296.37387534  312.8031055
  254.08967797  302.43967987]","[ 255.30247188  262.42580437  244.91192977  268.22254428  257.06971005
  237.86538124  276.92634627  286.2399646   262.42580437  244.91192977
  268.22254428  268.6825088 ]","[ 285.29077287  288.26502751  297.26852504  308.93787899  285.90101784
  298.39787149  306.20419876  300.18763953  284.98910151  285.29077287
  288.26502751  297.26852504]"
"[ 280.1134088   299.28376381  289.7824731   298.93738381  308.91851335
  280.1134088   299.28376381  289.7824731   299.28376381  289.7824731
  298.93738381  294.73476395]","[ 221.30863522  264.58395856  269.61124838  243.8264377   265.36558609
  221.30863522  264.58395856  269.61124838  274.89420435  261.84614717
  254.57777605  251.89066541]","[ 300.88539434  299.70274656  294.07527138  293.54405745  300.74019018
  300.88539434  299.70274656  294.07527138  311.87399321  285.77678059
  297.00641846  287.95317993]"
"[ 309.50706842  274.9382954   311.18337761  253.516922    298.07251772
  309.50706842  274.9382954   311.18337761  274.9382954   311.18337761
  253.516922    287.84445676]","[ 291.84775498  272.3806674   258.14966095  269.45810602  274.23661237
  267.54897052  265.48321628  247.01469057  263.46148827  291.84775498
  272.3806674   258.14966095]","[ 293.84641674  290.52715648  298.81899358  286.97243472  290.52715648
  298.81899358  286.97243472  303.4666807   291.58155771  287.54306435
  280.9124878   309.57680471]"
"[ 289.92390862  301.32826848  321.96164008  316.26728669  309.55472509
  289.92390862  301.32826848  321.96164008  275.19040143  309.55472509
  289.92390862  301.32826848]","[ 263.97725361  293.6175045   273.48312682  266.07816139  293.6175045
  273.48312682  266.07816139  268.26807119  276.6791521   277.84914636
  257.44514466  256.78611151]","[ 289.40009956  283.68344072  263.35649219  315.24965431  283.68344072
  263.35649219  315.24965431  285.22558049  316.38519614  301.51396426
  303.71420894  307.1316302 ]"
"[ 320.34015037  298.80098297  305.9509794   295.84052585  298.80098297
  305.9509794   295.84052585  284.84644182  305.9509794   295.84052585
  284.84644182  314.10740649]","[ 285.68659652  251.52467723  261.11675246  264.50209473  282.77431355
  285.68659652  251.52467723  261.11675246  270.00083164  255.75695002
  264.77614394  253.35753452]","[ 269.02689108  287.33045579  270.43016373  297.21664877  287.33045579
  270.43016373  297.21664877  314.02856116  279.89734796  294.36590394
  295.56241691  287.21679028]"
"[ 316.31457682  308.64243479  307.35770857  290.62769931  308.64243479
  307.35770857  290.62769931  279.93206271  280.74440074  316.31457682
  308.64243479  307.35770857]","[ 263.93584751  265.4459317   250.97134659  265.63824349  261.94613144
  240.25067517  262.83838841  276.68085838  265.4459317   250.97134659
  265.63824349  250.39806257]","[ 291.34312759  289.55854462  296.11353274  298.76356346  303.90063624
  291.34312759  289.55854462  296.11353274  285.5635048   293.74637223
  309.19745125  282.76714114]"
"[ 264.86826005  292.64368442  314.39138223  316.79851594  314.39138223
  316.79851594  287.87150588  311.3683858   292.64368442  314.39138223
  316.79851594  287.87150588]","[ 265.83444637  278.71226046  269.18052267  254.25322716  241.73685221
  256.00626265  253.64093495  259.12710941  256.00626265  253.64093495
  259.12710941  279.16785048]","[ 288.91880981  295.73262413  286.81628851  308.61253566  293.22594579
  301.47116004  292.76344872  281.45288625  301.47116004  292.76344872
  281.45288625  270.87204635]"
"[ 302.6227837   311.70724922  315.45330473  303.46526718  311.70724922
  315.45330473  303.46526718  283.94387858  315.45330473  303.46526718
  283.94387858  283.6210899 ]","[ 283.79387966  250.44192642  283.12496121  260.13651643  278.94899375
  283.79387966  250.44192642  283.12496121  246.5351487   244.26807251
  295.23103677  250.95095771]","[ 294.51014492  286.38319233  293.23402444  302.40351783  265.89867583
  298.23882337  288.18412688  293.71226597  298.23882337  288.18412688
  293.71226597  314.76143261]"
"[ 288.81414855  297.41522789  289.93537651  309.22113931  297.41522789
  289.93537651  309.22113931  290.78036074  286.51687184  288.81414855
  297.41522789  289.93537651]","[ 250.85142133  276.49309199  258.18643328  290.76874614  276.49309199
  258.18643328  290.76874614  277.99256895  262.27849637  258.78922712
  264.80357166  263.35410843]","[ 295.47851797  294.42438495  275.0840019   290.47989392  291.45015582
  295.47851797  294.42438495  275.0840019   296.27531566  277.24759324
  283.7166682   270.17700388]"
"[ 306.77405579  269.68348141  297.33948473  294.90726574  295.42165944
  306.77405579  269.68348141  297.33948473  269.68348141  297.33948473
  294.90726574  271.28090736]","[ 290.55838251  253.88659994  263.50778504  255.11597755  243.65639218
  264.44434309  254.07296812  256.78021768  278.51435576  290.55838251
  253.88659994  263.50778504]","[ 286.38267043  291.86643344  288.4650465   290.2091437   297.90796453
  277.80543396  291.00766142  291.15546851  291.86643344  288.4650465
  290.2091437   278.89193275]"
"[ 283.68299477  267.43161302  239.29126062  296.784886    293.03423239
  283.68299477  267.43161302  239.29126062  267.43161302  239.29126062
  296.784886    313.50231589]","[ 266.25180817  231.2928129   234.26970323  241.45363792  292.91163194
  245.28551207  289.32545129  280.96928557  231.2928129   234.26970323
  241.45363792  267.31517552]","[ 288.80542595  295.19784999  280.61227305  267.64226146  295.19784999
  280.61227305  267.64226146  293.02831336  281.46743384  277.13912246
  278.08060807  284.80915208]"
"[ 304.46704388  323.58718168  305.79524499  301.15025792  323.58718168
  305.79524499  301.15025792  269.91193689  304.87053003  304.46704388
  323.58718168  305.79524499]","[ 237.52679651  275.59077586  277.46028385  295.50236193  275.59077586
  277.46028385  295.50236193  278.70727136  264.49584503  249.93600051
  245.85437197  261.14791985]","[ 271.07763964  277.31389125  268.49718005  297.77372369  272.74530102
  296.77865504  284.69505003  289.23027861  277.31389125  268.49718005
  297.77372369  291.81134198]"
"[ 301.2292783   306.24026819  298.18537599  304.77645227  293.52121036
  310.66797006  301.2292783   306.24026819  310.66797006  301.2292783
  306.24026819  298.18537599]","[ 263.8846869   270.189272    244.75203689  275.58556639  261.83817884
  228.45758191  247.66719608  272.68021418  271.05567855  263.8846869
  270.189272    244.75203689]","[ 286.07717288  265.92741761  275.83196044  277.95426828  265.92741761
  275.83196044  277.95426828  287.63197108  274.23465729  291.19825815
  261.40042562  282.03957549]"
"[ 309.83173892  303.34160048  301.18463023  288.79825482  301.18463023
  288.79825482  309.26841911  302.10181997  303.34160048  301.18463023
  288.79825482  309.26841911]","[ 255.1878573   271.75777918  252.39449899  253.14341731  261.04194784
  279.36375625  249.1298857   255.49348582  271.75777918  252.39449899
  253.14341731  267.78571394]","[ 298.11569884  294.24205338  274.27840352  308.25611927  289.55352972
  298.11569884  294.24205338  274.27840352  288.53852966  270.50704099
  275.78788905  296.40428764]"
"[ 289.31173237  301.47100495  280.30110423  302.19553014  307.64756282
  289.31173237  301.47100495  280.30110423  321.58855635  307.64756282
  289.31173237  301.47100495]","[ 285.05556529  276.56120297  302.54820927  249.00784235  276.56120297
  302.54820927  249.00784235  251.70101582  264.67296317  275.38430949
  274.93535914  240.23871053]","[ 284.77321371  284.34123209  275.89486937  275.85532684  285.59958007
  284.77321371  284.34123209  275.89486937  280.75244901  280.17803915
  278.9594767   292.59870414]"
"[ 315.14959362  289.17034921  309.54175787  284.26696787  303.64343915
  315.14959362  289.17034921  309.54175787  287.47981702  303.64343915
  315.14959362  289.17034921]","[ 280.56570679  281.21801184  265.24122203  239.54992413  260.37307944
  250.10139499  261.8743191   276.98976242  257.82040589  280.56570679
  281.21801184  265.24122203]","[ 267.81522956  277.56128862  268.97489341  275.0885168   277.56128862
  268.97489341  275.0885168   293.63290163  299.52211012  288.61450328
  281.82224399  286.81707531]"
"[ 296.43541184  307.2643771   289.09904996  318.44475306  289.09904996
  318.44475306  300.27824216  309.40327395  307.2643771   289.09904996
  318.44475306  300.27824216]","[ 264.00656582  279.03327211  250.30719476  254.97275835  243.12626893
  269.48999266  273.40193907  262.89952641  269.48999266  273.40193907
  262.89952641  291.43986128]","[ 284.70198087  274.36888942  295.739404    284.79667379  280.32186884
  285.14999821  278.99615637  270.51673166  274.36888942  295.739404
  284.79667379  277.22898837]"
"[ 286.05311095  285.96661984  304.89200817  296.30934767  304.89200817
  296.30934767  298.41471257  286.12702343  285.96661984  304.89200817
  296.30934767  298.41471257]","[ 271.71819288  264.76775191  275.30061639  255.1756286   265.65845807
  288.9953318   284.87094654  273.44527218  288.9953318   284.87094654
  273.44527218  279.32491453]","[ 259.30283357  272.48118293  291.9466618   284.95694737  270.81864564
  285.80166474  282.6080237   262.02331787  285.80166474  282.6080237
  262.02331787  290.26285105]"
"[ 298.61143864  274.32979367  290.76177889  306.27771552  311.44936473
  302.60768093  298.61143864  274.32979367  302.60768093  298.61143864
  274.32979367  290.76177889]","[ 290.15784369  283.97148755  278.82537085  270.63459004  268.95672951
  278.99768963  265.89029829  288.54191489  278.99768963  265.89029829
  288.54191489  254.29690027]","[ 267.40774949  268.14006296  271.4730577   273.86628304  297.42780351
  267.40774949  268.14006296  271.4730577   295.46872622  279.50710677
  283.57586183  275.71089552]"
"[ 286.9124783   294.20808564  295.96023638  298.29528475  272.08620991
  286.9124783   294.20808564  295.96023638  294.20808564  295.96023638
  298.29528475  288.47103382]","[ 269.26634755  272.12573913  249.38192563  267.60497852  293.87948606
  285.81191328  282.42416245  264.5081132   239.72530662  293.87948606
  285.81191328  282.42416245]","[ 276.32275303  278.02373938  272.53203548  283.50223121  278.02373938
  272.53203548  283.50223121  276.02962577  284.13179675  273.01004569
  297.07549299  281.35833261]"
