trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[   9.97922674  999.86436773  999.7825892     9.98067871  999.87705135
  999.84998235  999.79119216  999.90352878  999.86125187  169.84973582]","[ 389.63811926  389.74950782  999.80004756    9.9806088   789.78580158
  999.81671469    9.98668056  969.6607      999.85008146  619.76115928]","[  49.96744948   89.93970688   59.98574471   69.96834351   49.98240933
    0.           29.98113474  159.85496674   19.97125356   29.9772    ]","[  59.94059768   99.96799245   19.9834345    39.96985936  139.88517375
  109.94594943   49.96812164   59.9794247    49.95160873  209.92006146]","[ 79.97155146  59.94587126  19.97040022  29.99206508   9.98423076
  29.97264304  39.98655227  39.96030852  19.97117444  49.97684749]","[ 639.76228133  919.76483393  559.7716326   109.92721267  399.73293776
  999.71238478  489.8099961   729.71880863  259.88171611    9.98231485]","[  69.95368207  119.94392019  139.91752373   49.94630805   19.97152385
   29.98924551   19.98015465   39.96555545   19.98285831   49.98107585]","[  49.92087825  239.90870148  279.89953305  169.94539811  219.95976459
  109.94186051   49.96255224   89.93153337  129.89679817  189.89266812]","[   9.9824948     9.98475345   29.97352558   19.98940149   19.97104066
  139.94861158   49.94536813    9.9914612    59.95787234   49.97895964]","[ 249.8828144    29.97446131   19.98905621   39.98834767  159.96101511
   79.98537079  109.93901275   39.97146467   69.97124279    9.98416633]"
"[  79.91160804  999.88128089  999.82550554  999.93811755  999.86106138
  999.83557333  999.87066101  999.84364032  999.89209863  999.78883913]","[ 629.77414846  999.60610633   59.96042818  999.79923598  869.72559545
  149.88937694  999.81389348    9.98122315  999.8211693   829.74009237]","[ 29.99076463  89.96727951  79.93215909   9.98231305   9.98955123
  49.97287171  39.97487771  19.98025328  19.97289259  69.97210391]","[  19.97134722    9.97928227   19.98821516  109.93582858  109.92055633
  279.81728027   19.96888547   69.93102754  109.91193717   29.961657  ]","[ 279.91109647    9.98108625   59.95988976   99.90780817   29.98880434
   69.96115302   49.97167686    0.           69.89185218   49.9850602 ]","[ 999.75079534  509.75081272  389.66806477  219.88221974  499.73120619
  909.68844739  269.68189628  609.80171551  639.53377301  569.78281926]","[  59.96856323   79.95367476   39.96837226   99.96067719    9.98258171
    9.98200884    9.9865128    59.97193291  129.97264206   29.97845092]","[  19.97495189  239.90906153   79.93590481   89.90703387   59.92232921
  159.94192258   69.91990653   49.9495843   309.80520479  139.87771951]","[  89.95062967  119.95548412   79.97838952   69.98562944    9.9888656
   59.98193959   59.96922581   29.96101429   39.97494918  139.95528019]","[ 119.95388119   49.95117249    9.98430237   59.91687001   19.9698605
  209.88648864  159.97404535   99.91227024   49.9770475    99.95455273]"
"[ 999.74400805  999.88433273  999.89479603  999.82256444  999.86966729
  999.87458565  999.91334436  999.81058843  999.86046977  999.88651274]","[ 999.67370049  999.76401517  839.79913015  179.91655244  119.92193432
  669.75793236  869.80143345  999.73200554  979.72858166  999.62080569]","[ 59.95140175  19.96825057  99.9664824   59.90531175  19.96712377
  49.95523624  39.97766266  19.98269488  49.97280115  79.95271886]","[  19.9720688   219.90452246  129.92908491   29.95626866   19.96789839
   39.96941192   49.97415179   39.95334152   79.96451678  149.85712869]","[   9.98026139  109.91548381   19.9721767    69.95213226    0.
   39.96777208   59.9655319     9.98599571   29.96941542   49.96989407]","[ 669.72071182  389.63339835  199.86586092  439.85150161   79.92688414
  999.64783082  219.91440305  939.55038909  269.81619915  749.84674498]","[  29.97881198   39.9761895    59.9690191    19.98692587  119.96981345
  139.95108352   79.97389914   49.94931271   59.96637855   99.94834622]","[  49.95822626   59.93815861   19.97541013   49.97750927   39.9510019
   39.96184189   79.93451694  129.90610705   29.96005418   19.96725094]","[  29.97337553  119.92400806    9.99011686   19.97172675   29.96946904
   19.9738846     9.98103599   39.98563231   99.94350593    9.9864729 ]","[ 109.91572239   29.98477227   99.97419165   69.97303924   89.97098219
   69.95562571  129.8885093   189.87542586  169.94674781   39.97829768]"
"[ 999.92237776  999.90340727  999.87860914  999.78129416  999.66835371
  999.87979966  999.93801559  999.84051233  999.90187833   79.92104518]","[ 999.69512469  999.80729769  999.80257334  729.79934024  609.78246298
  999.67070745    0.          759.81424776  579.77719186    0.        ]","[  39.98173856   69.94956786   89.95577987   49.98098842  159.94494247
  169.83792912   89.97017655   19.97760938  129.92545097    9.99180015]","[ 189.93702289  119.93623782   29.98873709   59.97558671   39.95943
   79.93932724   99.89286752   59.96230684   79.94449857   59.96527507]","[  29.98575902   69.95988081   19.97315412   49.9681162     9.98706781
    0.          199.89177553  149.85185747  229.86146398   19.9751414 ]","[ 319.85487983  109.83664997  249.87959828  439.75847495  859.7024404
   59.90595982  929.50211516  419.82761552  539.72128921  939.65018082]","[  49.95055852   39.9765253    39.97221349   49.92591944   19.98267707
   19.98162396  149.92785175  169.94785496   19.98959931   49.97792373]","[   9.98630312  149.89774402   29.96277093  159.82834804   29.96940523
   39.9669064    19.96374695  119.94507451   29.96456175  159.94767968]","[  49.94186214   19.98131051   29.98155829    9.98738352    9.98135575
  119.91268406  109.97152924   49.9663515    69.97031564    9.98651576]","[ 99.94198463  69.97080256  29.96080135  49.97242449  89.94737836
   9.97980072  39.97913577  29.97409156  29.97202233  29.9651945 ]"
"[ 999.849277    999.88838392  999.86518346  999.88694294  999.91675932
  999.9025008   999.86919527  999.8881019   999.78257638  999.88096115]","[ 679.6991263   869.63907352  849.80080545  839.51852568  999.60366129
  999.62962817  749.85562113  999.5421094   979.81521405  879.60027944]","[  49.97024198   29.96853581    9.98105816  209.91628473   89.93442046
   69.98250617   49.95776873   59.97772196    9.98115653  229.91743763]","[  39.9478915    19.97013233  109.96043203   69.94305405   29.9823706
   49.93681458  129.95067403  159.93672664   39.95847802  109.90260051]","[  39.97376831    9.98818049   59.97156869   19.97090817  209.8422067
  129.96595216   29.97876732   19.98167229   39.97963082   79.9640081 ]","[ 609.79763014  389.86137572  129.90155055  319.72049537  599.75231979
  279.89507301   29.95997121  699.67665429  539.69878112  549.72225783]","[  49.9781034    59.92760492   49.97577707  169.95159187   29.98245521
   59.93667074   39.96244948   19.9692886   119.95068146   29.98139826]","[  19.96685313  129.97058016   99.90327195   99.95858543   19.97151775
  569.80327557   39.96682242   79.93673896   29.97657572   69.94745191]","[ 209.88580533   29.95288776   69.94464067    9.9813939    59.98323692
   39.93648781   59.9686845    39.95442753   19.9749184    39.96308596]","[  59.93962351   29.96250267   59.96654143   19.97615559   39.95494095
   89.94414136   99.94368346   49.9237781   279.7798836     0.        ]"
"[ 999.86006616  999.87262389  999.88596305  999.84248288  999.86958206
  999.82714451  999.79663574  999.91729186  999.91456341  999.65947763]","[ 999.78606673  679.75928559  779.77888811  759.5901722   819.83319917
  999.82008429  999.80323652  789.72654594  789.78181978  999.84237507]","[ 109.94505083  119.93847642   29.95972225  129.9468258     9.98037247
  179.90067749   19.99071864   59.95354108    9.985284     49.9494913 ]","[  49.97314592   69.95748493   69.94181277   59.96704406   39.96577044
   19.96532906  129.85825999  109.93933496  209.91330813   29.9825846 ]","[ 39.94709172  49.96663662  39.93221071   9.98687646  39.98594232
  19.97136615  19.99182631  29.98141268  79.89813484  29.97118087]","[ 399.7390825   119.91189583  879.76661213  799.56322199  509.80852695
  499.68784716  679.78064426  159.92966864  289.87125771  639.74712218]","[ 39.96340016  59.95529972   9.98824444   9.98726806  39.95811538
  19.96655889  19.9818182   29.98145545  19.98640101  39.97302087]","[  49.95381069  299.75089145   39.96229653   49.98007177   19.96855989
  109.92120237  309.90637742  139.95251706  119.88792455   29.95130283]","[ 79.86716507  99.95177075  79.96410172  69.97654296  79.95486243
  19.97207718  59.97227257  19.97776492  29.96012824  69.97510261]","[  89.94413906   39.98148197   29.96942226  119.97292151   49.95721302
   69.96088426    9.98269218   39.97140658   19.98440276   49.98442982]"
"[ 999.89359668  999.71758724  999.88901372   99.89453539  999.85731576
    9.98057187  999.82695469  999.75801705  999.88799969  999.84181235]","[ 999.8737121   609.73094297  809.80715096  799.70266151  999.83979167
  999.74812425    0.          999.77259086  999.80380929  819.83202215]","[  49.94819933  109.93690237    9.98823881   19.97721672   29.96082295
  119.93445232   79.94323179   39.96073008    0.            9.98514969]","[  99.92421243   19.97415997   29.97035325  209.87958521  249.92280619
   99.94184361   69.90608793   79.95536062   59.94476004   69.9364584 ]","[ 89.93956017  49.98085859  39.95191339   9.98263915  29.98206191
  99.87317458   9.98576046  19.97300811  29.97001863  19.97884567]","[ 669.48221007   39.95382099  469.7919258   579.72651683  609.69372582
  679.69234107   19.96395335  999.61105926  669.70424755  539.80161227]","[   0.            9.98502553   49.9543033    59.96931682  149.92586006
   69.95574097   79.95779057   29.95960993   29.98178801   49.96608477]","[   9.98177747   19.97675502   19.98240334   19.98275628  209.84376693
   19.9673525    99.94786294   49.9724659     9.98493719  109.88278967]","[ 39.98735684  29.95516598  39.98743954  29.96357889  49.97488801
  59.97382657  79.95868073   9.98246802  99.95498523  69.91389577]","[  19.97108043   39.95876427   39.9609599   119.93085281   79.96205074
   39.94845226   19.98188714    9.98371169   49.94217343   49.97747363]"
"[   0.          999.82200274  999.85213262  999.83089789  999.6982527
  999.92087059  999.93855226  999.88105477  999.8963302   999.86781222]","[ 999.87011013  999.61472472  999.76465359  999.75314681  789.81295571
  999.86652701  999.8418559   999.7264016   999.84499328  999.7509524 ]","[   0.           29.97952559   49.97308622   39.96299216   69.94701282
  109.95569341   49.96503532   79.94298674  109.95358      29.98347764]","[ 179.93572758   49.96481913   99.96137409   19.97626765   49.95184597
   29.98364709   59.9423215    69.90623368   19.97379673    0.        ]","[  39.94987476   39.96954764    9.98589902  249.90087904   59.95466609
   19.96713138   89.9676813    29.98777353   89.96635606   19.96992895]","[ 999.65245623  399.73842084  559.75785018  449.82499939  879.8358249
  649.66164966  999.50711396  539.74294098  569.75259103  809.68236634]","[  9.97933475   9.98960852  19.9733835   59.9825355   19.97298484
  59.96432838  19.98962623  29.98005985   9.98969208  99.963818  ]","[ 169.83635089   49.94165059   19.96473884  139.94540766  189.91937914
   29.9830301   309.80808739  209.93877273  329.87096501   59.92942776]","[   0.           69.93452351   59.93708924   19.97465209   29.97677686
   39.95390424   29.97694878   39.97383122   49.96531641  189.92779402]","[  59.95087135   79.95582978   29.9906521     9.9833216    69.98174584
   39.94060647   19.97681667   39.96957497  149.92851329   79.95452471]"
"[   9.9796441   999.90163001  999.8442709   999.84152486  999.8723086
  999.87884832    0.          999.87543586  999.77453424   79.90300834]","[ 919.71789707  929.83395971  999.84874597  969.83553118  999.80262022
  999.78026777  999.84124292  999.6728604   939.72042289  999.72586162]","[  39.94268228  109.96485413   49.97281945   49.96398836   69.97687871
   49.97630315   79.93106829    9.98617181  119.95118581  139.92585301]","[ 49.92964408   9.98068758  39.9783964   89.95119563  29.96519402
  49.93784102  59.97189991  69.94392595  19.97701075  69.96472871]","[  39.96713026    9.98681798   49.97851099  129.94032118  179.89052026
  209.94649003    9.98151938   49.9685167    29.97817299   29.9561672 ]","[  39.93544368  509.69308981  619.75852258  309.87599813  859.29696787
   49.91545184  369.7385878    49.9538332   719.75355889  149.83205709]","[ 59.96772954  29.97106715   9.98377875  19.97212455  39.97962471
  79.94878756   9.98568306  29.98915675  79.97273799  69.97605872]","[  59.95022553  199.92716195   79.92227456  159.86066435   79.95317159
  159.88337706  179.93307932  289.93488941  109.95633851   99.95585557]","[ 29.98115885  59.97810295  19.9860484   29.96023666  39.97744367
  19.98251336  29.97320926  19.98109312  99.95187637  39.98291531]","[  19.97548123   69.95394227    0.           59.96553188  109.88601569
    0.           39.96866069   29.9669273     9.98538284   69.97715417]"
"[ 999.85998751  999.93170687  999.87165609  999.84433754  999.91043867
  999.86771965  999.90513325    0.          999.9134106   999.9113342 ]","[ 999.58934218  999.64090068  999.74127794  879.7826887   999.63598841
  999.85741834  999.75898496  999.86779091  999.78386185  989.64571559]","[ 19.97905529  39.97834293  29.95729966  39.95517025  29.97113441
  29.97048897  39.95483691  19.98213356   0.          19.96579352]","[  89.92584359   59.97155527  199.95434158   49.94162302   99.97513847
   29.97578073   59.95546498   19.97957543   29.94864999   49.9703554 ]","[  19.971221    279.85450727    0.           39.9640567    89.94569085
    9.98944235  119.93844371   49.97880888   59.89961072   29.98683371]","[ 639.62779026  459.63107279  709.65982928  999.45471352  789.75971877
  679.61040386  999.68304524  569.80591108   39.93077496  859.73781236]","[ 39.95087943  29.98606174  69.97730071  39.9643207   39.98943015
  59.96440441  59.97136265  49.96856226  99.97069201  29.98727548]","[ 199.86916812   89.95924076   79.92380003   59.95984255   29.9721314
  309.93930108  159.89407102   39.94799674   59.93309737   59.94835853]","[  69.97383825    0.           59.96300437   99.9623078   129.92328561
   59.97166717   19.97096948   69.98069335   19.97685008   39.98383835]","[  39.9770645    19.98258157  109.96067457   29.97759187   49.96442228
   69.9629782    29.94842534   39.96259092  199.89938061   39.97578552]"
"[ 999.86599004    0.          999.90560175    0.          999.90028789
  999.88733005  999.8296107   999.8674365   999.91829027  999.89823813]","[ 999.46230171  919.85331485  999.8444663   999.75415101  999.80819425
  999.82229409  999.74710551  969.77361597  999.76555348  999.62615732]","[  69.95593533   89.96095611   69.98179562   29.95944991   19.96512389
   49.9770306    79.95813696  109.94521764  109.92831028    0.        ]","[ 119.92635084  139.9293573    89.95651471   79.95036405   49.98007256
   49.97459668    9.98487411  129.94571695   99.92948689    9.98044229]","[ 109.91691143   29.95305828   69.98241822   59.97775512   29.99205939
   19.98482596   69.97272139  109.9613767    29.97718913    9.98605275]","[ 789.51928995  999.65973166  879.41193104  259.80563364  389.75909923
  679.82685342  999.59726764  949.41037842  429.76998828  539.71280324]","[  29.97107327  129.94961248   39.98055461   29.97918583   19.98575205
   79.94129768   19.98063304   29.989122    129.94567884   59.96604376]","[ 309.73788546  129.91298767   59.96678407   29.96168866   29.96312239
   59.94925663  109.9451918    69.92765868   79.93287138   49.93332497]","[  49.99177995   49.97592757   89.9668592    49.98143968   19.9743274
   79.92537211   49.96278448   69.96505489  159.97303648   29.97949659]","[  69.9006187    19.96943075   19.97145493   89.96009131   49.96941964
    9.98266697   39.95764561  289.84004368   29.9688535    39.97683843]"
"[ 999.84601481  999.86153034  999.91525425  999.90485064  999.89608852
  999.8274742   999.87480374  999.88372526  999.90005376  999.88922119]","[ 999.72650101  959.82458273  999.73181753  979.58470184  999.66508877
  999.61299745  999.74754705  999.84714624  999.61546391  999.8471821 ]","[  49.94445468  159.96116181   29.96741921    9.98312688    9.98568738
   59.97466981    9.98326337   29.96291999   39.97668935   69.96745225]","[  39.96545634  109.96001343  109.85702386   59.96822032   59.97820794
   89.92739426  119.94409888  279.87462934   59.94395391   39.97628339]","[  39.95239888    9.98588044  109.963195      9.98220374   29.96316379
   29.96101685  139.94133929  109.94617405    9.98368319   29.98948525]","[ 389.74706499  999.77584922  999.69145121  969.77536293  999.80387524
  999.64019706  999.74348849  939.55568462  519.72378534  999.75859645]","[  49.95433984    9.98582501  109.92549053   29.94924066   29.96198408
    9.98046308   49.94861448   59.97745792   39.97892277   89.98336402]","[  99.94371426   19.97147151  139.95674654  119.85440767   19.97691203
  189.93346336   49.95137777   89.96377477   19.968581    109.90898549]","[ 139.82975251   89.9237847    19.97695271   39.97631555   39.95369424
   19.96982836   29.96460813   19.96224936   49.96762897   29.96471038]","[ 279.86531796   39.97477426  129.97666056   79.93564503   49.92971446
   39.98149771   59.9633293    99.90811898   29.98394482   39.98044541]"
"[ 999.86448908  999.86517999  999.85887494  999.88585596  999.91774683
  999.88484166  999.84877477   79.93990836  999.89346174  999.8733639 ]","[ 999.8003455   999.9012261   999.79424538  849.78055424  999.86998716
  999.78498745    0.          979.76945545  999.82403507  999.84114771]","[ 169.95439475  129.96817673   39.95188063   39.97478443   29.95770335
   59.95869865   79.9583162    29.97088349   39.98658339   69.96476119]","[  69.98094579   29.95910021   59.94285753  269.8974778    89.90267832
   99.94174782  109.94465705   19.97319527   49.95111672  109.90233908]","[  59.95924658  149.90228415   59.97389254   79.95095728   19.98719863
   59.97283764   19.97264005   79.9499265    59.96085591   39.98100416]","[ 999.64627285  969.76767317  159.94647703  999.72340502   29.9444758
   29.95525673  319.83210579  749.70840608  129.93748344  999.52215741]","[  39.94566876   19.97659963   79.95113241   49.94396805  149.94606371
   89.95032285   29.96784746   59.96551545   39.95953044   89.97821821]","[  19.96399351   39.95103211   39.95665661   19.97495488   99.93833184
   19.96664067   89.97706267   19.96890774  159.94410048    9.98528454]","[ 19.98577774  49.97298279  19.96759871   9.97980944  29.97790964
  29.97125012  29.98478177  49.97143843  79.9389948   39.95719322]","[ 119.95314586   39.9573683    29.96361583   29.95613177  159.91420985
   69.93155519   19.96580489   99.9291356   219.87448688  129.91688507]"
"[   0.          999.90007689  999.86889737  999.88477764  999.82886833
  999.78302562  999.88993223  999.87022757  999.87574146  999.9005384 ]","[ 999.74074843  999.61614936  999.66864645  999.77897431  759.73927623
  999.89695672  999.8244091   999.74860293  999.82556876  999.8724283 ]","[  59.97463309   39.97046089  109.89666883   19.97572297   59.96942364
  109.84914548   29.98549273   49.96312961   39.96719146  129.96393459]","[ 139.9320309   169.88987899  109.91167695   89.93047191   19.96802683
   49.98064515   99.95789783   39.97720667   29.9796604    49.93222955]","[  19.96823887   69.98712256   19.97062348   19.97521436    9.98247835
  119.91834198   49.97643831   99.97138834   59.9290963    39.97817953]","[ 999.53163827  599.772845    999.8055322   939.62444122  299.70883545
  909.68426251  999.66535256  709.64487122  309.8758391   199.86753076]","[  0.          89.96579719  29.97675547  69.97622591  19.97818695
  39.9793323   39.97756176  19.97922987  79.9604145   19.97608838]","[  19.96916481  379.83457907   79.95237047   79.93569852  329.90141567
  279.88289546  269.87328323   59.95992624   59.9509444    99.9509302 ]","[   9.98543163  109.95909418    0.           19.97402859   59.94549838
    9.98252397   59.92486122  149.93519632  109.96421142   19.96796646]","[  99.97306465   59.98019128   19.97091246  129.96633522   79.96204445
  119.95869241   19.96553522    9.98218046   59.94079361   79.96919794]"
"[ 999.91088119  999.87664069  999.87019447  999.90674693  999.84711211
  999.74101803  999.92473808  999.8261794   999.89626593  999.87498833]","[ 859.85596342  659.64499612  679.80497947  889.7866739   959.82412104
  999.77112675  999.79439831  999.87633112  939.73416248  999.86466051]","[  39.96384043   39.97622038   69.94224982  109.93994915   39.97544242
   79.92120314   39.96350053  149.92050484   59.97542836   69.9478068 ]","[  39.95873273   89.92177527   59.96899958   49.97945653   29.94712258
   39.97184771   19.98354007   89.96763359  109.95625532   29.9623163 ]","[  19.97566868   29.98406325    0.           19.9871103   109.95951742
   59.97505394   69.92400703   79.94706129   19.97311178   59.96599284]","[ 979.76511183  589.80496356  379.76926787  999.85211665  739.82265246
  999.55522995  819.6897617   789.82431658  999.6982021   709.70684554]","[   0.           99.90736695   19.96789959   79.9729301    19.98702248
   49.98457813   59.9739533    29.96233044   19.97836485  129.98700181]","[  89.94980182  229.83162941    9.98243068    9.9809248    29.97449718
   39.95267627  109.97277068   49.96138674   59.97877452   59.95981277]","[  19.98021525  119.93808065    9.98993358   99.9555941    29.98126969
   49.97496433   29.97412395   69.96044779   39.98398934   49.9803715 ]","[  59.97289995   79.93711684   89.93984802   19.97517781    9.98495208
    9.98401       9.98078117  119.97298666   29.97350993   49.97670647]"
"[   0.          999.93828267  999.83673157  999.91023744  999.89527813
  999.90415911  999.90180622  999.8753064   999.88189045  999.90178683]","[ 309.78416582  999.73418713  999.77034518  999.70847438  919.84252581
  829.77761903  789.8112846   999.75916163  839.84121881  929.82585292]","[  39.95165757   19.9693945    19.99296687   49.95388718   69.95155164
  159.92743243   49.97709101  119.9578914    49.97425151   69.98027746]","[ 159.94125286    9.98036001   79.97066341  159.95322973  159.93178491
  269.87682038   89.9498141    79.97392227   59.92115715   19.9848483 ]","[  69.91096894   39.94673877   29.97352338   29.97444067   89.89648858
  139.95634697   39.98459913   29.96743493   69.96126722   39.98625249]","[ 999.84571469  989.7999472   449.74650626  579.81404952   49.92765157
  999.73340785  999.63580674  999.60614578  999.70748781  999.56393666]","[ 79.95478376  69.96586963   9.98428199  19.9726687   29.97336746
  99.93594941  59.94336779  69.97615578  39.96769996  69.97073986]","[ 239.94946308   59.91355022   99.94630119  109.91475866   59.96076458
  159.90590351   89.93538      19.96681498   39.95756883  129.93543903]","[ 49.95965445  79.945528    59.95981822  19.9788406   79.96954555   0.
  49.9504293   19.9892173    9.9827652   29.96385386]","[  49.97464443    9.98702177   29.95759829  169.95033983   89.90485124
    9.99048038   59.97541113   19.97762924   29.96912858   59.91546337]"
"[ 999.86593308  999.86279581  999.90788032  999.89092878  999.80337913
  999.86230206  999.87916276  999.87778641  999.8779025   999.94250168]","[ 339.85291343  849.74724894  999.64970712  909.83499771  999.46456178
  999.66676114  779.89212895  999.77890741  999.737625    999.7454027 ]","[  9.9810325   19.96369647  29.98570751  29.95647722  79.93954428
  29.96898793  49.97214913  49.9610009   19.97899322  69.95939211]","[ 159.93903926   89.9540519     9.98443501    9.98572406   29.9785434
  249.93227667   39.94655575  139.8929635    89.96493323  109.94520627]","[  79.97272159   69.97232222    0.            9.9800484     9.98132833
   39.98310103   29.97562132   69.96488548   49.98231084  129.85473239]","[ 999.4996454   999.80985441  889.81196197  999.73903781  999.74869543
  619.82850502  489.80987023  369.83633611  969.69102743  999.62729589]","[ 49.97282296  99.94297847  49.96735502  39.95785138  49.94170949
  49.9651755   49.96798323  29.97442856   9.98062016  49.98215441]","[ 319.87727946  109.89710247  209.92410414   49.93962027   49.95425892
    9.97983206  269.7781533   439.70947872   59.9186108   119.88105829]","[  9.9816992   49.97434417   9.98817201  19.97892921  19.9702901
  89.95590602  39.95988915  39.98308367  39.97534486  39.95731873]","[   9.97976655    9.98020006   99.96884548   49.97006819   49.96661775
   79.93099994    9.98273524   69.96880045   99.97190698  149.93338228]"
"[ 999.93992402  999.88779702  999.87379401  999.8855154   999.88058714
  999.89503476  999.88272461  999.90545282  999.88074325  999.88359065]","[ 999.60804857  999.80384505  949.8389257   999.6455769   819.86400586
  929.49056447  999.8037145   999.62844048  999.86808958  839.8884131 ]","[ 79.96293215  19.96816855  19.982934    49.94138766   9.9839543
   9.98125437  19.9658834    0.          49.96457298   9.98115238]","[ 79.97781254   9.98729787  69.92717358  99.96883928  49.95213191
  19.97714301  19.97336152  69.93788447  89.94807126  49.98419002]","[  59.94655422   69.97707862   49.95199316   19.97263224   49.9556567
   59.94893842   29.96002633   49.97935017  189.83763486   59.97528863]","[ 639.76343276  999.51960141  999.61079445  949.83392918  999.57522917
  999.76007619  999.62153025  999.75186485  949.7334752   619.70920013]","[ 39.97773978  39.97780217  69.96637447  69.96351213  49.97060458
  49.9855932    0.          59.97656202   0.          29.97119132]","[   9.98005145  189.87600124   29.96927414  129.96519328  299.89990003
  189.95001724   29.96427568  139.82406954   49.95004657  119.89607752]","[  59.97099597   19.98274778   49.93481937    9.97980396   49.9774825
   79.98539906    9.98770975   49.97127427   19.96419592  219.95999808]","[ 89.95374363  29.97791759  79.96463155  59.97140833  79.94374223
  79.95604632  39.9633413    9.98400594  99.96047386  49.95988718]"
"[ 999.916014    999.90162322  999.89189289  999.92461151  999.88901079
  999.90707909  999.92483163  999.88476175  999.89400334  999.92772693]","[ 999.83212041  999.74673822  999.81001139  999.79849528  999.71042558
  999.79196615  999.76412335  969.74934409  629.73569409  609.88482837]","[ 229.92063251   59.94287837  109.95614543  189.9359552    79.97145777
    9.9855858    39.98343447   59.97046877   49.97067439  149.95423667]","[  29.9488021     9.9871247    29.9781833    49.96472837   49.95777219
   29.97194978  109.96481942   29.96164663   39.97753219   29.97184454]","[  29.9763058    69.96183313   19.96874244   39.97682649   19.97660516
  139.90551775   99.97450482   29.97538863   39.96442721   19.97826054]","[   9.98722013  959.69164209  689.72697667  309.88241641  859.76075446
  599.81539866  999.7992766   479.7866457   999.79127996  999.70999732]","[  49.97874681   69.92204276  299.92679444   69.93254512   19.98387341
   49.96268572   19.96431226   99.95169148   19.98157692    9.98776971]","[ 139.84849718   29.96747623  139.94803955   49.91426638   79.94819689
  229.96057514  149.93389996   49.97103366   19.96340723  339.80642583]","[ 129.97048868   59.95278737   39.98684122   39.93561713   59.96541294
   39.97097069  219.84296783  169.90293378   39.985632     69.95811597]","[  29.96555146   69.93127642   19.97755744    9.98425062    9.98122484
   29.96996022    9.98375813  179.94141031   89.92562417   19.97436633]"
"[ 999.88523014  999.8840115   999.91505282  999.93678132  999.88849422
  999.89325268  999.91281006  999.92430514  999.90884077  999.81226062]","[ 999.80203829  919.76247751  999.7757625   839.83312662  999.85546282
  999.50248405  999.73323782  999.7936016   959.84407341  999.77428438]","[  39.98111662   29.97282028    0.           59.98477861   69.93876982
   29.95880503  109.93466791   29.98865364   79.93397166   69.9751888 ]","[  69.97503538   59.96925497   89.9799862     9.98298966   19.97139384
   29.97543898   39.9354168   219.86450122  339.92199335   39.97844364]","[ 159.93266588  139.93752341   29.95267222    0.           59.95908936
   49.9238852    39.98174483    9.98912637   49.96461368    9.98822985]","[ 969.43256251  969.79638977  699.64075427  619.73710569  999.59835873
  999.80984906  999.72771702  999.55349852  649.73929859  819.74370208]","[ 29.99315173   9.98597325  49.95428925  29.97229964  99.93347026
  49.95704032   9.98302062  19.97469587  89.88101298   9.98655548]","[ 129.9127349   189.8099262   159.95483994   49.96781267   99.88321126
   39.97002241  139.8866279   309.86758492   39.94614558  279.83999897]","[  29.98091861   19.97447997  129.94277249   59.97871378   59.97045063
   29.97186097   39.97918688   49.97835749   19.98594576    9.98228883]","[  49.95249709   39.97357527   79.9735549    29.97809185  119.8859632
   19.9758004    39.96524531  279.87004476   69.96358409  199.9018901 ]"
"[ 999.88815051  999.91060454  999.92906934  999.90783946  999.85799698
  999.85650722  999.92891293  999.92922922  999.91058896  999.85297504]","[ 899.70919018    9.98583128  999.84134216  349.78606815  999.72350129
  959.70463275  999.78373083  999.71339135  999.53312905  189.8760824 ]","[  99.91542693    9.98789761   49.96506233  189.90292412   29.9784341
  109.98679734   69.95544724   69.95528967   29.9896966    29.95779592]","[ 109.93178788    9.98610801   69.95903944   39.95161772   39.97621006
   39.97333238   59.94305822   29.95822492  119.94126771    9.99121997]","[  39.97529287   39.97656623   59.97600892   59.94811915   39.96253069
   49.97276991    0.            9.98712464   69.94840733  249.91089773]","[ 999.78092109  999.76740191  459.72289091  729.60313277  859.84580462
  999.8194126   999.63365006  999.38899726  819.83293634  999.66992485]","[ 39.97266502  49.97828845   9.98426825  39.97510147  39.98211207
  59.98226671  49.97503527  59.93418608  79.96352962  29.98256953]","[  59.93099633  109.92221632   39.94530289  159.88974513  169.95199314
  109.90732605   69.92863765  129.90406037  139.92052648  109.85891056]","[  39.9778401    29.97857987   39.97886594  129.93093129    0.
   39.95292922   99.92479249   79.95916734  139.94145729   19.96868347]","[ 169.91895944   49.9866617    79.96941593   59.96008295   79.9092
   69.97267443    9.98500431   19.96933745   59.96093228   99.95883891]"
