rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[ 54.64260312  30.57724602  47.05678036  28.97798876  47.05678036
  28.97798876  54.64260312  30.57724602  -4.49007631  54.64260312
  30.57724602  52.68290275  54.64260312  30.57724602  52.68290275
  52.68290275  47.05678036  40.78006136  62.79856433]","[ 235.53905263  227.88014036  230.45809808  240.83057318  247.43345575
  230.45809808  230.12702406  253.61403548  230.2304776   249.77195651
  240.76047616  256.58580735  239.62947484  231.59870097  245.58424324
  230.60966618  219.56534788  241.98545324  243.56801198]","[ 143.88192082   90.13118837  117.41821143  117.92926982  106.33082736
   57.29640183  111.11653133  170.58231781  147.28208135  115.62322291
   94.07474553   30.08634369  164.20369881   62.97265196  168.94521053
  158.2041146    75.91965204  124.5813972    80.17160191]"
"[ 55.63339699  19.14724939  34.45832793  46.91065214  34.45832793
  46.91065214  57.07463097  55.63339699  57.07463097  55.63339699
  55.63339699  19.14724939  19.14724939  34.45832793  32.50113887
  21.21543726  57.07463097  27.24839455  57.07463097]","[ 232.10292427  248.61183398  249.90541161  225.52485153  192.87709043
  239.09925846  212.86525425  249.90541161  235.08235205  255.64762634
  219.91995166  222.96539111  244.53621155  233.81056679  227.8469696
  200.51879391  257.59975861  245.203653    251.44397297]","[  98.66879537   95.3267689    30.01776968   39.15974646   78.39251981
  140.32255463  146.92834156  158.78715763  193.66606095  139.45630465
  171.91277927   55.17403233   41.97461439  145.4654074   122.21574419
  119.67875174  151.48294957   76.03882443   62.9668695 ]"
"[ 32.59587546  37.80192319  36.49698723  65.39327267  32.59587546
  37.80192319  75.8856117   34.76422845  53.62333866  52.72373859
  75.8856117   34.76422845  37.80192319  36.49698723  65.39327267
  37.80192319  36.49698723  65.39327267  75.8856117 ]","[ 235.61837185  247.70376605  236.2637576   241.3783522   216.0912394
  234.92636667  228.79821394  218.80591101  234.92636667  224.4900633
  272.49646203  234.10244831  217.67477675  241.12197459  246.03704139
  237.02821049  249.61869043  220.92279431  251.15140169]","[  85.36959915  162.31089456  149.86540195  152.43926624   35.05002209
   74.83381212   87.42713602   38.98905642  139.97570481   99.39961261
  151.85688788  114.95597729  139.32484651  120.21018306   54.38017679
  118.29894783  113.27240021   79.95874675   79.33223123]"
"[ 21.30801737  48.87999887  53.85140314  39.11108048  30.53862473
  38.47216859  38.47216859  21.30801737  30.53862473  38.47216859
  14.051425    45.48121329  48.87999887  14.051425    39.11108048
  39.11108048  16.73446067  16.73446067  30.53862473]","[ 252.54522988  210.70649065  236.76903356  240.18511669  230.02296291
  236.76903356  208.07778372  208.11842085  238.16283086  240.20978591
  252.43328702  200.28075344  221.08739358  230.44529713  247.89549822
  235.75501673  232.38495383  234.90490369  236.32237047]","[ 117.98508533  126.75972682   33.09941987  106.00699248   28.73461577
   33.08026111  127.6166003    64.38641847  115.10616748  124.06301533
  100.0016818   147.41977611  116.59847066  114.6498332   138.87178695
   42.96005618  145.46212495   79.72330042  101.16423615]"
"[ 14.15645257  20.28207111  21.40134373  10.23780035  49.68884197
  35.28142693  35.71440738  21.40134373  21.40134373  10.23780035
  34.79592815  49.68884197  20.28207111  35.71440738  85.00974008
  10.23780035  85.00974008  14.15645257  20.28207111]","[ 244.18830349  236.11712652  234.16308803  202.29947835  234.67425335
  255.73033155  239.10162018  260.11266001  243.02574906  246.89072382
  202.29947835  236.59639181  241.91738605  229.40937132  235.14482263
  218.74336824  217.00198013  228.05217947  236.06737633]","[ 134.14483706  125.42203263   71.64962686  143.02530172  112.29607671
  156.07243794  109.41226621  133.04197582   58.64162826  150.65463117
  160.37788032  133.39170106   87.37234979  140.06938774   35.75924775
   42.65294287  157.7242717   170.95219926   96.16820533]"
"[ 20.45539389  48.07146778  82.70044994  28.04472171  28.04472171
  33.86620172  29.43649241  13.17990019  29.43649241  13.17990019
  82.70044994  28.04472171  36.77957275  25.4119402   82.70044994
  28.04472171  33.86620172  13.17990019  25.4119402 ]","[ 228.65167111  243.31516409  237.36190624  238.09297805  249.49271993
  219.26835047  235.41828722  216.69933782  253.91718085  246.57545364
  216.69933782  230.10927731  236.24889523  220.24763693  254.23355111
  177.03956754  236.50400269  253.10983584  244.61944673]","[  39.33636074   78.87431528  165.43759879  157.89119849  151.54679187
  147.11808944  123.31943604  122.96890162  130.66060282  121.44331444
  166.17596624   90.51336305   88.18124787   90.09850515   61.45617848
  134.42450819  140.28576818   68.23096339  106.8797148 ]"
"[ 38.53509022   8.59275957  22.345829    32.96821825   8.59275957
   8.70794603  34.86022889  34.86022889  38.53509022  52.47496924
  89.75439152  52.47496924  89.75439152  38.53509022   8.59275957
  34.86022889  38.53509022  89.75439152   8.70794603]","[ 241.04242116  200.30374347  218.66964869  241.6560592   243.18164579
  242.12459537  226.80335864  228.02249828  236.54845901  233.325283
  228.02249828  219.2144931   211.93022795  211.19991517  178.15253613
  231.77844226  240.58218639  248.29161033  220.80874952]","[  48.35057936   77.88773878  132.10429233  129.6308274    99.9068377
  131.72260107  159.47517317  121.31731078   96.03884298   92.47029633
   53.9127052   124.8144597    81.60174137  168.52775795   69.09618681
  131.55784727   86.95008833  163.69651582  124.67561305]"
"[ 47.65394787  42.93505143  22.60125913  37.56517043  19.70459071
  47.65394787  22.60125913  37.56517043  47.65394787  42.93505143
  37.56517043  47.65394787  42.93505143  38.14187122  19.70459071
  19.70459071  47.65394787  21.42427467  57.56746878]","[ 220.55789934  217.72366066  241.6831376   193.39489072  224.4875683
  210.82147145  228.71927906  236.91462574  220.30911206  219.68503767
  229.8748162   210.82147145  244.01368104  213.25048744  247.93875337
  232.97313391  237.79164116  236.88798712  217.97704438]","[ 169.32235621   66.75528355  108.94794743   97.38489145   92.11627211
  127.21394173  121.93237995  167.16607147  147.59513427   80.04013185
  100.17448382   34.8062367   117.14702477   65.99500562  170.44193214
   80.4029522   101.07481525  114.88726668  125.96921781]"
"[ 28.06686204  25.21135595  28.06686204  25.21135595  29.57217143
  11.68318557  49.28460618  29.57217143  16.68221925  28.06686204
  25.21135595  29.57217143  11.68318557  49.28460618  29.57217143
  65.09531614  49.28460618  29.57217143  11.68318557]","[ 242.36095812  199.74819176  224.7422216   199.66738814  202.6876668
  234.50549538  253.86094359  241.14047494  215.46700684  217.37529407
  224.5621076   213.2154193   252.06855671  216.90712769  217.37529407
  251.56341851  205.9500335   174.61112247  248.94842288]","[ 172.33352753   89.97031022   28.8763001   112.93711126  147.46812797
  134.79864478   59.53604577   32.51904623  141.04734602  137.14488877
   92.23912005   95.31538368  140.41090713  122.72508689  111.53109014
  142.12804724  156.97251549  128.00336818   55.72599987]"
"[ 38.52296858  10.35765533  20.4872625   10.19114157  20.4872625
  10.19114157  20.4872625   10.19114157  10.35765533  20.4872625
  75.83074034  14.73894944  51.02833037  45.47104796  75.83074034
  14.73894944  75.83074034  10.35765533  20.4872625 ]","[ 202.11652741  242.59626326  235.85735857  209.85047801  239.93555641
  215.94968367  231.96327933  221.51043274  234.36825956  197.75236949
  229.78910887  201.3517268   234.36825956  211.35437673  226.12407166
  240.86144989  253.95756995  214.80028116  247.3979286 ]","[ 100.15515251   95.03930175  148.6405708   123.40069285   91.99183452
   32.02279897  133.26289192  148.20921683  130.45691162   59.35467809
  149.01454339   61.45688397   75.64673484   17.14190532  128.89918995
  106.31729211  100.54641332  172.12565597  101.85469222]"
"[ 38.83214749  32.0651154    3.62783999  28.91743027  32.0651154
  12.28027829   6.78220125   3.62783999  28.91743027  28.91743027
  30.40062501  51.99474143  27.01235418  32.0651154   12.28027829
  28.91743027  30.40062501   3.62783999  28.91743027]","[ 211.16834753  202.21513952  193.54151614  207.20509369  229.27659781
  242.83634235  239.08957547  234.01739518  237.83964303  200.41918062
  242.83634235  239.0114438   233.84911411  209.64600938  216.08810269
  199.68458009  190.76253215  238.34452612  250.74611193]","[ 115.77391283  119.68394419  124.80750181  143.39236145  123.73581162
   72.6296098    71.17470102  104.63714621  115.01474817  121.23791407
  169.80723358   76.34785789  111.51215812  132.90912397  139.09223852
  131.44833444  166.48366538  127.32924504  158.86562808]"
"[ 35.72104568   7.44574834   8.11592896  28.31738122   7.44574834
  18.35959557  48.66103738  18.88913449   8.11592896  28.31738122
   7.44574834  18.35959557  14.86319682  48.66103738  55.15588096
  35.72104568   7.44574834   7.44574834  18.35959557]","[ 237.10919937  228.47650979  223.19581059  193.25733018  229.7529059
  258.8536745   247.3542946   220.80560912  220.1064249   226.24087046
  212.10724297  235.13502542  231.2427931   212.10724297  196.45076728
  232.16562182  215.11851979  219.57493731  210.54811207]","[  51.89459999  125.63311645   46.54987677  115.25186228  103.34968363
  108.62934597  105.17317091  133.94668449   65.96930291   99.07031505
  117.47948897  152.73018657  176.26087419  101.37879895  162.49151399
  149.90280133  117.44098027   46.76548802   69.2046073 ]"
"[ -6.15369628  15.1036441   69.25588988  46.65367078   8.05004662
  97.19655669  55.28720561  46.65367078   8.05004662  69.53929078
  97.19655669  15.1036441   69.25588988  33.69282405  15.1036441
  33.69282405  15.1036441   15.1036441   69.25588988]","[ 233.64202453  236.33687957  228.23399068  207.90227259  190.14975215
  201.39758324  241.81969699  224.69125262  227.82924594  224.80695915
  213.91066664  234.57358876  225.95123647  176.41721269  238.45743021
  214.35107689  225.90324003  225.95123647  236.42431288]","[  68.56037696  178.72858659  161.71357824  121.8657866   128.12497998
   97.88363994   76.90915927  137.07232104  113.34696349  157.45588813
   58.6121181   146.2062224    20.88790725  130.12296051  118.91025866
  110.77941869  175.44893265  145.2078722    61.51625591]"
"[ 26.66047987  47.7852462   66.65214522  46.58053197  39.84326952
  85.36326036  46.58053197  24.62882607  44.25422272  39.84326952
  85.36326036  44.25422272  27.39325524  11.22195602  39.84326952
  11.22195602  39.84326952  39.84326952  85.36326036]","[ 204.55544833  237.23709552  207.36707435  214.07322611  225.18434666
  214.86887119  222.43610887  227.98118017  246.01124409  226.0157378
  232.06778832  232.60478453  218.493956    227.20960961  206.09699414
  193.23661473  194.23712115  206.42552875  232.06778832]","[ 149.17971964  112.30948309  143.62889397  149.17971964  158.15863401
  133.19234255   82.70445548  125.54084716  117.25626075  100.74934868
  129.84987588  108.73672134  113.69139966  128.30609715  136.23055993
  127.44509569  147.58834885  131.23110033  140.75697312]"
"[ 34.07086955  12.05840403  64.61304479  53.774352    64.61304479
  53.774352    58.75679856  59.32898462  12.05840403  80.0105152
   1.01138714  17.64769274  34.0479253   58.75679856  76.71881532
  64.61304479  76.71881532  64.61304479  64.61304479]","[ 153.81351799  213.72101058  212.17872396  224.26158804  214.02421929
  225.26004311  198.97781744  235.24774757  221.19876245  184.8688911
  184.8688911   230.9544431   231.15365285  201.21622539  234.19981776
  241.32213271  195.67255365  235.47075936  239.14568708]","[ 140.05174212  125.79798357  113.04791928  125.62251368  162.54802932
  140.20418438   84.67513739  139.81312466  136.52418656  149.87821456
   90.33619463  113.04791928  109.07193207   49.66284264   37.35542504
  120.15365978   76.58578449  111.01383432  133.31208728]"
"[ 53.42513378  27.95465627  -6.78191453  23.13254133  53.42513378
  27.95465627  53.42513378  27.95465627  27.95465627  58.60578836
  90.91942574  60.78482301  45.2002093   45.2002093   68.67703204
  27.95465627  58.60578836  43.48877273  65.93248078]","[ 219.36501022  195.67812705  226.30084323  221.01555034  165.45073085
  232.11157817  183.80668363  206.58393753  233.12498899  234.3562703
  222.99827169  218.65086408  220.58240826  205.90664025  232.39052937
  186.18116177  210.07079119  209.19725625  206.42616893]","[ 105.10299421  154.1333632   175.81095006  131.21062177  113.81443385
  133.17925169  131.21062177  130.51906118  134.79256147  136.26748437
  136.46213394  148.09677084  151.46524939  128.47187604  146.39825512
   95.8170125   152.82046276  103.56458375  138.52518872]"
"[ 27.3542734   70.39353303  60.53224013  65.13935081  70.49901787
  40.30853763  65.13935081  43.8683344   60.53224013  65.13935081
  38.50280069  35.36151618  65.13935081  74.06263954  70.49901787
  60.53224013  65.13935081  74.00171938  27.3542734 ]","[ 198.56739149  231.71021623  221.47257794  207.46903594  229.00589312
  221.66136339  236.2741911   216.32970016  192.24690609  182.77378107
  204.55955579  209.18123374  240.18093682  238.91961137  174.71186937
  222.47128019  215.6169291   193.64732518  222.28873899]","[ 100.5103824   115.6020121    96.13513832   99.19531541  152.2228924
  117.46251216   38.35912749  124.14373159   95.4240643    71.55498877
  115.6020121    96.33159713  129.98663724  132.25140464  113.34465088
  136.34144438  126.48773216  120.63616956  122.05963638]"
"[ 60.27003955  75.9645168   47.7430943   29.09261583  60.27003955
  75.9645168   60.27003955  75.9645168   75.9645168   71.74169416
  29.09261583  36.47663978  57.61925681  77.75634664  60.27003955
  56.51518093  28.92893402  64.36758518  56.51518093]","[ 240.12390395  210.9796217   225.21354186  191.46322843  190.97530781
  211.82724495  216.54760804  218.51023767  191.04255903  213.55009666
  242.05315861  228.5145371   206.53261635  227.08067956  205.05065382
  201.71080817  239.14892252  191.2415116   169.11740328]","[  55.26039961  150.76284953  119.95263421   52.32482086  144.38088228
  131.33893669  139.93339433  161.31030081   29.25002558  120.62387072
  115.52051697  128.97161984   18.46663007  105.37574792  110.5639105
  132.0684639   101.54018396  136.08157559   29.25002558]"
"[ 61.6120711   70.21799778  70.21799778  10.7374998   70.21799778
  10.7374998   10.7374998   -4.2978275   64.95052962  44.50325695
  70.21799778  10.7374998   72.52561659  44.78203027  61.6120711
  63.14401901  74.06535664  26.86140192  63.14401901]","[ 195.6798074   211.91191142  206.89615524  220.00726535  239.2890991
  230.18176565  205.65999815  204.61970493  190.07123756  219.78293812
  213.27802537  208.68709145  201.735494    207.830311    179.57570835
  232.82419766  232.47935153  189.90036099  231.03551374]","[  54.58622671   53.93731646   89.26674813  119.53098741  114.90816784
   70.44741066  104.448962     23.1624629    70.44741066  105.92208051
  146.42476836  139.10544293  136.79253656  121.89295388  114.08494806
   74.77258359   70.70050664  125.28695139  150.24402138]"
